Time,GPM,Total Gallons,
44:23.2,-0.16139445,72.511086,68.6151466
44:23.2,-0.18997788,72.511055,68.6151156
44:23.2,-0.21081996,72.511017,68.6150776
44:23.2,-0.22630265,72.510986,68.6150466
44:23.2,-0.2292801,72.510948,68.6150086
44:23.2,-0.1387659,72.510918,68.6149786
44:23.2,-0.19712374,72.510887,68.6149476
44:23.2,-0.27215526,72.510849,68.6149096
44:23.2,-0.2245162,72.510803,68.6148636
44:23.3,-0.23106657,72.510765,68.6148256
44:23.3,-0.2191568,72.510727,68.6147876
44:23.3,-0.23642595,72.510696,68.6147566
44:23.3,-0.24476279,72.510651,68.6147116
44:23.3,-0.27572817,72.510612,68.6146726
44:23.3,-0.32694015,72.510559,68.6146196
44:23.3,-0.27751464,72.510506,68.6145666
44:23.3,-0.21260643,72.510468,68.6145286
44:23.3,-0.17806812,72.510437,68.6144976
44:23.3,-0.17509067,72.510406,68.6144666
44:23.4,-0.13578846,72.510384,68.6144446
44:23.4,-0.24297632,72.510345,68.6144056
44:23.4,-0.28763795,72.510307,68.6143676
44:23.4,-0.2245162,72.510262,68.6143226
44:23.4,-0.24833572,72.510223,68.6142836
44:23.4,-0.21737033,72.510185,68.6142456
44:23.4,-0.21260643,72.510147,68.6142076
44:23.4,-0.22630265,72.510109,68.6141696
44:23.4,-0.17687714,72.510078,68.6141386
44:23.4,-0.23821242,72.51004,68.6141006
44:23.4,-0.2143929,72.510002,68.6140626
44:23.5,-0.2346395,72.509964,68.6140246
44:23.5,-0.27215526,72.509926,68.6139866
44:23.5,-0.23999889,72.50988,68.6139406
44:23.5,-0.28585148,72.509842,68.6139026
44:23.5,-0.28406501,72.509789,68.6138496
44:23.5,-0.26560488,72.509743,68.6138036
44:23.5,-0.30312064,72.509697,68.6137576
44:23.5,-0.23106657,72.509651,68.6137116
44:23.5,-0.24476279,72.509613,68.6136736
44:23.5,-0.20367411,72.509575,68.6136356
44:23.6,-0.26381841,72.509537,68.6135976
44:23.6,-0.26024547,72.509491,68.6135516
44:23.6,-0.17985459,72.50946,68.6135206
44:23.6,-0.2245162,72.509422,68.6134826
44:23.6,-0.18700044,72.509392,68.6134526
44:23.6,-0.21617936,72.509354,68.6134146
44:23.6,-0.22272973,72.509315,68.6133756
44:23.6,-0.23285303,72.509277,68.6133376
44:23.6,-0.22808912,72.509239,68.6132996
44:23.6,-0.22808912,72.509201,68.6132616
44:23.7,-0.18164104,72.509171,68.6132316
44:23.7,-0.19712374,72.50914,68.6132006
44:23.7,-0.1387659,72.509109,68.6131696
44:23.7,-0.18164104,72.509087,68.6131476
44:23.7,-0.1185193,72.509056,68.6131166
44:23.7,-0.15603505,72.509033,68.6130936
44:23.7,-0.20546058,72.509003,68.6130636
44:23.7,-0.1185193,72.50898,68.6130406
44:23.7,-0.21617936,72.508949,68.6130096
44:23.8,-0.25190866,72.508911,68.6129716
44:23.8,-0.2245162,72.508873,68.6129336
44:23.8,-0.23106657,72.508835,68.6128956
44:23.8,-0.20367411,72.508797,68.6128576
44:23.8,-0.2245162,72.508766,68.6128266
44:23.8,-0.23821242,72.50872,68.6127806
44:23.8,-0.26739135,72.508682,68.6127426
44:23.8,-0.27572817,72.508636,68.6126966
44:23.8,-0.2536951,72.508591,68.6126516
44:23.8,-0.28942439,72.508545,68.6126056
44:23.8,-0.25190866,72.508499,68.6125596
44:23.9,-0.19355081,72.508469,68.6125296
44:23.9,-0.23285303,72.50843,68.6124906
44:23.9,-0.22630265,72.508392,68.6124526
44:23.9,-0.26917779,72.508347,68.6124076
44:23.9,-0.19891021,72.508308,68.6123686
44:23.9,-0.19891021,72.508278,68.6123386
44:23.9,-0.2245162,72.50824,68.6123006
44:23.9,-0.23821242,72.508202,68.6122626
44:23.9,-0.15960798,72.508171,68.6122316
44:24.0,-0.12685613,72.508148,68.6122086
44:24.0,-0.2292801,72.508118,68.6121786
44:24.0,-0.16318092,72.508087,68.6121476
44:24.0,-0.24178535,72.508049,68.6121096
44:24.0,-0.2245162,72.508011,68.6120716
44:24.0,-0.20546058,72.507973,68.6120336
44:24.0,-0.16973127,72.507942,68.6120026
44:24.0,-0.13221553,72.507919,68.6119796
44:24.0,-0.15067565,72.507896,68.6119566
44:24.0,-0.091126844,72.507874,68.6119346
44:24.0,-0.15067565,72.507858,68.6119186
44:24.1,-0.21617936,72.507828,68.6118886
44:24.1,-0.20248313,72.50779,68.6118506
44:24.1,-0.22630265,72.507751,68.6118116
44:24.1,-0.2292801,72.507713,68.6117736
44:24.1,-0.21617936,72.507683,68.6117436
44:24.1,-0.17330422,72.507645,68.6117056
44:24.1,-0.17985459,72.507614,68.6116746
44:24.1,-0.1542486,72.507591,68.6116516
44:24.1,-0.15603505,72.507561,68.6116216
44:24.1,-0.23999889,72.50753,68.6115906
44:24.2,-0.18997788,72.507492,68.6115526
44:24.2,-0.21081996,72.507462,68.6115226
44:24.2,-0.24297632,72.507423,68.6114836
44:24.2,-0.16794482,72.507393,68.6114536
44:24.2,-0.16973127,72.507362,68.6114226
44:24.2,-0.16973127,72.507332,68.6113926
44:24.2,-0.18997788,72.507301,68.6113616
44:24.2,-0.19712374,72.507271,68.6113316
44:24.2,-0.2536951,72.507233,68.6112936
44:24.2,-0.24178535,72.507195,68.6112556
44:24.3,-0.20248313,72.507156,68.6112166
44:24.3,-0.15067565,72.507126,68.6111866
44:24.3,-0.12685613,72.507103,68.6111636
44:24.3,-0.087553911,72.507088,68.6111486
44:24.3,-0.091126844,72.507072,68.6111326
44:24.3,-0.13221553,72.50705,68.6111106
44:24.3,-0.14055236,72.507027,68.6110876
44:24.3,-0.17985459,72.507004,68.6110646
44:24.3,-0.17985459,72.506973,68.6110336
44:24.3,-0.18164104,72.506943,68.6110036
44:24.4,-0.17509067,72.506912,68.6109726
44:24.4,-0.17985459,72.506882,68.6109426
44:24.4,-0.17509067,72.506851,68.6109116
44:24.4,-0.23106657,72.506821,68.6108816
44:24.4,-0.15960798,72.50679,68.6108506
44:24.4,-0.2292801,72.506752,68.6108126
44:24.4,-0.22272973,72.506714,68.6107746
44:24.4,-0.25190866,72.506676,68.6107366
44:24.4,-0.2245162,72.506638,68.6106986
44:24.5,-0.18878691,72.506599,68.6106596
44:24.5,-0.17151774,72.506569,68.6106296
44:24.5,-0.19712374,72.506538,68.6105986
44:24.5,-0.12209222,72.506516,68.6105766
44:24.5,-0.17509067,72.506493,68.6105536
44:24.5,-0.17330422,72.506462,68.6105226
44:24.5,-0.18878691,72.506432,68.6104926
44:24.5,-0.23285303,72.506393,68.6104536
44:24.5,-0.25845903,72.506355,68.6104156
44:24.5,-0.18164104,72.506317,68.6103776
44:24.6,-0.19176434,72.506287,68.6103476
44:24.6,-0.21617936,72.506256,68.6103166
44:24.6,-0.26739135,72.50621,68.6102706
44:24.6,-0.30967101,72.506165,68.6102256
44:24.6,-0.27215526,72.506119,68.6101796
44:24.6,-0.25548157,72.506073,68.6101336
44:24.6,-0.22272973,72.506035,68.6100956
44:24.6,-0.31145746,72.505989,68.6100496
44:24.6,-0.19355081,72.505943,68.6100036
44:24.6,-0.24297632,72.505913,68.6099736
44:24.7,-0.087553911,72.505882,68.6099426
44:24.7,-0.18342751,72.505859,68.6099196
44:24.7,-0.14591175,72.505829,68.6098896
44:24.7,-0.25548157,72.505798,68.6098586
44:24.7,-0.21617936,72.50576,68.6098206
44:24.7,-0.20367411,72.505722,68.6097826
44:24.7,-0.15603505,72.505692,68.6097526
44:24.7,-0.22094326,72.505661,68.6097216
44:24.7,-0.21617936,72.505623,68.6096836
44:24.7,-0.19533727,72.505592,68.6096526
44:24.7,-0.18521397,72.505562,68.6096226
44:24.8,-0.26560488,72.505524,68.6095846
44:24.8,-0.24654925,72.505478,68.6095386
44:24.8,-0.25548157,72.50544,68.6095006
44:24.8,-0.24476279,72.505394,68.6094546
44:24.8,-0.25667256,72.505356,68.6094166
44:24.8,-0.21081996,72.505318,68.6093786
44:24.8,-0.23285303,72.50528,68.6093406
44:24.8,-0.2536951,72.505241,68.6093016
44:24.8,-0.31145746,72.505188,68.6092486
44:24.8,-0.30133417,72.505142,68.6092026
44:24.9,-0.33706346,72.505089,68.6091496
44:24.9,-0.2536951,72.505035,68.6090956
44:24.9,-0.32872662,72.50499,68.6090506
44:24.9,-0.3150304,72.504936,68.6089966
44:24.9,-0.25548157,72.50489,68.6089506
44:24.9,-0.23821242,72.504845,68.6089056
44:24.9,-0.22094326,72.504807,68.6088676
44:24.9,-0.19533727,72.504776,68.6088366
44:24.9,-0.18700044,72.504745,68.6088056
44:24.9,-0.18878691,72.504707,68.6087676
44:25.0,-0.21617936,72.504677,68.6087376
44:25.0,-0.24297632,72.504639,68.6086996
44:25.0,-0.21081996,72.504601,68.6086616
44:25.0,-0.19533727,72.50457,68.6086306
44:25.0,-0.16615835,72.504539,68.6085996
44:25.0,-0.18342751,72.504509,68.6085696
44:25.0,-0.24297632,72.504471,68.6085316
44:25.0,-0.27930111,72.504433,68.6084936
44:25.0,-0.29597476,72.504379,68.6084396
44:25.0,-0.2245162,72.504341,68.6084016
44:25.1,-0.26024547,72.504295,68.6083556
44:25.1,-0.19712374,72.504257,68.6083176
44:25.1,-0.23285303,72.504227,68.6082876
44:25.1,-0.20546058,72.504189,68.6082496
44:25.1,-0.2245162,72.50415,68.6082106
44:25.1,-0.26560488,72.504112,68.6081726
44:25.1,-0.25845903,72.504066,68.6081266
44:25.1,-0.24476279,72.504028,68.6080886
44:25.1,-0.22272973,72.503983,68.6080436
44:25.2,-0.24178535,72.503944,68.6080046
44:25.2,-0.27572817,72.503906,68.6079666
44:25.2,-0.19712374,72.503868,68.6079286
44:25.2,-0.21617936,72.50383,68.6078906
44:25.2,-0.20248313,72.503792,68.6078526
44:25.2,-0.22272973,72.503761,68.6078216
44:25.2,-0.24178535,72.503723,68.6077836
44:25.2,-0.28227854,72.503677,68.6077376
44:25.2,-0.25667256,72.503632,68.6076926
44:25.2,-0.28108758,72.503586,68.6076466
44:25.2,-0.26917779,72.50354,68.6076006
44:25.3,-0.26203194,72.503494,68.6075546
44:25.3,-0.27036878,72.503456,68.6075166
44:25.3,-0.36445591,72.503403,68.6074636
44:25.3,-0.28763795,72.503349,68.6074096
44:25.3,-0.3406364,72.503296,68.6073566
44:25.3,-0.3150304,72.503242,68.6073026
44:25.3,-0.28942439,72.503189,68.6072496
44:25.3,-0.31324393,72.503136,68.6071966
44:25.3,-0.30848002,72.50309,68.6071506
44:25.4,-0.24297632,72.503044,68.6071046
44:25.4,-0.26739135,72.502998,68.6070586
44:25.4,-0.25548157,72.502953,68.6070136
44:25.4,-0.28227854,72.502907,68.6069676
44:25.4,-0.27215526,72.502861,68.6069216
44:25.4,-0.26024547,72.502815,68.6068756
44:25.4,-0.22808912,72.502777,68.6068376
44:25.4,-0.22630265,72.502739,68.6067996
44:25.4,-0.18342751,72.502708,68.6067686
44:25.4,-0.20069666,72.502678,68.6067386
44:25.4,-0.16318092,72.502647,68.6067076
44:25.5,-0.17806812,72.502617,68.6066776
44:25.5,-0.18342751,72.502586,68.6066466
44:25.5,-0.20248313,72.502556,68.6066166
44:25.5,-0.20248313,72.502518,68.6065786
44:25.5,-0.2346395,72.50248,68.6065406
44:25.5,-0.22808912,72.502441,68.6065016
44:25.5,-0.19533727,72.502411,68.6064716
44:25.5,-0.1286426,72.50238,68.6064406
44:25.5,-0.18997788,72.502357,68.6064176
44:25.5,-0.23821242,72.502319,68.6063796
44:25.6,-0.33408603,72.502274,68.6063346
44:25.6,-0.2536951,72.50222,68.6062806
44:25.6,-0.28585148,72.502182,68.6062426
44:25.6,-0.22094326,72.502136,68.6061966
44:25.6,-0.2536951,72.502098,68.6061586
44:25.6,-0.2292801,72.50206,68.6061206
44:25.6,-0.23106657,72.502014,68.6060746
44:25.6,-0.25845903,72.501976,68.6060366
44:25.6,-0.30967101,72.50193,68.6059906
44:25.6,-0.33229956,72.501877,68.6059376
44:25.7,-0.26560488,72.501823,68.6058836
44:25.7,-0.29299733,72.501778,68.6058386
44:25.7,-0.24833572,72.501732,68.6057926
44:25.7,-0.26024547,72.501694,68.6057546
44:25.7,-0.27572817,72.501648,68.6057086
44:25.7,-0.29776123,72.501602,68.6056626
44:25.7,-0.2245162,72.501556,68.6056166
44:25.7,-0.27394173,72.501518,68.6055786
44:25.7,-0.30490708,72.501465,68.6055256
44:25.7,-0.26024547,72.501419,68.6054796
44:25.8,-0.31324393,72.501373,68.6054336
44:25.8,-0.28942439,72.50132,68.6053806
44:25.8,-0.31324393,72.501274,68.6053346
44:25.8,-0.28108758,72.501221,68.6052816
44:25.8,-0.24297632,72.501175,68.6052356
44:25.8,-0.2292801,72.501137,68.6051976
44:25.8,-0.2090335,72.501099,68.6051596
44:25.8,-0.26381841,72.50106,68.6051206
44:25.8,-0.2995477,72.501015,68.6050756
44:25.9,-0.28406501,72.500969,68.6050296
44:25.9,-0.25845903,72.500923,68.6049836
44:25.9,-0.28227854,72.500877,68.6049376
44:25.9,-0.27394173,72.500832,68.6048926
44:25.9,-0.31860334,72.500778,68.6048386
44:25.9,-0.20546058,72.50074,68.6048006
44:25.9,-0.24476279,72.500702,68.6047626
44:25.9,-0.2292801,72.500664,68.6047246
44:25.9,-0.21737033,72.500626,68.6046866
44:25.9,-0.21260643,72.500587,68.6046476
44:26.0,-0.18700044,72.500557,68.6046176
44:26.0,-0.21081996,72.500519,68.6045796
44:26.0,-0.085767448,72.500496,68.6045566
44:26.0,-0.14591175,72.500481,68.6045416
44:26.0,-0.070880242,72.500458,68.6045186
44:26.0,-0.11018246,72.500443,68.6045036
44:26.0,-0.17330422,72.50042,68.6044806
44:26.0,-0.18700044,72.500389,68.6044496
44:26.0,-0.13400199,72.500366,68.6044266
44:26.0,-0.16794482,72.500336,68.6043966
44:26.1,-0.25190866,72.500305,68.6043656
44:26.1,-0.20069666,72.500267,68.6043276
44:26.1,-0.26024547,72.500229,68.6042896
44:26.1,-0.21617936,72.500191,68.6042516
44:26.1,-0.22094326,72.500153,68.6042136
44:26.1,-0.21081996,72.500114,68.6041746
44:26.1,-0.13042906,72.500084,68.6041446
44:26.1,-0.18878691,72.500061,68.6041216
44:26.1,-0.17806812,72.500031,68.6040916
44:26.1,-0.2346395,72.499992,68.6040526
44:26.1,-0.20367411,72.499962,68.6040226
44:26.2,-0.2143929,72.499924,68.6039846
44:26.2,-0.23999889,72.499886,68.6039466
44:26.2,-0.17509067,72.499847,68.6039076
44:26.2,-0.19355081,72.499817,68.6038776
44:26.2,-0.17509067,72.499786,68.6038466
44:26.2,-0.18342751,72.499763,68.6038236
44:26.2,-0.18997788,72.499725,68.6037856
44:26.2,-0.21260643,72.499695,68.6037556
44:26.2,-0.19891021,72.499664,68.6037246
44:26.2,-0.23821242,72.499626,68.6036866
44:26.3,-0.27751464,72.49958,68.6036406
44:26.3,-0.24178535,72.499535,68.6035956
44:26.3,-0.24297632,72.499496,68.6035566
44:26.3,-0.2090335,72.499458,68.6035186
44:26.3,-0.20069666,72.499428,68.6034886
44:26.3,-0.18342751,72.499397,68.6034576
44:26.3,-0.17151774,72.499367,68.6034276
44:26.3,-0.2090335,72.499336,68.6033966
44:26.3,-0.20724703,72.499298,68.6033586
44:26.3,-0.21617936,72.49926,68.6033206
44:26.4,-0.18878691,72.499229,68.6032896
44:26.4,-0.17509067,72.499199,68.6032596
44:26.4,-0.17687714,72.499168,68.6032286
44:26.4,-0.21260643,72.499138,68.6031986
44:26.4,-0.20248313,72.4991,68.6031606
44:26.4,-0.17151774,72.499069,68.6031296
44:26.4,-0.1542486,72.499046,68.6031066
44:26.4,-0.12387869,72.499023,68.6030836
44:26.4,-0.13400199,72.499001,68.6030616
44:26.4,-0.14412528,72.498978,68.6030386
44:26.5,-0.16615835,72.498947,68.6030076
44:26.5,-0.13697943,72.498924,68.6029846
44:26.5,-0.12685613,72.498901,68.6029616
44:26.5,-0.19176434,72.498878,68.6029386
44:26.5,-0.15960798,72.498848,68.6029086
44:26.5,-0.18164104,72.498817,68.6028776
44:26.5,-0.15067565,72.498795,68.6028556
44:26.5,-0.18700044,72.498764,68.6028246
44:26.5,-0.22272973,72.498726,68.6027866
44:26.6,-0.22272973,72.498695,68.6027556
44:26.6,-0.24476279,72.49865,68.6027106
44:26.6,-0.28108758,72.498611,68.6026716
44:26.6,-0.26917779,72.498566,68.6026266
44:26.6,-0.35611907,72.498512,68.6025726
44:26.6,-0.28585148,72.498459,68.6025196
44:26.6,-0.2995477,72.498405,68.6024656
44:26.6,-0.30312064,72.49836,68.6024206
44:26.6,-0.25190866,72.498314,68.6023746
44:26.6,-0.26024547,72.498268,68.6023286
44:26.6,-0.2346395,72.49823,68.6022906
44:26.7,-0.27215526,72.498184,68.6022446
44:26.7,-0.35969201,72.498131,68.6021916
44:26.7,-0.30312064,72.498077,68.6021376
44:26.7,-0.25667256,72.498032,68.6020926
44:26.7,-0.2090335,72.497993,68.6020536
44:26.7,-0.21260643,72.497955,68.6020156
44:26.7,-0.13221553,72.497932,68.6019926
44:26.7,-0.18878691,72.497902,68.6019626
44:26.7,-0.19355081,72.497871,68.6019316
44:26.7,-0.1030366,72.497849,68.6019096
44:26.8,-0.10125014,72.497826,68.6018866
44:26.8,-0.2143929,72.497803,68.6018636
44:26.8,-0.19712374,72.497765,68.6018256
44:26.8,-0.16318092,72.497734,68.6017946
44:26.8,-0.16437189,72.497711,68.6017716
44:26.8,-0.16139445,72.497681,68.6017416
44:26.8,-0.20069666,72.49765,68.6017106
44:26.8,-0.16437189,72.49762,68.6016806
44:26.8,-0.23642595,72.497589,68.6016496
44:26.8,-0.22808912,72.497551,68.6016116
44:26.9,-0.25012219,72.497513,68.6015736
44:26.9,-0.22808912,72.497475,68.6015356
44:26.9,-0.28585148,72.497429,68.6014896
44:26.9,-0.26203194,72.497383,68.6014436
44:26.9,-0.23999889,72.497337,68.6013976
44:26.9,-0.25845903,72.497299,68.6013596
44:26.9,-0.30312064,72.497253,68.6013136
44:26.9,-0.28585148,72.4972,68.6012606
44:26.9,-0.19891021,72.497162,68.6012226
44:26.9,-0.15603505,72.497131,68.6011916
44:27.0,-0.20248313,72.497101,68.6011616
44:27.0,-0.23999889,72.497063,68.6011236
44:27.0,-0.18342751,72.497032,68.6010926
44:27.0,-0.2245162,72.496994,68.6010546
44:27.0,-0.26024547,72.496956,68.6010166
44:27.0,-0.21737033,72.496918,68.6009786
44:27.0,-0.2090335,72.49688,68.6009406
44:27.0,-0.17985459,72.496849,68.6009096
44:27.0,-0.14948468,72.496819,68.6008796
44:27.0,-0.17330422,72.496796,68.6008566
44:27.1,-0.20069666,72.496765,68.6008256
44:27.1,-0.21081996,72.496727,68.6007876
44:27.1,-0.14055236,72.496696,68.6007566
44:27.1,-0.13042906,72.496674,68.6007346
44:27.1,-0.19533727,72.496651,68.6007116
44:27.1,-0.17151774,72.49662,68.6006806
44:27.1,-0.18342751,72.49659,68.6006506
44:27.1,-0.18521397,72.496559,68.6006196
44:27.1,-0.14233883,72.496529,68.6005896
44:27.2,-0.21260643,72.496506,68.6005666
44:27.2,-0.16794482,72.496468,68.6005286
44:27.2,-0.19712374,72.496437,68.6004976
44:27.2,-0.14412528,72.496414,68.6004746
44:27.2,-0.1286426,72.496391,68.6004516
44:27.2,-0.1542486,72.496368,68.6004286
44:27.2,-0.18878691,72.496338,68.6003986
44:27.2,-0.18700044,72.496307,68.6003676
44:27.2,-0.23999889,72.496269,68.6003296
44:27.2,-0.2143929,72.496231,68.6002916
44:27.3,-0.18342751,72.496201,68.6002616
44:27.3,-0.20248313,72.49617,68.6002306
44:27.3,-0.2143929,72.496132,68.6001926
44:27.3,-0.22630265,72.496094,68.6001546
44:27.3,-0.14591175,72.496063,68.6001236
44:27.3,-0.17806812,72.49604,68.6001006
44:27.3,-0.25548157,72.496002,68.6000626
44:27.3,-0.2191568,72.495964,68.6000246
44:27.3,-0.25190866,72.495926,68.5999866
44:27.3,-0.25190866,72.49588,68.5999406
44:27.4,-0.28763795,72.495834,68.5998946
44:27.4,-0.28108758,72.495789,68.5998496
44:27.4,-0.2947838,72.495743,68.5998036
44:27.4,-0.2995477,72.495689,68.5997496
44:27.4,-0.33051309,72.495636,68.5996966
44:27.4,-0.34420931,72.495583,68.5996436
44:27.4,-0.26739135,72.495529,68.5995896
44:27.4,-0.24178535,72.495491,68.5995516
44:27.4,-0.20248313,72.495453,68.5995136
44:27.4,-0.17330422,72.495422,68.5994826
44:27.4,-0.22272973,72.495384,68.5994446
44:27.5,-0.19355081,72.495354,68.5994146
44:27.5,-0.15246212,72.495323,68.5993836
44:27.5,-0.2346395,72.495293,68.5993536
44:27.5,-0.19355081,72.495255,68.5993156
44:27.5,-0.18342751,72.495224,68.5992846
44:27.5,-0.25667256,72.495186,68.5992466
44:27.5,-0.19355081,72.495148,68.5992086
44:27.5,-0.28763795,72.49511,68.5991706
44:27.5,-0.25667256,72.495064,68.5991246
44:27.5,-0.17985459,72.495026,68.5990866
44:27.6,-0.21260643,72.494995,68.5990556
44:27.6,-0.24833572,72.494957,68.5990176
44:27.6,-0.20546058,72.494919,68.5989796
44:27.6,-0.26560488,72.494881,68.5989416
44:27.6,-0.21081996,72.494843,68.5989036
44:27.6,-0.24297632,72.494804,68.5988646
44:27.6,-0.21260643,72.494766,68.5988266
44:27.6,-0.2346395,72.494728,68.5987886
44:27.6,-0.25845903,72.49469,68.5987506
44:27.6,-0.21737033,72.494644,68.5987046
44:27.7,-0.2191568,72.494614,68.5986746
44:27.7,-0.24297632,72.494568,68.5986286
44:27.7,-0.17806812,72.494537,68.5985976
44:27.7,-0.20546058,72.494507,68.5985676
44:27.7,-0.18700044,72.494469,68.5985296
44:27.7,-0.22808912,72.494438,68.5984986
44:27.7,-0.19891021,72.4944,68.5984606
44:27.7,-0.25548157,72.494362,68.5984226
44:27.7,-0.24178535,72.494324,68.5983846
44:27.7,-0.23999889,72.494286,68.5983466
44:27.8,-0.25667256,72.49424,68.5983006
44:27.8,-0.2346395,72.494202,68.5982626
44:27.8,-0.21081996,72.494164,68.5982246
44:27.8,-0.15782152,72.494133,68.5981936
44:27.8,-0.21081996,72.494102,68.5981626
44:27.8,-0.19355081,72.494064,68.5981246
44:27.8,-0.2245162,72.494034,68.5980946
44:27.8,-0.17151774,72.494003,68.5980636
44:27.8,-0.19533727,72.493973,68.5980336
44:27.9,-0.12209222,72.493942,68.5980026
44:27.9,-0.16437189,72.493919,68.5979796
44:27.9,-0.11494637,72.493896,68.5979566
44:27.9,-0.060161456,72.493881,68.5979416
44:27.9,-0.17687714,72.493858,68.5979186
44:27.9,-0.15603505,72.493835,68.5978956
44:27.9,-0.19533727,72.493805,68.5978656
44:27.9,-0.15782152,72.493774,68.5978346
44:27.9,-0.23285303,72.493744,68.5978046
44:27.9,-0.18700044,72.493706,68.5977666
44:28.0,-0.2245162,72.493675,68.5977356
44:28.0,-0.24476279,72.493637,68.5976976
44:28.0,-0.20546058,72.493599,68.5976596
44:28.0,-0.24833572,72.493561,68.5976216
44:28.0,-0.2346395,72.493515,68.5975756
44:28.0,-0.17985459,72.493484,68.5975446
44:28.0,-0.13400199,72.493454,68.5975146
44:28.0,-0.19355081,72.493431,68.5974916
44:28.0,-0.21737033,72.493393,68.5974536
44:28.0,-0.21260643,72.493362,68.5974226
44:28.0,-0.30490708,72.493317,68.5973776
44:28.1,-0.25548157,72.493271,68.5973316
44:28.1,-0.18521397,72.493233,68.5972936
44:28.1,-0.19891021,72.493202,68.5972626
44:28.1,-0.22094326,72.493164,68.5972246
44:28.1,-0.12685613,72.493141,68.5972016
44:28.1,-0.18164104,72.493111,68.5971716
44:28.1,-0.16973127,72.49308,68.5971406
44:28.1,-0.19891021,72.49305,68.5971106
44:28.1,-0.20546058,72.493019,68.5970796
44:28.1,-0.16973127,72.492989,68.5970496
44:28.2,-0.29299733,72.49295,68.5970106
44:28.2,-0.19355081,72.492905,68.5969656
44:28.2,-0.17687714,72.492874,68.5969346
44:28.2,-0.15960798,72.492851,68.5969116
44:28.2,-0.16437189,72.492821,68.5968816
44:28.2,-0.1387659,72.492798,68.5968586
44:28.2,-0.10482307,72.492775,68.5968356
44:28.2,-0.1185193,72.49276,68.5968206
44:28.2,-0.097677208,72.492737,68.5967976
44:28.2,-0.10660953,72.492722,68.5967826
44:28.3,-0.16318092,72.492699,68.5967596
44:28.3,-0.1131599,72.492676,68.5967366
44:28.3,-0.10125014,72.492661,68.5967216
44:28.3,-0.17330422,72.492638,68.5966986
44:28.3,-0.18700044,72.492607,68.5966676
44:28.3,-0.15782152,72.492577,68.5966376
44:28.3,-0.18164104,72.492546,68.5966066
44:28.3,-0.22808912,72.492516,68.5965766
44:28.3,-0.23999889,72.492477,68.5965376
44:28.3,-0.2346395,72.492439,68.5964996
44:28.4,-0.21617936,72.492401,68.5964616
44:28.4,-0.23642595,72.492363,68.5964236
44:28.4,-0.20367411,72.492325,68.5963856
44:28.4,-0.22094326,72.492287,68.5963476
44:28.4,-0.15960798,72.492256,68.5963166
44:28.4,-0.15960798,72.492233,68.5962936
44:28.4,-0.18164104,72.492203,68.5962636
44:28.4,-0.18164104,72.492172,68.5962326
44:28.4,-0.16437189,72.492142,68.5962026
44:28.4,-0.17985459,72.492111,68.5961716
44:28.5,-0.17151774,72.492088,68.5961486
44:28.5,-0.14412528,72.492058,68.5961186
44:28.5,-0.1387659,72.492035,68.5960956
44:28.5,-0.15603505,72.492012,68.5960726
44:28.5,-0.16973127,72.491982,68.5960426
44:28.5,-0.13042906,72.491959,68.5960196
44:28.5,-0.1387659,72.491936,68.5959966
44:28.5,-0.1286426,72.491913,68.5959736
44:28.5,-0.13042906,72.49189,68.5959506
44:28.6,-0.16139445,72.491867,68.5959276
44:28.6,-0.20069666,72.491837,68.5958976
44:28.6,-0.18700044,72.491806,68.5958666
44:28.6,-0.18521397,72.491776,68.5958366
44:28.6,-0.13578846,72.491745,68.5958056
44:28.6,-0.17330422,72.491722,68.5957826
44:28.6,-0.14948468,72.491699,68.5957596
44:28.6,-0.20546058,72.491669,68.5957296
44:28.6,-0.13400199,72.491638,68.5956986
44:28.6,-0.20546058,72.491608,68.5956686
44:28.7,-0.18878691,72.491577,68.5956376
44:28.7,-0.19891021,72.491547,68.5956076
44:28.7,-0.25845903,72.491508,68.5955686
44:28.7,-0.25012219,72.491463,68.5955236
44:28.7,-0.25012219,72.491425,68.5954856
44:28.7,-0.28942439,72.491379,68.5954396
44:28.7,-0.32872662,72.491325,68.5953856
44:28.7,-0.28585148,72.491272,68.5953326
44:28.7,-0.33706346,72.491219,68.5952796
44:28.7,-0.2947838,72.491173,68.5952336
44:28.8,-0.32872662,72.491119,68.5951796
44:28.8,-0.26917779,72.491066,68.5951266
44:28.8,-0.32158077,72.49102,68.5950806
44:28.8,-0.23999889,72.490974,68.5950346
44:28.8,-0.25667256,72.490929,68.5949896
44:28.8,-0.26560488,72.490891,68.5949516
44:28.8,-0.19891021,72.490845,68.5949056
44:28.8,-0.26024547,72.490807,68.5948676
44:28.8,-0.19891021,72.490768,68.5948286
44:28.8,-0.23106657,72.490738,68.5947986
44:28.8,-0.32158077,72.490692,68.5947526
44:28.9,-0.28585148,72.490639,68.5946996
44:28.9,-0.30133417,72.490593,68.5946536
44:28.9,-0.2536951,72.490547,68.5946076
44:28.9,-0.27394173,72.490501,68.5945616
44:28.9,-0.23821242,72.490456,68.5945166
44:28.9,-0.22272973,72.490417,68.5944776
44:28.9,-0.26560488,72.490379,68.5944396
44:28.9,-0.27572817,72.490334,68.5943946
44:28.9,-0.24297632,72.490288,68.5943486
44:28.9,-0.25548157,72.49025,68.5943106
44:29.0,-0.16794482,72.490211,68.5942716
44:29.0,-0.18342751,72.490181,68.5942416
