ULVersion=1,Company=UL,Project=12345,File=12345,Engineer=39605,Reviewer=39605,Technician=20137,Technician2=34344,TestLocation=Bld11-Calorimeter,TestType=Heat Release Check,TestNumber=1,Sample=Chair,CommodityDesC=Chair,GenProjectDesc=UL2901 research,SpkActivationTempDegF=165,SpkRTI=275,NumberOfTiers=2,SpkRadial DistanceFeet=7.1,SpkRDD=0.11,SpkDistanceBelowCeililngInch=3,CeilingToCommodityFeet=18,StorageType=,PalletType=,IgniterType=Burner - Heptane,IgniterNumber=0,Client Witnessed=No,HRRflag=True,RDDflag=False,IRIflag=False,ULtest=Yes,CCN=NA,TestFacilityLocation=NBK,TESTDATE=11/11/16,TestCode=11111604.DAT,DuctDiameter= 60 ,HRRA= 1.105 ,HRRB= 1.5 ,HRRE= 13100 ,HRRCFACTOR= 1 ,HRRO2DELAY= 15 ,HRRDUCTAREA= 1.824145 ,HRRC0C02DELAY= 30 ,HRRCOCO2Units=%,TestStartTime=11/11/2016 14:16:42,UserName=20137,ComputerName=NBKMJ00KM1J,EdgeSetupFile=Cal.SET,EdgeVersion=3.063c (NetDaq /MegaDaq)-Win7~Date:2013-06-13,RunTimeInitialO2=0.2096401,RunTimeO2CorrectionFactor=0.999332,RunTimeMaxHRRvel=16.10,RunTimeMaxHRRtemp=320,RunTimeHRRMax=1910.0,RunTimeMaxHRRTestTime=348.008,PostTestInitialAverageO2=20.96401,PreTestO2AvgStandardDeviation=N/A,HrrPeak=1910,HrrTotal=458,HRRavgOneMinute=1601,HRRavgFiveMinute=744,HRRavgTenMinute=498,ConvHrrPeak=1016,ConvHrrTotal=223,ConvHRRavgOneMinute=813,ConvHRRavgFiveMinute=397,ConvHRRavgTenMinute=264,ConvectiveEnergy=158
Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
00:05:18,317.994, 7.720259E-03 , 0.329683 ,-5.996649E-02 , 20.55503 , 6.069088 , 3.083406E-03 , 46.72581 , 0.6270317 , 54.47434 , 40.32959 , 37.64338 , 54.80825 , 51.24031 , 46.39934 , 41.68584 , 55.47127 , 45.28428 , 40.42718 , 317.994 , 319.8758 , 16.10373 , 1016.315 , 126.1695 , 1575.289 , 1575.289 , 0.2055251 , 1910.077 , 112.3117 
00:05:19,318.992, 7.767654E-03 , 0.3297808 , 0.0244382 , 20.55 , 6.115245 , 2.898217E-03 , 46.4703 , 0.5680345 , 54.60208 , 40.79337 , 37.85489 , 55.15329 , 51.64999 , 46.60269 , 41.86121 , 55.17316 , 44.79655 , 40.07714 , 318.992 , 319.6203 , 15.3213 , 969.9926 , 127.2207 , 1564.008 , 1575.289 , 0.2055299 , 1816.188 , 114.1712 
00:05:20,319.99, 7.840438E-03 , 0.3303933 ,-7.069211E-03 , 20.54305 , 6.120542 , 5.95014E-03 , 46.63028 , 0.5440181 , 54.76382 , 40.92749 , 37.56255 , 55.31285 , 51.80964 , 46.10065 , 41.50364 , 54.80984 , 44.10143 , 39.6635 , 319.99 , 319.7803 , 14.99766 , 941.8192 , 128.2054 , 1434.123 , 1575.289 , 0.2055277 , 1789.388 , 115.9703 
00:05:21,320.989, 7.844065E-03 , 0.3407784 ,-2.340722E-02 , 20.5393 , 6.135572 , 2.350056E-03 , 46.59171 , 0.5373552 , 54.7736 , 40.81107 , 37.49035 , 55.3994 , 51.94708 , 46.36218 , 41.61316 , 54.76482 , 43.91466 , 39.4538 , 320.989 , 319.7417 , 14.90464 , 935.9742 , 129.1673 , 1473.131 , 1575.289 , 0.2055424 , 1782.839 , 117.7547 
00:05:22,321.987, 7.773457E-03 , 0.3403948 , 1.999161E-02 , 20.53673 , 6.147699 , 3.89824E-03 , 46.56797 , 0.5506718 , 54.92792 , 40.47028 , 37.03722 , 55.49659 , 51.34262 , 45.92568 , 41.65361 , 54.70378 , 43.64539 , 38.94395 , 321.987 , 319.718 , 15.08763 , 939.0562 , 130.1213 , 1477.155 , 1575.289 , 0.205564 , 1793.222 , 119.5391 
00:05:23,323.001, 7.723403E-03 , 0.3403758 ,-6.008635E-02 , 20.53765 , 6.110184 , 2.905624E-03 , 46.43916 , 0.5572026 , 55.09169 , 40.3873 , 37.30765 , 55.65155 , 51.30655 , 45.82776 , 41.52864 , 55.27606 , 43.75063 , 38.98519 , 323.001 , 319.5891 , 15.17377 , 947.496 , 131.0934 , 1606.999 , 1606.999 , 0.2055924 , 1788.666 , 121.3551 
00:05:24,324, 7.720501E-03 , 0.3403379 ,-2.535052E-02 , 20.53834 , 6.153594 , 3.89824E-03 , 46.34196 , 0.4698921 , 55.25865 , 40.89285 , 37.78127 , 56.31016 , 51.50682 , 45.47655 , 41.45348 , 55.46931 , 44.66374 , 39.97492 , 324 , 319.492 , 13.93221 , 881.0662 , 131.9169 , 1540.63 , 1606.999 , 0.2055924 , 1653.732 , 123.0746 
00:05:25,324.998, 7.77781E-03 , 0.3515012 , 1.506986E-02 , 20.53945 , 6.221803 , 6.942756E-03 , 46.37717 , 0.4886197 , 55.36832 , 40.37835 , 37.75875 , 56.25733 , 51.57044 , 45.39909 , 41.92048 , 55.88642 , 45.17152 , 40.34057 , 324.998 , 319.5272 , 14.20792 , 902.0359 , 132.7669 , 1583.48 , 1606.999 , 0.2056627 , 1650.32 , 124.7233 
00:05:26,325.996, 7.826413E-03 , 0.3516828 ,-4.768642E-02 , 20.54177 , 6.127696 , 3.172297E-03 , 46.64402 , 0.499938 , 55.48223 , 39.77478 , 37.75865 , 55.52393 , 50.93219 , 45.73235 , 42.20374 , 55.76552 , 45.6618 , 40.59764 , 325.996 , 319.794 , 14.37753 , 909.7106 , 133.6197 , 1616.838 , 1616.838 , 0.2057127 , 1642.955 , 126.3667 
00:05:27,326.995, 7.755563E-03 , 0.3623756 ,-2.887365E-03 , 20.54506 , 6.130147 , 3.350079E-03 , 46.6971 , 0.5148126 , 55.60753 , 39.86359 , 38.16531 , 55.49997 , 50.69452 , 45.7547 , 42.18824 , 56.00479 , 46.38807 , 41.11202 , 326.995 , 319.8471 , 14.59106 , 928.6267 , 134.4968 , 1604.99 , 1616.838 , 0.2058116 , 1629.221 , 128.0011 
00:05:28,327.993, 9.32272E-03 , 0.3614664 , 2.765162E-02 , 20.54903 , 6.154276 , 2.268573E-03 , 46.50992 , 0.5063799 , 55.77456 , 40.47629 , 38.45021 , 55.43865 , 50.32299 , 46.0929 , 42.10691 , 55.99198 , 45.84996 , 40.85538 , 327.993 , 319.6599 , 14.46683 , 920.9839 , 135.3475 , 1660.551 , 1660.551 , 0.2058116 , 1616.038 , 129.6205 
00:05:29,329.007, 9.28935E-03 , 0.361479 , 2.66444E-03 , 20.55214 , 6.161519 , 4.17232E-03 , 46.66045 , 0.5045958 , 55.85202 , 40.39023 , 38.2242 , 55.57087 , 49.97551 , 46.54137 , 42.50586 , 55.9771 , 45.09964 , 40.6342 , 329.007 , 319.8105 , 14.44472 , 917.0123 , 136.1929 , 1583.147 , 1660.551 , 0.2059315 , 1561.765 , 131.2317 
00:05:30,329.99, 7.714214E-03 , 0.36185 ,-4.180362E-02 , 20.55541 , 6.147559 , 2.542652E-03 , 46.57 , 0.4784304 , 55.9442 , 39.94448 , 37.96416 , 55.33161 , 49.8061 , 46.59212 , 42.65418 , 55.81912 , 44.40572 , 40.60532 , 329.99 , 319.72 , 14.06324 , 887.4527 , 136.9493 , 1611.315 , 1660.551 , 0.2059315 , 1521.208 , 132.7469 
00:05:31,330.988, 7.746858E-03 , 0.3617142 , 1.191721E-02 , 20.5616 , 6.140044 , 3.720458E-03 , 46.4899 , 0.5149819 , 55.98745 , 39.26493 , 37.35442 , 54.96426 , 49.71737 , 46.01979 , 42.40786 , 55.55062 , 44.47142 , 40.04151 , 330.988 , 319.6399 , 14.58873 , 910.0792 , 137.7481 , 1631.548 , 1660.551 , 0.2059909 , 1558.717 , 134.2839 
00:05:32,331.987, 7.79256E-03 , 0.3620141 ,-4.061548E-02 , 20.56467 , 6.089736 , 6.298296E-03 , 46.35755 , 0.4997438 , 56.05567 , 38.65006 , 36.95424 , 54.53606 , 49.38709 , 45.69537 , 42.09789 , 54.68986 , 43.67571 , 39.41803 , 331.987 , 319.5075 , 14.3683 , 881.7711 , 138.4861 , 1640.865 , 1660.551 , 0.2060195 , 1520.905 , 135.8221 
00:05:33,333.001, 7.801748E-03 , 0.3620157 ,-7.894672E-02 , 20.56625 , 6.187274 , 3.357487E-03 , 45.986 , 0.4843371 , 56.12276 , 37.7138 , 36.32364 , 54.05417 , 48.89703 , 45.99248 , 41.72297 , 53.98827 , 42.85638 , 38.98217 , 333.001 , 319.136 , 14.13685 , 854.2324 , 139.1756 , 1679.816 , 1679.816 , 0.2060705 , 1483.063 , 137.3451 
00:05:34,333.999, 7.755563E-03 , 0.3616558 , 2.868272E-02 , 20.56673 , 6.141075 , 4.261212E-03 , 45.56815 , 0.4912784 , 56.24967 , 36.85963 , 35.71105 , 54.42061 , 49.09049 , 45.86188 , 41.37906 , 53.68007 , 42.11887 , 38.77971 , 333.999 , 318.7181 , 14.22847 , 852.583 , 139.8424 , 1681.732 , 1681.732 , 0.2060826 , 1499.686 , 138.8335 
00:05:35,334.998, 7.687131E-03 , 0.3617111 , 9.358872E-03 , 20.56651 , 6.170276 , 4.35751E-03 , 45.14537 , 0.4723153 , 56.34083 , 36.0598 , 34.63737 , 54.09444 , 48.57836 , 45.68219 , 40.87739 , 52.96049 , 41.03473 , 38.11246 , 334.998 , 318.2954 , 13.94191 , 818.3332 , 140.4411 , 1762.099 , 1762.099 , 0.206219 , 1413.273 , 140.2885 
00:05:36,335.996, 7.743714E-03 , 0.3509235 ,-3.316208E-02 , 20.56798 , 6.190029 , 2.809325E-03 , 45.00994 , 0.5229107 , 56.37319 , 35.44225 , 34.03009 , 54.23429 , 48.56235 , 45.97066 , 40.55756 , 52.84113 , 40.67501 , 37.82969 , 335.996 , 318.1599 , 14.66653 , 855.0498 , 141.0959 , 1773.534 , 1773.534 , 0.2063131 , 1448.926 , 141.7168 
00:05:37,336.994, 7.744682E-03 , 0.3512613 , 1.495238E-02 , 20.57014 , 6.232819 , 4.379733E-03 , 44.66694 , 0.4770822 , 56.56129 , 35.10245 , 33.99394 , 54.31512 , 48.29061 , 45.52404 , 39.62769 , 52.56129 , 39.82065 , 37.26661 , 336.994 , 317.817 , 14.00155 , 805.8051 , 141.6561 , 1789.08 , 1789.08 , 0.2063503 , 1365.734 , 143.1213 
00:05:38,337.993, 7.729931E-03 , 0.3509125 ,-6.104454E-02 , 20.57163 , 6.25728 , 3.172297E-03 , 44.61546 , 0.4785732 , 56.58261 , 34.86411 , 33.70206 , 53.93442 , 47.83134 , 45.28482 , 39.34066 , 52.85522 , 39.88649 , 36.78766 , 337.993 , 317.7654 , 14.02228 , 800.8313 , 142.2011 , 1844.143 , 1844.143 , 0.2063503 , 1368.444 , 144.487 
00:05:39,339.007, 7.67891E-03 , 0.3512218 ,-5.473924E-02 , 20.57299 , 6.040587 , 0.0045427 , 44.36654 , 0.4740808 , 56.54615 , 34.45189 , 33.18258 , 53.32434 , 46.93249 , 45.61698 , 39.65669 , 53.38149 , 39.67442 , 36.35912 , 339.007 , 317.5165 , 13.95084 , 791.4443 , 142.7307 , 1688.984 , 1844.143 , 0.2064681 , 1316.204 , 145.8481 
00:05:40,339.99, 7.701398E-03 , 0.3511745 , 3.913054E-02 , 20.57542 , 6.081845 , 4.535292E-03 , 44.23613 , 0.4505837 , 56.58787 , 34.52961 , 32.94888 , 52.56819 , 46.14682 , 45.62133 , 39.53898 , 53.52 , 39.31486 , 35.80261 , 339.99 , 317.3861 , 13.59793 , 763.8864 , 143.1911 , 1779.187 , 1844.143 , 0.2064681 , 1283.51 , 147.1259 
00:05:41,340.988, 7.74976E-03 , 0.3407026 ,-1.441419E-02 , 20.58002 , 6.12887 , 3.172297E-03 , 43.94333 , 0.5097722 , 56.64835 , 34.19532 , 32.49849 , 50.73455 , 44.95108 , 45.67787 , 39.26296 , 52.83309 , 39.13414 , 35.35915 , 340.988 , 317.0933 , 14.45682 , 795.6327 , 143.707 , 1815.595 , 1844.143 , 0.2065746 , 1321.397 , 148.4257 
00:05:42,341.986, 7.750001E-03 , 0.3403553 ,-2.956882E-02 , 20.58502 , 6.117913 , 3.453785E-03 , 43.6586 , 0.4675463 , 56.63552 , 34.62455 , 32.87948 , 50.14731 , 44.61793 , 45.23652 , 38.87053 , 52.23111 , 39.22121 , 35.3373 , 341.986 , 316.8086 , 13.83891 , 757.7309 , 144.1516 , 1706.819 , 1844.143 , 0.2066369 , 1234.472 , 149.7011 
00:05:43,343, 7.717357E-03 , 0.3404911 , 9.277613E-03 , 20.59492 , 6.180693 , 3.62416E-03 , 43.15516 , 0.4619333 , 56.64743 , 35.27608 , 33.21416 , 49.6154 , 44.14369 , 44.60795 , 38.24735 , 52.29144 , 39.20666 , 35.14742 , 343 , 316.3051 , 13.74465 , 749.4117 , 144.5832 , 1786.145 , 1844.143 , 0.2068207 , 1134.919 , 150.9024 
00:05:44,343.999, 7.742989E-03 , 0.3403111 ,-5.873403E-02 , 20.60064 , 6.217868 , 4.32788E-03 , 42.85945 , 0.4500113 , 56.62424 , 35.45628 , 33.05683 , 49.31006 , 43.38385 , 44.32789 , 37.62357 , 51.81715 , 38.57005 , 35.09699 , 343.999 , 316.0095 , 13.55978 , 730.5826 , 144.9714 , 1707.307 , 1844.143 , 0.2069263 , 1079.201 , 152.0083 
00:05:45,344.997, 7.790383E-03 , 0.3404847 ,-5.863466E-02 , 20.60692 , 6.055837 , 3.89824E-03 , 42.70942 , 0.4969501 , 56.63984 , 35.37497 , 32.59219 , 48.70669 , 42.32423 , 43.58113 , 36.45848 , 51.25645 , 37.77962 , 34.95533 , 344.997 , 315.8594 , 14.24605 , 749.9958 , 145.3869 , 1760.785 , 1844.143 , 0.2069906 , 1100.767 , 153.0961 
00:05:46,345.996, 7.758465E-03 , 0.3403932 , 1.155792E-03 , 20.61286 , 6.203848 , 3.705643E-03 , 42.34346 , 0.4934662 , 56.66982 , 34.72137 , 31.74307 , 48.01168 , 40.99445 , 42.85473 , 35.72313 , 50.52069 , 37.28757 , 34.59935 , 345.996 , 315.4935 , 14.18779 , 726.8667 , 145.7588 , 1685.005 , 1844.143 , 0.2070614 , 1061.147 , 154.176 
00:05:47,346.994, 7.770797E-03 , 0.3405684 ,-3.080557E-02 , 20.61572 , 6.19351 , 3.446377E-03 , 42.02793 , 0.530751 , 56.7039 , 33.99815 , 31.10929 , 47.84069 , 40.39051 , 42.30242 , 35.48159 , 49.80401 , 36.79039 , 34.22929 , 346.994 , 315.1779 , 14.70667 , 739.3055 , 146.1464 , 1752.867 , 1844.143 , 0.2070614 , 1100.567 , 155.2547 
00:05:48,348.008, 7.758707E-03 , 0.3298392 ,-8.676543E-02 , 20.62083 , 6.102913 , 3.987131E-03 , 41.33109 , 0.6425571 , 56.72453 , 33.44766 , 30.09322 , 47.43811 , 40.0876 , 41.6368 , 35.00771 , 48.68808 , 35.9723 , 33.43877 , 348.008 , 314.4811 , 16.16382 , 792.0274 , 146.6259 , 1910.042 , 1910.042 , 0.2071335 , 1182.578 , 156.4122 
00:05:49,349.006, 7.742989E-03 , 0.3297556 , 1.697384E-02 , 20.62204 , 6.13465 , 3.053776E-03 , 40.83204 , 0.646306 , 56.72402 , 32.70204 , 29.33622 , 47.22366 , 39.64354 , 41.58772 , 35.08049 , 47.68692 , 35.2714 , 32.84679 , 349.006 , 313.982 , 16.19804 , 778.7791 , 147.0692 , 1816.171 , 1910.042 , 0.2071601 , 1171.34 , 157.5869 
00:05:50,349.989, 7.719292E-03 , 0.3187565 ,-8.392704E-03 , 20.62878 , 6.221312 , 4.809373E-03 , 40.33088 , 0.4918184 , 56.73039 , 31.67546 , 28.30605 , 46.29683 , 38.63765 , 41.21963 , 34.81599 , 46.38282 , 34.55166 , 32.22987 , 349.989 , 313.4809 , 14.11884 , 656.7397 , 147.3012 , 1790.49 , 1910.042 , 0.2071601 , 1022.03 , 158.6649 
00:05:51,350.988, 7.79667E-03 , 0.3196121 ,-3.810933E-02 , 20.63569 , 6.166713 , 6.876088E-03 , 39.91459 , 0.443798 , 56.75745 , 30.99634 , 27.78783 , 45.92657 , 38.03185 , 40.92344 , 34.4034 , 45.80078 , 34.2634 , 31.97217 , 350.988 , 313.0646 , 13.40296 , 612.115 , 147.4627 , 1770.552 , 1910.042 , 0.2071877 , 957.6469 , 159.6538 
00:05:52,351.986, 7.765719E-03 , 0.3086429 ,-1.147219E-02 , 20.64511 , 6.138148 , 3.62416E-03 , 39.27884 , 0.461384 , 56.81788 , 30.54031 , 27.12464 , 45.78869 , 38.12853 , 40.78484 , 34.10252 , 45.72912 , 34.97095 , 32.24059 , 351.986 , 312.4288 , 13.65205 , 622.6074 , 147.6386 , 1793.085 , 1910.042 , 0.2072141 , 963.9937 , 160.6126 
00:05:53,353, 7.73501E-03 , 0.3085577 ,-6.327332E-02 , 20.64883 , 6.180809 , 4.713074E-03 , 38.86731 , 0.4709075 , 56.84985 , 30.54172 , 27.00073 , 45.62666 , 37.95896 , 41.09877 , 33.94812 , 45.54494 , 34.97905 , 32.0015 , 353 , 312.0173 , 13.78314 , 627.1952 , 147.8226 , 1795.982 , 1910.042 , 0.2072382 , 974.7053 , 161.5956 
00:05:54,353.998, 7.775633E-03 , 0.3083777 ,-6.095304E-02 , 20.65496 , 6.154811 , 3.71305E-03 , 38.60008 , 0.475519 , 56.87983 , 30.65253 , 26.92605 , 45.36305 , 37.73136 , 40.95617 , 33.57621 , 45.32993 , 34.16526 , 31.74236 , 353.998 , 311.7501 , 13.84453 , 623.4312 , 147.9955 , 1642.804 , 1910.042 , 0.2072866 , 954.2984 , 162.5581 
00:05:55,354.997, 7.766686E-03 , 0.2979011 , 1.702341E-02 , 20.66061 , 6.13692 , 4.713074E-03 , 38.48931 , 0.3988167 , 56.90203 , 30.73088 , 26.87717 , 44.70725 , 37.30481 , 40.40887 , 33.34076 , 45.25505 , 34.08775 , 31.60238 , 354.997 , 311.6393 , 12.67663 , 564.9139 , 148.0749 , 1673.75 , 1910.042 , 0.207322 , 867.9695 , 163.4684 
00:05:56,355.995, 7.764268E-03 , 0.2977102 ,-3.034995E-02 , 20.67127 , 6.207808 , 0.0029797 , 38.23365 , 0.429436 , 56.91706 , 30.33587 , 26.64636 , 43.86263 , 36.26559 , 40.02946 , 33.04904 , 45.01397 , 33.90297 , 31.3236 , 355.995 , 311.3837 , 13.14886 , 574.8228 , 148.1685 , 1668.596 , 1910.042 , 0.2073394 , 892.5023 , 164.3468 
00:05:57,356.994, 7.75242E-03 , 0.2974197 ,-3.833666E-02 , 20.67751 , 6.14936 , 3.261188E-03 , 37.98149 , 0.4294505 , 56.90286 , 30.09831 , 26.64538 , 43.16255 , 35.85506 , 40.03717 , 32.8522 , 44.62849 , 33.63743 , 31.18202 , 356.994 , 311.1315 , 13.14376 , 568.0945 , 148.2506 , 1667.063 , 1910.042 , 0.2073394 , 892.8199 , 165.2386 
00:05:58,357.992, 6.130373E-03 , 0.2869068 , 1.463306E-02 , 20.68838 , 6.095356 , 1.994492E-03 , 37.68665 , 0.4454389 , 56.9212 , 29.78681 , 26.80057 , 43.07482 , 35.74678 , 39.56094 , 32.63498 , 44.2735 , 33.60036 , 31.10707 , 357.992 , 310.8366 , 13.37985 , 574.2369 , 148.3412 , 1616.264 , 1910.042 , 0.2073459 , 906.477 , 166.1365 
00:05:59,358.99, 6.175832E-03 , 0.2870694 ,-8.386394E-02 , 20.6959 , 6.154525 , 4.17232E-03 , 37.43066 , 0.4094385 , 56.9604 , 29.81978 , 26.92559 , 42.74263 , 35.49466 , 39.47634 , 32.72372 , 44.07191 , 33.44434 , 30.98864 , 358.99 , 310.5807 , 12.8225 , 548.1448 , 148.3906 , 1582.924 , 1910.042 , 0.207353 , 876.8362 , 167.0263 
00:05:60,359.989, 6.135934E-03 , 0.2763133 ,-0.0444406 , 20.70646 , 6.143742 , 4.898264E-03 , 37.23133 , 0.4437582 , 56.95453 , 29.62424 , 26.95772 , 42.23658 , 34.80297 , 39.07764 , 32.65319 , 43.61723 , 33.36733 , 31.02284 , 359.989 , 310.3813 , 13.3448 , 563.7527 , 148.4634 , 1520.927 , 1910.042 , 0.2073975 , 890.7598 , 167.9093 
00:06:01,360.987, 6.080077E-03 , 0.2761602 , 1.53349E-03 , 20.7129 , 6.159558 , 3.824164E-03 , 37.09317 , 0.474068 , 56.99581 , 29.46317 , 26.99326 , 41.60298 , 34.14524 , 38.60215 , 32.71302 , 43.46432 , 33.56723 , 31.1518 , 360.987 , 310.2432 , 13.78994 , 577.6046 , 148.5566 , 1547.05 , 1910.042 , 0.2074194 , 920.9631 , 168.8133 
00:06:02,362.001, 6.139562E-03 , 0.2653932 ,-0.0746443 , 20.71998 , 6.050703 , 2.350056E-03 , 36.75364 , 0.4259311 , 57.03183 , 29.16712 , 27.173 , 41.17615 , 33.39239 , 38.22762 , 33.07873 , 43.96278 , 34.43039 , 31.48919 , 362.001 , 309.9037 , 13.06394 , 548.9709 , 148.6055 , 1520.889 , 1910.042 , 0.2074973 , 837.7322 , 169.705 
00:06:03,363, 6.132549E-03 , 0.2551044 ,-1.29722E-03 , 20.72434 , 5.993916 , 2.794511E-03 , 36.5762 , 0.4513234 , 57.04982 , 29.03124 , 27.24515 , 41.12803 , 33.47515 , 37.89031 , 32.83219 , 44.01839 , 34.78627 , 31.46514 , 363 , 309.7262 , 13.44386 , 564.5667 , 148.6769 , 1482.856 , 1910.042 , 0.2074973 , 871.7391 , 170.5588 
00:06:04,363.998, 6.104741E-03 , 0.2549623 ,-7.297021E-03 , 20.7272 , 6.182436 , 2.083383E-03 , 36.45898 , 0.4688593 , 57.06819 , 28.38413 , 27.24819 , 40.48153 , 33.25792 , 37.42208 , 32.91539 , 44.21384 , 34.67597 , 31.54826 , 363.998 , 309.609 , 13.69995 , 570.1364 , 148.7561 , 1488.35 , 1910.042 , 0.207576 , 850.6309 , 171.4183 
00:06:05,364.996, 6.139319E-03 , 0.2443247 ,-5.556089E-02 , 20.72986 , 6.042991 , 3.187112E-03 , 36.33696 , 0.4450543 , 57.07953 , 27.91718 , 27.24407 , 39.57691 , 32.77996 , 36.97335 , 33.09135 , 43.91352 , 34.71623 , 31.73138 , 364.996 , 309.487 , 13.345 , 548.8575 , 148.8016 , 1437.242 , 1910.042 , 0.2076207 , 807.0564 , 172.2455 
00:06:06,365.995, 6.149234E-03 , 0.2337581 ,-2.036228E-02 , 20.73262 , 6.155356 , 3.357487E-03 , 36.18373 , 0.453037 , 57.09301 , 27.7029 , 27.3315 , 39.40406 , 32.86039 , 36.68892 , 33.04719 , 43.93594 , 35.14293 , 31.78501 , 365.995 , 309.3337 , 13.46082 , 553.7563 , 148.8541 , 1487.328 , 1910.042 , 0.2076526 , 798.3394 , 173.0474 
00:06:07,367.009, 6.112237E-03 , 0.2230984 ,-5.141223E-05 , 20.73527 , 6.071218 , 4.720481E-03 , 35.77249 , 0.4745257 , 57.12448 , 27.27404 , 27.22699 , 38.76767 , 32.22882 , 36.58716 , 32.60733 , 43.46331 , 34.22174 , 31.29774 , 367.009 , 308.9225 , 13.7672 , 553.7864 , 148.9069 , 1384.732 , 1910.042 , 0.2077008 , 803.1857 , 173.8594 
00:06:08,368.007, 6.098938E-03 , 0.2226801 ,-0.0901111 , 20.73768 , 6.06144 , 4.676036E-03 , 35.66458 , 0.4800387 , 57.10348 , 26.84566 , 26.89949 , 38.58242 , 31.92726 , 36.26565 , 32.31477 , 43.34514 , 33.72308 , 30.75294 , 368.007 , 308.8146 , 13.84452 , 547.5117 , 148.9485 , 1368.428 , 1910.042 , 0.2077397 , 787.5129 , 174.6531 
00:06:09,368.99, 4.529605E-03 , 0.2120488 ,-4.828335E-02 , 20.74026 , 6.179854 , 3.987131E-03 , 35.30856 , 0.4753233 , 57.136 , 26.40201 , 26.33484 , 37.87543 , 31.23624 , 35.84008 , 32.17392 , 42.79365 , 33.21099 , 30.15023 , 368.99 , 308.4586 , 13.76842 , 530.4705 , 148.9637 , 1345.263 , 1910.042 , 0.2077397 , 783.9576 , 175.4255 
00:06:10,369.988, 4.543872E-03 , 0.2123345 ,-2.741678E-02 , 20.74252 , 6.145529 , 5.557538E-03 , 35.00236 , 0.4300863 , 57.13385 , 26.38174 , 26.17802 , 37.53753 , 31.07346 , 35.66201 , 32.16302 , 42.50392 , 33.07318 , 29.99182 , 369.988 , 308.1524 , 13.09036 , 500.4786 , 148.9339 , 1283.413 , 1910.042 , 0.2077821 , 725.8193 , 176.1789 
00:06:11,370.987, 4.511227E-03 , 0.2123156 ,-9.993745E-02 , 20.74606 , 6.136672 , 2.446354E-03 , 34.50063 , 0.4570637 , 57.13197 , 26.10435 , 25.79519 , 37.04663 , 30.93781 , 35.29797 , 31.69111 , 42.28063 , 33.53611 , 29.85386 , 370.987 , 307.6506 , 13.48368 , 510.0852 , 148.9188 , 1309.532 , 1910.042 , 0.2078357 , 721.4921 , 176.9018 
00:06:12,372.001, 4.489465E-03 , 0.2015043 ,-1.367738E-02 , 20.7478 , 6.146714 , 2.994515E-03 , 34.38832 , 0.48302 , 57.17469 , 25.98436 , 25.69982 , 36.64261 , 30.76041 , 35.32109 , 31.62734 , 41.79004 , 33.7416 , 29.94623 , 372.001 , 307.5383 , 13.85872 , 521.1787 , 148.9205 , 1234.472 , 1910.042 , 0.2079058 , 716.6688 , 177.631 
00:06:13,372.999, 4.53565E-03 , 0.2016716 ,-2.543988E-02 , 20.74845 , 6.159259 , 3.62416E-03 , 34.16052 , 0.4496727 , 57.19781 , 25.79283 , 25.54844 , 35.97159 , 30.46926 , 35.17114 , 31.06921 , 41.14653 , 33.19115 , 29.65048 , 372.999 , 307.3105 , 13.36682 , 492.2653 , 148.8791 , 1172.994 , 1910.042 , 0.2079058 , 691.7283 , 178.3337 
00:06:14,373.998, 4.500104E-03 , 0.2019037 ,-5.429673E-02 , 20.74916 , 6.145849 , 4.809373E-03 , 33.93428 , 0.4358507 , 57.18066 , 25.91868 , 25.45035 , 35.45081 , 30.0527 , 34.88068 , 30.64816 , 40.75689 , 32.73325 , 29.15967 , 373.998 , 307.0843 , 13.15493 , 475.8437 , 148.814 , 1120.672 , 1910.042 , 0.2079751 , 646.6185 , 179.0022 
00:06:15,374.996, 4.561282E-03 , 0.1910893 ,-2.630036E-02 , 20.75362 , 6.170674 , 5.098268E-03 , 33.53145 , 0.4692289 , 57.25704 , 25.96307 , 25.21465 , 34.99147 , 29.3448 , 34.72266 , 30.23293 , 40.44827 , 32.42793 , 28.73947 , 374.996 , 306.6815 , 13.6404 , 484.7126 , 148.7627 , 1134.343 , 1910.042 , 0.2080029 , 657.0236 , 179.6528 
00:06:16,375.994, 4.55838E-03 , 0.190993 ,-7.209239E-02 , 20.75581 , 6.16756 , 5.076046E-03 , 33.1925 , 0.4729942 , 57.20344 , 25.70453 , 24.92886 , 34.90826 , 28.83003 , 34.35297 , 30.13825 , 40.16129 , 32.17774 , 28.51733 , 375.994 , 306.3425 , 13.68745 , 479.4388 , 148.7043 , 1097.53 , 1910.042 , 0.2080374 , 653.9484 , 180.3069 
