Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
00:12:49,768.988,-1.874011E-06 , 0.1051027 ,-6.370582E-02 , 20.86478 , 6.181496 , 3.801942E-03 , 27.00122 , 0.546129 , 266.2163 , 26.30943 , 26.06972 , 27.63876 , 25.80091 , 26.16155 , 25.23385 , 26.35872 , 25.16221 , 25.28099 , 768.988 , 300.1512 , 14.55823 , 280.9571 , 127.3032 , 399.8387 , 4608.811 , 0.2085606 , 394.5213 , 563.8787 
00:12:50,769.986,-4.636665E-05 , 0.1051217 ,-0.036752 , 20.86409 , 6.23027 , 3.809349E-03 , 27.04656 , 0.5366045 , 266.0396 , 26.48019 , 26.07493 , 27.74003 , 25.89798 , 26.17352 , 25.24564 , 26.44223 , 25.13818 , 25.3264 , 769.986 , 300.1966 , 14.43182 , 280.1871 , 127.1995 , 401.6211 , 4608.811 , 0.2085613 , 390.6438 , 564.2705 
00:12:51,771, 7.961523E-05 , 0.1055968 ,-1.630745E-02 , 20.86512 , 6.251176 , 4.298249E-03 , 27.03143 , 0.4333266 , 265.7506 , 26.59719 , 26.20987 , 27.81223 , 26.03057 , 26.19855 , 25.23506 , 26.46506 , 25.17219 , 25.32697 , 771 , 300.1814 , 12.96853 , 253.4079 , 127.0583 , 407.7512 , 4608.811 , 0.2085536 , 355.4182 , 564.6487 
00:12:52,771.998, 4.068417E-05 , 0.1056331 ,-9.181324E-02 , 20.86568 , 6.178463 , 3.446377E-03 , 27.03438 , 0.445839 , 265.3809 , 26.63809 , 26.20587 , 27.77471 , 26.09396 , 26.1029 , 25.23563 , 26.41872 , 25.1258 , 25.23782 , 771.998 , 300.1844 , 13.15449 , 256.3745 , 126.9247 , 417.6448 , 4608.811 , 0.2085494 , 362.6564 , 565.0071 
00:12:53,772.997, 1.916327E-05 , 0.1054342 ,-3.028538E-02 , 20.86526 , 6.185472 , 2.713027E-03 , 27.09485 , 0.4458822 , 265.2524 , 26.62926 , 26.30237 , 27.76588 , 26.09844 , 26.11415 , 25.26716 , 26.45679 , 25.146 , 25.28946 , 772.997 , 300.2448 , 13.15645 , 257.0931 , 126.7933 , 411.8785 , 4608.811 , 0.2085381 , 367.992 , 565.3721 
00:12:54,773.995, 5.229095E-05 , 0.1054958 ,-3.526051E-02 , 20.86558 , 6.232478 , 4.987154E-03 , 27.1474 , 0.4050035 , 264.9115 , 26.5789 , 26.3931 , 27.70664 , 26.13789 , 26.12219 , 25.37151 , 26.52305 , 25.34903 , 25.32656 , 773.995 , 300.2974 , 12.53996 , 246.3025 , 126.6489 , 403.7942 , 4608.811 , 0.2085321 , 353.7518 , 565.7322 
00:12:55,774.994, 1.674519E-05 , 0.1052053 ,-4.477326E-02 , 20.86543 , 6.261814 , 5.624207E-03 , 27.13358 , 0.4064917 , 264.7157 , 26.55377 , 26.37015 , 27.79347 , 26.14616 , 26.14397 , 25.42473 , 26.58296 , 25.52777 , 25.31711 , 774.994 , 300.2836 , 12.56269 , 247.8008 , 126.5079 , 399.337 , 4608.811 , 0.2085321 , 365.2568 , 566.0914 
00:12:56,775.976,-5.259319E-06 , 0.1052937 ,-5.676613E-03 , 20.8652 , 6.225405 , 4.150098E-03 , 27.09579 , 0.4662471 , 263.5391 , 26.54277 , 26.3995 , 27.91445 , 26.20253 , 26.12403 , 25.42268 , 26.57197 , 25.57961 , 25.37572 , 775.976 , 300.2458 , 13.45357 , 266.2731 , 126.3953 , 378.5405 , 4608.811 , 0.2085253 , 394.7663 , 566.4645 
00:12:57,777.006,-3.790338E-05 , 0.1049449 ,-8.602624E-02 , 20.86498 , 6.198127 , 4.35751E-03 , 27.19424 , 0.4149352 , 263.2194 , 26.60113 , 26.43103 , 28.06658 , 26.36605 , 26.14442 , 25.44529 , 26.52502 , 25.70304 , 25.49461 , 777.006 , 300.3442 , 12.69378 , 253.0802 , 126.2599 , 388.7123 , 4608.811 , 0.2085246 , 372.338 , 566.8596 
00:12:58,777.989, 1.456892E-05 , 0.1052874 ,-4.586584E-02 , 20.8642 , 6.212183 , 3.401932E-03 , 27.21473 , 0.4124436 , 262.991 , 26.75593 , 26.44916 , 28.18745 , 26.52308 , 26.10652 , 25.4903 , 26.51633 , 25.78841 , 25.57324 , 777.989 , 300.3647 , 12.65604 , 254.1395 , 126.1335 , 387.1989 , 4608.811 , 0.2085246 , 371.1437 , 567.225 
00:12:59,778.987, 1.142542E-05 , 0.1053253 ,-9.344103E-02 , 20.8634 , 6.204431 , 4.535292E-03 , 27.26989 , 0.396204 , 262.4685 , 26.829 , 26.46184 , 28.16676 , 26.56715 , 26.1506 , 25.50536 , 26.52462 , 25.72493 , 25.57039 , 778.987 , 300.4199 , 12.40551 , 249.3859 , 126.0001 , 383.1411 , 4608.811 , 0.2085135 , 369.479 , 567.5945 
00:13:00,780.001,-1.632201E-06 , 0.1055873 ,-7.266287E-02 , 20.86243 , 6.22574 , 3.62416E-03 , 27.35109 , 0.3988338 , 262.6578 , 26.88341 , 26.43122 , 28.18521 , 26.64621 , 26.14462 , 25.55984 , 26.40202 , 25.68753 , 25.51947 , 780.001 , 300.5011 , 12.4483 , 250.0575 , 125.8668 , 380.018 , 4608.811 , 0.2085236 , 365.5293 , 567.9672 
00:13:01,781,-3.717796E-05 , 0.1051627 ,-3.736561E-02 , 20.86198 , 6.238289 , 3.268596E-03 , 27.35442 , 0.4083816 , 262.3389 , 26.86212 , 26.42781 , 28.1572 , 26.64718 , 26.11199 , 25.59443 , 26.33143 , 25.66841 , 25.51368 , 781 , 300.5044 , 12.59649 , 252.6003 , 125.7403 , 371.4351 , 4608.811 , 0.2085236 , 369.5199 , 568.3344 
00:13:02,781.998, 2.206497E-05 , 0.1053569 ,-0.1208112 , 20.86105 , 6.164781 , 2.083383E-03 , 27.32959 , 0.406496 , 261.8812 , 26.86866 , 26.45662 , 28.08775 , 26.60664 , 26.05354 , 25.56956 , 26.21932 , 25.67039 , 25.4329 , 781.998 , 300.4796 , 12.56686 , 250.994 , 125.6131 , 367.3544 , 4608.811 , 0.2085278 , 366.6032 , 568.7017 
00:13:03,782.996, 3.560621E-05 , 0.1054832 ,-7.767417E-03 , 20.86104 , 6.159221 , 3.320449E-03 , 27.34203 , 0.4312499 , 261.689 , 26.79371 , 26.46012 , 28.06883 , 26.6012 , 26.09502 , 25.51022 , 26.15783 , 25.75225 , 25.4587 , 782.996 , 300.492 , 12.9441 , 258.3119 , 125.4971 , 357.7754 , 4608.811 , 0.2085405 , 371.5247 , 569.07 
00:13:04,783.995,-2.823106E-05 , 0.1052022 ,-7.476749E-02 , 20.86046 , 6.232012 , 3.71305E-03 , 27.39077 , 0.4425122 , 261.693 , 26.7799 , 26.462 , 27.92309 , 26.64322 , 26.13725 , 25.55685 , 26.13268 , 25.63979 , 25.52324 , 783.995 , 300.5408 , 13.1131 , 261.333 , 125.3864 , 367.5636 , 4608.811 , 0.208556 , 368.3035 , 569.4396 
00:13:05,785.009,-1.37226E-05 , 0.1050633 ,-3.443672E-02 , 20.86053 , 6.241557 , 4.535292E-03 , 27.39318 , 0.423232 , 261.2579 , 26.67483 , 26.43757 , 27.93005 , 26.56971 , 26.11738 , 25.55945 , 26.03668 , 25.63562 , 25.52364 , 785.009 , 300.5432 , 12.8243 , 254.6304 , 125.2658 , 360.1096 , 4608.811 , 0.2085547 , 361.2979 , 569.8094 
00:13:06,785.992,-3.8387E-05 , 0.1052322 ,-3.059039E-02 , 20.86074 , 6.221044 , 3.438971E-03 , 27.24801 , 0.4400358 , 260.8208 , 26.62373 , 26.37059 , 27.91912 , 26.45346 , 26.10406 , 25.56639 , 25.9472 , 25.6 , 25.46774 , 785.992 , 300.398 , 13.07325 , 258.365 , 125.1552 , 364.8107 , 4608.811 , 0.2085547 , 368.4895 , 570.1682 
00:13:07,786.99,-1.468983E-05 , 0.1054074 ,-7.544116E-02 , 20.85976 , 6.224105 , 3.71305E-03 , 27.25539 , 0.4233518 , 260.2883 , 26.68932 , 26.34894 , 28.0628 , 26.40936 , 26.22791 , 25.603 , 25.9345 , 25.61195 , 25.43712 , 786.99 , 300.4054 , 12.82318 , 254.2409 , 125.0384 , 364.7125 , 4608.811 , 0.2085473 , 364.6811 , 570.534 
00:13:08,787.988,-5.071919E-05 , 0.104937 ,-3.734988E-02 , 20.85934 , 6.178889 , 1.846341E-03 , 27.18217 , 0.4134656 , 259.7855 , 26.6584 , 26.30231 , 28.02536 , 26.32038 , 26.30907 , 25.53167 , 25.80968 , 25.61917 , 25.34787 , 787.988 , 300.3322 , 12.67102 , 250.0876 , 124.9172 , 343.1348 , 4608.811 , 0.2085317 , 368.3912 , 570.8998 
00:13:09,788.987,-3.016553E-05 , 0.105248 ,-9.153491E-02 , 20.85821 , 6.214937 , 4.535292E-03 , 27.2218 , 0.4554781 , 259.4581 , 26.56155 , 26.24577 , 27.95106 , 26.27042 , 26.37575 , 25.50871 , 25.75074 , 25.5626 , 25.32052 , 788.987 , 300.3718 , 13.30008 , 261.2873 , 124.8124 , 344.2879 , 4608.811 , 0.2085409 , 381.8821 , 571.2745 
00:13:10,790.001, 1.432712E-05 , 0.1053837 ,-7.141349E-02 , 20.85761 , 6.241162 , 6.024216E-03 , 27.26331 , 0.4253849 , 259.039 , 26.45088 , 26.14402 , 27.86278 , 26.22252 , 26.43299 , 25.47867 , 25.68711 , 25.62208 , 25.3104 , 790.001 , 300.4133 , 12.8541 , 251.474 , 124.6936 , 350.0401 , 4608.811 , 0.2085804 , 348.952 , 571.6451 
00:13:11,790.999, 1.311808E-05 , 0.1160276 ,-1.397573E-02 , 20.85693 , 6.261959 , 5.076046E-03 , 27.19666 , 0.4534895 , 258.521 , 26.33689 , 26.06815 , 27.84756 , 26.1757 , 26.46466 , 25.4521 , 25.67387 , 25.57523 , 25.31305 , 790.999 , 300.3466 , 13.27046 , 258.7253 , 124.5877 , 349.4582 , 4608.811 , 0.2085852 , 358.038 , 571.9979 
00:13:12,791.998, 4.286044E-05 , 0.1165501 ,-0.108162 , 20.8569 , 6.232149 , 5.439017E-03 , 27.12245 , 0.4518407 , 258.2939 , 26.34805 , 26.08151 , 27.8115 , 26.17554 , 26.45776 , 25.41814 , 25.73655 , 25.52356 , 25.29261 , 791.998 , 300.2725 , 13.24468 , 258.0934 , 124.4819 , 346.8361 , 4608.811 , 0.2085766 , 361.9323 , 572.3575 
00:13:13,792.996,-1.08209E-05 , 0.1161413 ,-4.997763E-02 , 20.85686 , 6.22844 , 3.535269E-03 , 27.17263 , 0.414878 , 258.1605 , 26.31522 , 26.06894 , 27.76085 , 26.18086 , 26.43167 , 25.36079 , 25.65437 , 25.47279 , 25.24183 , 792.996 , 300.3226 , 12.69244 , 246.22 , 124.3612 , 351.3727 , 4608.811 , 0.2085671 , 351.2596 , 572.7134 
00:13:14,793.994, 7.07288E-06 , 0.116064 ,-8.554059E-02 , 20.85575 , 6.244167 , 3.89824E-03 , 27.07839 , 0.4344826 , 258.2137 , 26.3485 , 26.02371 , 27.68234 , 26.24773 , 26.40235 , 25.36487 , 25.59361 , 25.38058 , 25.18104 , 793.994 , 300.2284 , 12.98683 , 251.2048 , 124.2485 , 344.5605 , 4608.811 , 0.2085647 , 360.7298 , 573.0687 
00:13:15,794.993, 3.028643E-05 , 0.115985 ,-8.524868E-02 , 20.85575 , 6.234597 , 3.061184E-03 , 27.13616 , 0.4305595 , 257.9177 , 26.33475 , 25.98074 , 27.72002 , 26.24512 , 26.41762 , 25.44082 , 25.66936 , 25.38911 , 25.17166 , 794.993 , 300.2862 , 12.92931 , 250.4845 , 124.1359 , 346.3863 , 4608.811 , 0.2085647 , 359.5235 , 573.4284 
00:13:16,796.007, 1.263446E-05 , 0.1157909 ,-2.911654E-02 , 20.85676 , 6.199602 , 3.89824E-03 , 27.07292 , 0.4401748 , 257.2053 , 26.30725 , 25.96894 , 27.7642 , 26.31839 , 26.39232 , 25.42225 , 25.74047 , 25.42225 , 25.207 , 796.007 , 300.2229 , 13.0715 , 253.8286 , 124.0274 , 362.066 , 4608.811 , 0.2085837 , 364.948 , 573.7957 
00:13:17,796.99, 1.287627E-05 , 0.1158509 ,-8.623332E-02 , 20.8571 , 6.240744 , 4.164913E-03 , 26.99423 , 0.4296257 , 256.759 , 26.36067 , 25.99114 , 27.84214 , 26.45029 , 26.39443 , 25.39952 , 25.9486 , 25.76487 , 25.34361 , 796.99 , 300.1442 , 12.91223 , 253.7019 , 123.9232 , 366.6185 , 4608.811 , 0.2085837 , 360.3924 , 574.1522 
00:13:18,797.988,-4.491581E-05 , 0.1155115 ,-0.0284567 , 20.85719 , 6.262846 , 5.535316E-03 , 27.06072 , 0.4320506 , 256.5223 , 26.5816 , 26.10025 , 27.88834 , 26.6108 , 26.44727 , 25.37641 , 25.98832 , 25.89409 , 25.44365 , 797.988 , 300.2107 , 12.95005 , 256.9404 , 123.8228 , 379.7321 , 4608.811 , 0.2085959 , 355.7649 , 574.5096 
00:13:19,798.986,-3.161638E-05 , 0.1158114 ,-5.442684E-02 , 20.85845 , 6.238512 , 5.535316E-03 , 27.16004 , 0.5791141 , 256.216 , 26.67878 , 26.09888 , 27.85782 , 26.69448 , 26.47055 , 25.31895 , 25.98914 , 25.87026 , 25.44904 , 798.986 , 300.3101 , 14.9954 , 297.7673 , 123.7805 , 394.7199 , 4608.811 , 0.2086007 , 408.9813 , 574.8912 
00:13:20,800,-2.653841E-05 , 0.1160008 ,-5.072707E-02 , 20.86 , 6.221297 , 4.779742E-03 , 27.18133 , 0.6175306 , 256.0097 , 26.78967 , 26.18299 , 27.76972 , 26.68675 , 26.44932 , 25.26407 , 25.92974 , 25.8492 , 25.46597 , 800 , 300.3313 , 15.48533 , 307.3269 , 123.7518 , 390.6187 , 4608.811 , 0.2086224 , 408.5706 , 575.3057 
00:13:21,800.999,-5.742936E-06 , 0.1159614 ,-1.041607E-02 , 20.85987 , 6.181191 , 2.898217E-03 , 27.15105 , 0.5104926 , 255.443 , 26.6789 , 26.17733 , 27.4308 , 26.52889 , 26.43252 , 25.20248 , 25.77413 , 25.69121 , 25.34136 , 800.999 , 300.3011 , 14.07875 , 275.6889 , 123.6791 , 350.0055 , 4608.811 , 0.2086224 , 371.5296 , 575.6954 
00:13:22,801.997,-9.666268E-05 , 0.1155415 ,-9.401818E-02 , 20.85913 , 6.177282 , 2.083383E-03 , 27.09104 , 0.5263919 , 254.9547 , 26.54496 , 26.16875 , 27.1806 , 26.41738 , 26.35916 , 25.22533 , 25.75441 , 25.68044 , 25.3061 , 801.997 , 300.241 , 14.29488 , 277.8856 , 123.6103 , 360.5036 , 4608.811 , 0.2086336 , 371.8885 , 576.0663 
00:13:23,802.996,-3.814519E-05 , 0.1155367 ,-4.673038E-02 , 20.85757 , 6.202539 , 2.713027E-03 , 27.03293 , 0.5177749 , 254.2506 , 26.51821 , 26.20242 , 26.94573 , 26.33221 , 26.38387 , 25.24113 , 25.667 , 25.60873 , 25.27018 , 802.996 , 300.1829 , 14.17603 , 274.0645 , 123.5368 , 362.6451 , 4608.811 , 0.2086394 , 366.0766 , 576.4349 
00:13:24,803.994, 1.601977E-05 , 0.1159093 ,-9.559999E-02 , 20.85849 , 6.221325 , 2.898217E-03 , 26.95517 , 0.5736273 , 253.8747 , 26.40007 , 26.19397 , 26.84333 , 26.18503 , 26.36867 , 25.23487 , 25.60703 , 25.5241 , 25.29316 , 803.994 , 300.1052 , 14.9191 , 286.6779 , 123.4818 , 350.6726 , 4608.811 , 0.2086394 , 384.4686 , 576.8094 
00:13:25,804.992,-1.874011E-06 , 0.1157909 ,-6.502717E-02 , 20.86132 , 6.206257 , 1.713004E-03 , 26.86417 , 0.510088 , 253.0523 , 26.25078 , 26.12974 , 26.66054 , 26.10071 , 26.24623 , 25.29173 , 25.51372 , 25.51135 , 25.25135 , 804.992 , 300.0142 , 14.06645 , 268.0717 , 123.4014 , 354.3802 , 4608.811 , 0.2086423 , 361.0085 , 577.1815 
00:13:26,805.991,-3.766157E-05 , 0.1051406 ,-3.285229E-02 , 20.86245 , 6.223505 , 4.535292E-03 , 26.79383 , 0.5254826 , 252.3383 , 26.09076 , 26.00787 , 26.56318 , 25.93847 , 26.23189 , 25.30863 , 25.43653 , 25.46558 , 25.18766 , 805.991 , 299.9438 , 14.27546 , 269.6736 , 123.324 , 394.774 , 4608.811 , 0.2086409 , 367.5757 , 577.5454 
00:13:27,806.989, 6.583219E-05 , 0.1055068 ,-0.1106445 , 20.86293 , 6.237495 , 3.964908E-03 , 26.68235 , 0.4948743 , 251.9812 , 25.91638 , 25.88953 , 26.69348 , 26.02174 , 26.23007 , 25.345 , 25.35614 , 25.48385 , 25.21032 , 806.989 , 299.8323 , 13.85089 , 261.4755 , 123.2361 , 371.9932 , 4608.811 , 0.2086525 , 350.7607 , 577.9039 
00:13:28,807.988, 3.608982E-05 , 0.1054279 ,-3.560675E-02 , 20.86206 , 6.214562 , 5.076046E-03 , 26.63308 , 0.5101755 , 251.3301 , 25.89849 , 25.92315 , 26.60626 , 26.01043 , 26.19867 , 25.31357 , 25.35158 , 25.40767 , 25.20814 , 807.988 , 299.7831 , 14.06224 , 264.7499 , 123.1536 , 371.2056 , 4608.811 , 0.2086473 , 358.6001 , 578.2582 
00:13:29,808.986, 4.116779E-05 , 0.10548 ,-3.204114E-02 , 20.86111 , 6.249529 , 5.935325E-03 , 26.64503 , 0.5280719 , 250.0662 , 25.90369 , 25.85658 , 26.59576 , 25.93273 , 26.16116 , 25.37688 , 25.25812 , 25.36355 , 25.21115 , 808.986 , 299.795 , 14.30704 , 268.4748 , 123.0772 , 369.0538 , 4608.811 , 0.2086623 , 356.484 , 578.6151 
00:13:30,810, 3.681525E-05 , 0.1050854 ,-0.1261116 , 20.86087 , 6.226362 , 1.987084E-03 , 26.46542 , 0.4861631 , 249.9787 , 25.84266 , 25.82695 , 26.64445 , 25.82933 , 26.09356 , 25.39 , 25.15464 , 25.36533 , 25.10529 , 810 , 299.6154 , 13.72348 , 256.3575 , 122.9834 , 370.6317 , 4608.811 , 0.2086628 , 341.6541 , 578.969 
00:13:31,810.998, 4.286044E-05 , 0.1053174 ,-1.501636E-02 , 20.86212 , 6.191662 , 2.898217E-03 , 26.47854 , 0.4855784 , 249.7486 , 25.79991 , 25.78858 , 26.65776 , 25.72375 , 26.12477 , 25.32019 , 25.13197 , 25.3359 , 25.09157 , 810.998 , 299.6285 , 13.71552 , 255.2969 , 122.8905 , 369.8766 , 4608.811 , 0.2086751 , 335.2627 , 579.3068 
00:13:32,811.997, 4.527852E-05 , 0.1056631 ,-5.436012E-02 , 20.86278 , 6.25639 , 4.35751E-03 , 26.50155 , 0.4884262 , 249.3123 , 25.80504 , 25.80285 , 26.83294 , 25.74897 , 26.10287 , 25.43513 , 25.19302 , 25.41942 , 25.19082 , 811.997 , 299.6516 , 13.75621 , 257.8442 , 122.802 , 366.9951 , 4608.811 , 0.2086809 , 333.0097 , 579.6406 
00:13:33,812.995, 3.633163E-05 , 0.1056631 ,-4.617467E-02 , 20.86399 , 6.25231 , 5.535316E-03 , 26.49975 , 0.4908292 , 248.5114 , 25.78314 , 25.8257 , 26.90722 , 25.84579 , 26.11239 , 25.46493 , 25.24732 , 25.4896 , 25.26084 , 812.995 , 299.6497 , 13.78997 , 259.8011 , 122.7172 , 377.6002 , 4608.811 , 0.2086879 , 330.1854 , 579.9715 
00:13:34,813.994, 3.85079E-05 , 0.1054074 ,-4.554718E-03 , 20.86448 , 6.266173 , 0.0065946 , 26.51131 , 0.5322897 , 248.6754 , 25.80129 , 25.77444 , 27.00597 , 26.01641 , 26.0836 , 25.49203 , 25.32833 , 25.64439 , 25.25889 , 813.994 , 299.6613 , 14.36086 , 272.1352 , 122.6504 , 376.2991 , 4608.811 , 0.2086879 , 343.493 , 580.308 
00:13:35,814.976, 4.745479E-05 , 0.1055037 ,-9.913844E-02 , 20.86629 , 6.242497 , 5.172343E-03 , 26.5104 , 0.4966739 , 248.5496 , 25.76915 , 25.657 , 26.90454 , 25.97077 , 26.0491 , 25.41037 , 25.28485 , 25.65024 , 25.2938 , 814.976 , 299.6604 , 13.87207 , 261.5116 , 122.5709 , 360.2041 , 4608.811 , 0.208692 , 329.5898 , 580.6385 
00:13:36,816.006,-1.154632E-05 , 0.1051359 ,-3.276531E-02 , 20.86665 , 6.213023 , 3.061184E-03 , 26.45893 , 0.4882427 , 248.3315 , 25.74668 , 25.67727 , 26.75 , 25.8789 , 26.00892 , 25.40379 , 25.21321 , 25.65936 , 25.32303 , 816.006 , 299.6089 , 13.75265 , 258.2372 , 122.4837 , 368.4668 , 4608.811 , 0.2087118 , 316.3381 , 580.9711 
00:13:37,816.989, 1.5113E-06 , 0.1048739 ,-9.786213E-02 , 20.86704 , 6.218384 , 5.624207E-03 , 26.45761 , 0.4910918 , 248.4598 , 25.81914 , 25.68471 , 26.65909 , 25.83484 , 26.01417 , 25.43827 , 25.23874 , 25.66243 , 25.36647 , 816.989 , 299.6076 , 13.79268 , 259.1745 , 122.4026 , 365.3585 , 4608.811 , 0.2087118 , 317.471 , 581.2827 
00:13:38,817.987, 1.601977E-05 , 0.1055305 ,-8.986709E-02 , 20.86777 , 6.261425 , 2.987108E-03 , 26.41249 , 0.4707152 , 247.8075 , 25.8591 , 25.70239 , 26.46158 , 25.7539 , 25.93762 , 25.32569 , 25.13289 , 25.52301 , 25.28092 , 817.987 , 299.5625 , 13.50249 , 251.3958 , 122.3104 , 368.088 , 4608.811 , 0.2087042 , 314.2323 , 581.5978 
00:13:39,819.001, 3.318813E-05 , 0.1052353 ,-2.106859E-02 , 20.86835 , 6.22021 , 6.424225E-03 , 26.38766 , 0.468169 , 247.7409 , 25.74495 , 25.70677 , 26.3966 , 25.68887 , 25.8927 , 25.23596 , 25.11937 , 25.43787 , 25.28987 , 819.001 , 299.5377 , 13.46536 , 249.2479 , 122.2147 , 381.8821 , 4608.811 , 0.2087164 , 307.0837 , 581.9128 
00:13:40,820,-5.501128E-06 , 0.1054279 ,-0.1104985 , 20.86864 , 6.222494 , 5.994585E-03 , 26.34736 , 0.4654269 , 247.5311 , 25.73148 , 25.69567 , 26.24222 , 25.58133 , 25.82773 , 25.21134 , 25.05453 , 25.35716 , 25.22486 , 820 , 299.4974 , 13.42497 , 246.6717 , 122.1178 , 354.7549 , 4608.811 , 0.2087164 , 306.3521 , 582.2192 
00:13:41,820.998, 3.512259E-05 , 0.1055368 ,-7.586789E-03 , 20.8685 , 6.1837 , 2.668582E-03 , 26.26011 , 0.4622552 , 247.1909 , 25.70682 , 25.65987 , 26.15495 , 25.55666 , 25.76289 , 25.1375 , 24.99623 , 25.34381 , 25.17333 , 820.998 , 299.4101 , 13.3772 , 244.492 , 122.0191 , 360.3273 , 4608.811 , 0.2087191 , 303.8926 , 582.5237 
00:13:42,821.996, 8.040111E-06 , 0.1054184 ,-5.508978E-02 , 20.86966 , 6.237259 , 3.89824E-03 , 26.24992 , 0.4881305 , 247.1361 , 25.74356 , 25.63835 , 26.03046 , 25.44781 , 25.7368 , 25.16751 , 24.97469 , 25.33344 , 25.1295 , 821.996 , 299.3999 , 13.74627 , 250.304 , 121.9293 , 357.4383 , 4608.811 , 0.2087228 , 310.2646 , 582.8302 
00:13:43,822.995, 2.786835E-05 , 0.1053553 ,-4.511593E-02 , 20.86914 , 6.214797 , 3.357487E-03 , 26.22336 , 0.4710979 , 246.7346 , 25.70604 , 25.60283 , 25.93232 , 25.36533 , 25.62073 , 25.17017 , 24.91684 , 25.26209 , 25.05594 , 822.995 , 299.3734 , 13.50371 , 244.089 , 121.8319 , 346.7617 , 4608.811 , 0.2087235 , 305.1805 , 583.1376 
00:13:44,824.009, 2.424124E-05 , 0.1055652 ,-2.296899E-02 , 20.87064 , 6.226294 , 4.350102E-03 , 26.21253 , 0.3987445 , 246.4413 , 25.7173 , 25.59637 , 25.85848 , 25.30496 , 25.62103 , 25.16809 , 24.87218 , 25.19277 , 25.04711 , 824.009 , 299.3625 , 12.4233 , 223.8215 , 121.7061 , 359.4968 , 4608.811 , 0.2087369 , 274.0873 , 583.4313 
00:13:45,824.992, 1.239265E-05 , 0.1054879 ,-8.216466E-02 , 20.87029 , 6.215115 , 3.261188E-03 , 26.07159 , 0.4682495 , 246.3634 , 25.86324 , 25.62799 , 25.87219 , 25.34993 , 25.61666 , 25.15933 , 24.89047 , 25.14819 , 24.99137 , 824.992 , 299.2216 , 13.45941 , 243.0521 , 121.6111 , 359.1645 , 4608.811 , 0.2087369 , 297.0861 , 583.7121 
00:13:46,825.99,-1.009548E-05 , 0.1051659 ,-3.575759E-02 , 20.87069 , 6.20814 , 4.009353E-03 , 26.07371 , 0.4749854 , 245.4107 , 25.87887 , 25.64344 , 25.75559 , 25.31185 , 25.53365 , 25.10334 , 24.85895 , 25.12563 , 24.93957 , 825.99 , 299.2237 , 13.55593 , 243.6109 , 121.5163 , 357.1908 , 4608.811 , 0.2087389 , 297.91 , 584.009 
00:13:47,826.988,-3.983784E-05 , 0.0947082 ,-0.1033787 , 20.87192 , 6.265307 , 6.802012E-03 , 26.11179 , 0.4582166 , 245.6633 , 25.95494 , 25.73542 , 25.72409 , 25.34538 , 25.53814 , 25.15698 , 24.90146 , 25.13907 , 25.00693 , 826.988 , 299.2618 , 13.31533 , 240.3644 , 121.4181 , 360.5732 , 4608.811 , 0.2087443 , 289.5801 , 584.3021 
00:13:48,827.987,-3.379265E-05 , 9.490237E-02 ,-5.359329E-02 , 20.8725 , 6.26166 , 3.920463E-03 , 26.08119 , 0.4721166 , 245.248 , 26.0297 , 25.7923 , 25.64435 , 25.30581 , 25.47172 , 25.16455 , 24.90227 , 25.1333 , 24.92019 , 827.987 , 299.2312 , 13.51509 , 243.5535 , 121.3252 , 355.2815 , 4608.811 , 0.2087293 , 301.8464 , 584.5975 
00:13:49,829.001,-7.435591E-06 , 9.443512E-02 ,-6.183169E-04 , 20.8732 , 6.22425 , 4.987154E-03 , 26.06921 , 0.602808 , 245.2607 , 25.95491 , 25.73977 , 25.59638 , 25.20849 , 25.48202 , 25.14581 , 24.85884 , 25.05607 , 24.88791 , 829.001 , 299.2192 , 15.27127 , 273.6443 , 121.2744 , 408.9726 , 4608.811 , 0.2087219 , 346.3946 , 584.9262 
00:13:50,829.999, 3.971694E-05 , 0.0948408 ,-0.1198468 , 20.87361 , 6.246757 , 5.624207E-03 , 26.1002 , 0.515462 , 244.525 , 25.90755 , 25.70373 , 25.51996 , 25.17243 , 25.41455 , 25.12528 , 24.86756 , 25.03792 , 24.86299 , 829.999 , 299.2502 , 14.12234 , 251.9667 , 121.1946 , 410.7997 , 4608.811 , 0.2087185 , 321.6202 , 585.2596 
