Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
00:03:31,211, 1.312593E-03 , 1.985971E-02 ,-6.441595E-02 , 20.96111 , 6.2233 , 4.624183E-03 , 16.81911 , 0.3989704 , 55.60456 , 16.52951 , 16.57487 , 16.67423 , 16.74889 , 16.80768 , 16.45503 , 16.14282 , 15.99783 , 16.16993 , 211 , 289.9691 , 12.2303 , 0 , 68.0003 , 0 , 0 , 0.2094615 , 0 , 0 
00:03:32,211.998, 2.91723E-03 , 1.987707E-02 ,-5.821574E-02 , 20.96079 , 6.252583 , 3.261188E-03 , 16.7981 , 0.4023056 , 55.61281 , 16.538 , 16.60584 , 16.63755 , 16.64437 , 16.80032 , 16.46333 , 16.09911 , 15.99286 , 16.15352 , 211.998 , 289.9481 , 12.28087 , 0 , 68.0003 , 0 , 0 , 0.2094557 , 0 , 0 
00:03:33,212.997, 2.896435E-03 , 1.964503E-02 ,-0.1236035 , 20.9603 , 6.198156 , 2.535246E-03 , 16.80311 , 0.3699084 , 55.56934 , 16.53176 , 16.59518 , 16.6538 , 16.69915 , 16.73749 , 16.45027 , 16.0545 , 15.93441 , 16.19025 , 212.997 , 289.9531 , 11.77611 , 0 , 68.0003 , 0 , 0 , 0.2094461 , 1.499392 , 7.489412E-04 
00:03:34,213.995, 2.881685E-03 , 1.952822E-02 ,-0.0408421 , 20.96047 , 6.245911 , 3.535269E-03 , 16.80976 , 0.3727851 , 55.59763 , 16.5338 , 16.5609 , 16.7622 , 16.75096 , 16.72147 , 16.43884 , 16.12663 , 15.98183 , 16.20576 , 213.995 , 289.9597 , 11.82195 , 0 , 68.0003 , 0 , 0 , 0.2094345 , 6.657908 , 4.819439E-03 
00:03:35,215.009, 2.902964E-03 , 2.011227E-02 ,-5.517485E-02 , 20.95991 , 6.181763 , 3.001923E-03 , 16.80958 , 0.3767169 , 55.57993 , 16.53141 , 16.57215 , 16.86395 , 16.85252 , 16.7305 , 16.43646 , 16.12424 , 15.96819 , 16.18529 , 215.009 , 289.9596 , 11.88413 , 0 , 68.0003 , 0 , 0 , 0.2094324 , 7.484754 , 1.198982E-02 
00:03:36,215.992, 2.905865E-03 , 2.011227E-02 ,-6.550901E-02 , 20.95902 , 6.238845 , 4.535292E-03 , 16.8389 , 0.4074187 , 55.53376 , 16.53142 , 16.58784 , 16.89327 , 16.87742 , 16.73494 , 16.41821 , 16.09013 , 15.99071 , 16.18309 , 215.992 , 289.9889 , 12.35954 , 0 , 68.0003 , 0 , 0 , 0.2094324 , 7.783386 , 1.949413E-02 
00:03:37,217.006, 2.823651E-03 , 1.945876E-02 ,-2.149633E-02 , 20.9571 , 6.19768 , 2.30561E-03 , 16.87728 , 0.383037 , 55.55547 , 16.56521 , 16.57425 , 16.83434 , 16.81407 , 16.75527 , 16.36387 , 15.94298 , 16.03134 , 16.13095 , 217.006 , 290.0273 , 11.9848 , 0 , 68.0003 , 0 , 0 , 0.2094359 , 6.000015 , 2.648226E-02 
00:03:38,217.989, 2.800921E-03 , 1.958189E-02 ,-0.1281762 , 20.9576 , 6.26545 , 4.164913E-03 , 16.91937 , 0.4312954 , 55.5788 , 16.55533 , 16.55994 , 16.91716 , 16.91937 , 16.74078 , 16.42184 , 15.96943 , 16.05078 , 16.16624 , 217.989 , 290.0694 , 12.71831 , 0 , 68.0003 , 0 , 0 , 0.2094359 , 0 , 2.943127E-02 
00:03:39,218.987, 2.899578E-03 , 1.966397E-02 ,-6.247789E-02 , 20.95504 , 6.175252 , 5.987178E-03 , 16.89806 , 0.5094596 , 55.55596 , 16.56351 , 16.56793 , 16.89806 , 16.98634 , 16.80536 , 16.44348 , 16.00916 , 16.31016 , 16.31016 , 218.987 , 290.0481 , 13.82232 , 0 , 68.0003 , 0 , 0 , 0.2094433 , 0 , 2.943127E-02 
00:03:40,220.001, 2.927386E-03 , 1.986444E-02 ,-5.839303E-02 , 20.95574 , 6.243427 , 4.742705E-03 , 16.94737 , 0.450104 , 55.55552 , 16.54923 , 16.56748 , 16.85688 , 17.02421 , 16.79127 , 16.40689 , 16.09909 , 16.46792 , 16.34567 , 220.001 , 290.0974 , 12.9933 , 0 , 68.0003 , 0 , 0 , 0.2094585 , 0 , 2.943127E-02 
00:03:41,221, 2.903447E-03 , 1.990391E-02 ,-0.1346528 , 20.95466 , 6.215588 , 3.987131E-03 , 17.00574 , 0.390691 , 55.53757 , 16.50603 , 16.51728 , 16.78421 , 16.98307 , 16.77518 , 16.32957 , 16.22095 , 16.52853 , 16.21413 , 221 , 290.1557 , 12.10663 , 0 , 68.0003 , 0 , 0 , 0.2094571 , 0 , 2.943127E-02 
00:03:42,221.998, 2.909492E-03 , 1.965134E-02 ,-2.110219E-02 , 20.95544 , 6.172219 , 3.024145E-03 , 17.04894 , 0.3799742 , 55.54661 , 16.49266 , 16.53783 , 16.7279 , 16.97892 , 16.78209 , 16.27784 , 16.28227 , 16.48363 , 16.17142 , 221.998 , 290.1989 , 11.94032 , 0 , 68.0003 , 0 , 0 , 0.2094569 , 0 , 2.943127E-02 
00:03:43,222.996, 2.923034E-03 , 1.973974E-02 ,-7.257541E-02 , 20.95576 , 6.190739 , 4.713074E-03 , 17.01528 , 0.3665134 , 55.55775 , 16.56075 , 16.51318 , 16.70546 , 16.90894 , 16.76868 , 16.23493 , 16.39112 , 16.36844 , 16.06063 , 222.996 , 290.1653 , 11.72624 , 0 , 68.0003 , 0 , 0 , 0.2094468 , 0 , 2.943127E-02 
00:03:44,223.995, 2.833323E-03 , 1.913517E-02 ,-0.1233585 , 20.95496 , 6.285487 , 4.231581E-03 , 17.03408 , 0.361528 , 55.54094 , 16.48682 , 16.47097 , 16.66104 , 16.79892 , 16.79892 , 16.12722 , 16.4304 , 16.27422 , 15.99146 , 223.995 , 290.1841 , 11.64659 , 0 , 68.0003 , 0 , 0 , 0.209448 , 0 , 2.943127E-02 
00:03:45,224.993, 2.847831E-03 , 1.934669E-02 ,-9.153343E-03 , 20.95483 , 6.24103 , 2.898217E-03 , 17.02184 , 0.4044114 , 55.54015 , 16.4272 , 16.49947 , 16.68494 , 16.75959 , 16.75517 , 16.06296 , 16.50851 , 16.22361 , 15.88863 , 224.993 , 290.1718 , 12.31772 , 0 , 68.0003 , 0 , 0 , 0.209448 , 0 , 2.943127E-02 
00:03:46,226.007, 2.842995E-03 , 1.941141E-02 ,-6.305122E-02 , 20.95442 , 6.255868 , 3.16489E-03 , 16.9663 , 0.3870999 , 55.51913 , 16.29914 , 16.51414 , 16.62937 , 16.73794 , 16.78771 , 16.06842 , 16.59324 , 16.10236 , 15.79464 , 226.007 , 290.1163 , 12.05004 , 0 , 68.0003 , 0 , 0 , 0.2094495 , 0 , 2.943127E-02 
00:03:47,226.99, 2.895709E-03 , 1.967818E-02 ,-7.609004E-02 , 20.95473 , 6.254475 , 3.779719E-03 , 16.9922 , 0.3513992 , 55.53552 , 16.24355 , 16.51738 , 16.66652 , 16.71408 , 16.84974 , 16.09876 , 16.59426 , 16.02627 , 15.80913 , 226.99 , 290.1422 , 11.48145 , 0 , 68.0003 , 0 , 0 , 0.2094495 , 0 , 2.943127E-02 
00:03:48,227.988, 2.880959E-03 , 1.963871E-02 ,-2.503597E-02 , 20.95384 , 6.259497 , 3.987131E-03 , 16.95422 , 0.3855651 , 55.51403 , 16.19208 , 16.54483 , 16.74393 , 16.71462 , 16.85931 , 16.06758 , 16.58115 , 16.01556 , 15.73254 , 227.988 , 290.1042 , 12.02588 , 0 , 68.0003 , 0 , 0 , 0.2094331 , 0 , 2.943127E-02 
00:03:49,228.987, 2.84493E-03 , 1.953927E-02 ,-0.1242183 , 20.95288 , 6.202369 , 2.868586E-03 , 16.97443 , 0.3605796 , 55.46958 , 16.16472 , 16.55381 , 16.70534 , 16.67382 , 16.83197 , 16.07656 , 16.50864 , 16.01993 , 15.6917 , 228.987 , 290.1244 , 11.63011 , 0 , 68.0003 , 0 , 0 , 0.2094276 , 0 , 2.943127E-02 
00:03:50,230.001, 2.858713E-03 , 0.0193388 ,-0.0767401 , 20.95172 , 6.242451 , 5.535316E-03 , 17.04573 , 0.3586837 , 55.51682 , 16.20897 , 16.57094 , 16.76081 , 16.69077 , 16.94401 , 16.12524 , 16.51655 , 16.09572 , 15.70202 , 230.001 , 290.1957 , 11.60092 , 0 , 68.0003 , 0 , 0 , 0.2093724 , 14.85336 , 3.696198E-02 
00:03:51,230.999, 2.857988E-03 , 1.989601E-02 ,-5.301184E-02 , 20.95151 , 6.155133 , 3.446377E-03 , 17.0387 , 0.378109 , 55.5363 , 16.22904 , 16.60225 , 16.75838 , 16.68815 , 16.97531 , 16.14531 , 16.52316 , 16.11819 , 15.73336 , 230.999 , 290.1887 , 11.91077 , 0 , 68.0003 , 0 , 0 , 0.2093724 , 4.38698 , 4.656277E-02 
00:03:52,231.998, 2.878299E-03 , 0.019544 ,-0.1217443 , 20.95195 , 6.243451 , 4.713074E-03 , 17.09426 , 0.3898056 , 55.5244 , 16.37962 , 16.79571 , 16.76401 , 16.83866 , 16.98794 , 16.19871 , 16.49043 , 16.18506 , 15.97903 , 231.998 , 290.2443 , 12.09475 , 0 , 68.0003 , 0 , 0 , 0.2093357 , 22.24811 , 5.986711E-02 
00:03:53,232.996, 2.869352E-03 , 1.967976E-02 ,-0.0164173 , 20.95186 , 6.208656 , 4.438994E-03 , 17.05546 , 0.3537658 , 55.43195 , 16.65755 , 17.01473 , 16.87007 , 16.99207 , 16.99446 , 16.26611 , 16.47208 , 16.23217 , 16.0671 , 232.996 , 290.2055 , 11.52131 , 0 , 68.0003 , 0 , 0 , 0.2093213 , 27.68001 , 8.478127E-02 
00:03:54,233.994, 2.865483E-03 , 1.959609E-02 ,-6.879057E-02 , 20.9526 , 6.203222 , 3.401932E-03 , 17.11771 , 0.3670986 , 55.50119 , 16.71983 , 17.11992 , 17.29403 , 17.21721 , 16.97085 , 16.36917 , 16.55926 , 16.27641 , 16.25612 , 233.994 , 290.2677 , 11.73767 , 0 , 68.0003 , 0 , 0 , 0.2093035 , 37.03056 , 0.1170719 
00:03:55,234.993, 2.883377E-03 , 1.961662E-02 ,-7.960132E-02 , 20.95378 , 6.219809 , 4.083429E-03 , 17.15694 , 0.3574455 , 55.47773 , 16.83815 , 17.24501 , 17.54784 , 17.38741 , 16.89915 , 16.3745 , 16.58027 , 16.30885 , 16.3201 , 234.993 , 290.3069 , 11.5831 , 0 , 68.0003 , 0 , 0 , 0.2093035 , 36.53798 , 0.1538191 
00:03:56,235.991, 2.887488E-03 , 1.956452E-02 ,-2.234561E-02 , 20.95412 , 6.2241 , 1.890786E-03 , 17.26712 , 0.3659627 , 55.5146 , 17.14737 , 17.45022 , 17.92458 , 17.67159 , 16.89878 , 16.45545 , 16.54597 , 16.38981 , 16.45545 , 235.991 , 290.4171 , 11.72251 , 0 , 68.0003 , 0 , 0 , 0.2092808 , 36.71962 , 0.1903747 
00:03:57,236.99, 2.931739E-03 , 1.995126E-02 ,-0.1159354 , 20.95398 , 6.255674 , 3.261188E-03 , 17.35726 , 0.3661731 , 55.51 , 17.25336 , 17.50204 , 18.09381 , 17.69393 , 16.88944 , 16.4461 , 16.63157 , 16.43707 , 16.56834 , 236.99 , 290.5073 , 11.7277 , 0 , 68.0003 , 0 , 0 , 0.2092595 , 46.58112 , 0.2319838 
00:03:58,237.988, 2.896435E-03 , 1.964345E-02 ,-7.760631E-02 , 20.95396 , 6.25757 , 3.62416E-03 , 17.48567 , 0.3999417 , 55.50305 , 17.23699 , 17.47444 , 18.22194 , 17.68678 , 16.87989 , 16.44576 , 16.70811 , 16.41847 , 16.61538 , 237.988 , 290.6357 , 12.25925 , 0 , 68.0003 , 0 , 0 , 0.2092272 , 64.99538 , 0.2876605 
00:03:59,238.986, 2.879992E-03 , 1.947928E-02 ,-3.277199E-02 , 20.95295 , 6.249528 , 4.846411E-03 , 17.61789 , 0.3721386 , 55.46688 , 17.19312 , 17.42358 , 18.25707 , 17.71272 , 16.87655 , 16.39264 , 16.72504 , 16.47174 , 16.60522 , 238.986 , 290.7679 , 11.82814 , 0 , 68.0003 , 0 , 0 , 0.2091891 , 80.78141 , 0.3604021 
00:04:00,240, 2.86234E-03 , 1.943982E-02 ,-0.1197343 , 20.95307 , 6.225155 , 3.89824E-03 , 17.61629 , 0.37529 , 55.47624 , 17.16665 , 17.36322 , 18.33902 , 17.85584 , 16.86831 , 16.45207 , 16.82076 , 16.88177 , 16.89762 , 240 , 290.7663 , 11.87809 , 0 , 68.0003 , 0 , 0 , 0.2091129 , 107.0831 , 0.4556501 
00:04:01,240.999, 2.905624E-03 , 1.989759E-02 ,-4.280899E-02 , 20.9528 , 6.265842 , 2.913032E-03 , 17.67469 , 0.3621247 , 55.48021 , 17.15931 , 17.30412 , 18.53262 , 18.02248 , 16.81581 , 16.53986 , 17.05318 , 17.10054 , 17.14807 , 240.999 , 290.8247 , 11.66906 , 0 , 68.0003 , 0 , 0 , 0.2091129 , 104.4933 , 0.5613317 
00:04:02,241.997, 2.88773E-03 , 1.966397E-02 ,-4.633481E-02 , 20.95322 , 6.172156 , 4.446401E-03 , 17.7899 , 0.3642441 , 55.50896 , 17.22963 , 17.37884 , 18.89622 , 18.38609 , 16.93352 , 16.64635 , 17.32911 , 17.23184 , 17.32229 , 241.997 , 290.9399 , 11.70547 , 2.260098 , 68.00674 , 0 , 0 , 0.2090465 , 136.283 , 0.6814792 
00:04:03,242.996, 2.887488E-03 , 1.997178E-02 ,-0.1105271 , 20.95158 , 6.321926 , 3.16489E-03 , 17.90388 , 0.3602271 , 55.53188 , 17.59454 , 17.64868 , 19.3912 , 18.76638 , 16.95934 , 16.85982 , 17.92431 , 17.24641 , 17.38659 , 242.996 , 291.0539 , 11.64303 , 9.113093 , 68.03043 , 0 , 0 , 0.2089996 , 157.7669 , 0.8283584 
00:04:04,243.994, 2.871287E-03 , 1.947928E-02 ,-4.315881E-02 , 20.95103 , 6.323414 , 3.89824E-03 , 18.06569 , 0.3826979 , 55.50253 , 17.8376 , 17.78789 , 19.75105 , 19.01595 , 17.06934 , 16.96302 , 18.0228 , 17.27938 , 17.44443 , 243.994 , 291.2157 , 12.00401 , 13.4602 , 68.06385 , 1.51229 , 1.51229 , 0.2089996 , 151.9724 , 0.9829184 
00:04:05,244.977, 2.917472E-03 , 1.978078E-02 ,-4.629692E-02 , 20.94794 , 6.217688 , 4.083429E-03 , 18.3046 , 0.3989773 , 55.57896 , 18.06294 , 17.96814 , 20.19693 , 19.15994 , 17.12998 , 17.1051 , 18.38593 , 17.49822 , 17.59086 , 244.977 , 291.4546 , 12.2617 , 19.47746 , 68.10941 , 6.707199 , 6.707199 , 0.2089607 , 174.2204 , 1.143242 
00:04:06,246.006, 2.924484E-03 , 1.998283E-02 ,-8.513573E-02 , 20.94551 , 6.298898 , 4.031576E-03 , 18.49752 , 0.3549989 , 55.53394 , 18.13849 , 17.9465 , 20.40747 , 19.15414 , 17.11053 , 17.10611 , 18.63753 , 17.58745 , 17.65964 , 246.006 , 291.6475 , 11.57001 , 20.19224 , 68.15833 , 7.753701 , 7.753701 , 0.2088971 , 193.8216 , 1.332599 
00:04:07,246.989, 2.94528E-03 , 1.990548E-02 ,-4.773408E-02 , 20.94345 , 6.161251 , 1.713004E-03 , 18.72287 , 0.3657658 , 55.56417 , 18.09522 , 17.8537 , 20.49725 , 19.12434 , 17.26399 , 17.12157 , 18.84923 , 17.76109 , 17.73384 , 246.989 , 291.8729 , 11.74869 , 22.06274 , 68.20861 , 5.438874 , 7.753701 , 0.2088971 , 196.7303 , 1.524555 
00:04:08,247.988, 2.937059E-03 , 1.981235E-02 ,-0.11125 , 20.94183 , 6.186797 , 4.046392E-03 , 18.81594 , 0.450085 , 55.58028 , 18.00097 , 17.86327 , 20.83338 , 19.28061 , 17.44985 , 17.16045 , 19.41131 , 18.54276 , 18.13866 , 247.988 , 291.9659 , 13.0348 , 31.99795 , 68.27962 , 6.381579 , 7.753701 , 0.2088725 , 230.1597 , 1.737788 
00:04:09,248.986, 2.916505E-03 , 3.038683E-02 ,-8.400358E-02 , 20.9404 , 6.274144 , 2.994515E-03 , 18.95835 , 0.4702946 , 55.63976 , 17.86573 , 17.94931 , 21.34468 , 19.94834 , 17.75286 , 17.76409 , 20.13755 , 19.78592 , 19.15456 , 248.986 , 292.1084 , 13.32748 , 48.92596 , 68.38307 , 0 , 7.753701 , 0.2088525 , 245.8618 , 1.97532 
00:04:10,250, 2.914329E-03 , 3.029528E-02 ,-3.137319E-02 , 20.93861 , 6.192851 , 3.268596E-03 , 19.15568 , 0.4638666 , 55.6013 , 17.92098 , 17.93902 , 21.60003 , 20.23785 , 17.86685 , 17.8871 , 20.43821 , 19.94248 , 19.39247 , 250 , 292.3057 , 13.24055 , 53.45579 , 68.4961 , 0 , 7.753701 , 0.2088313 , 243.7585 , 2.223559 
00:04:11,250.998, 2.882168E-03 , 3.045313E-02 ,-9.422527E-02 , 20.93634 , 6.252061 , 3.809349E-03 , 19.56349 , 0.4442894 , 55.61177 , 17.98624 , 18.10147 , 21.5772 , 20.30057 , 17.98624 , 18.19626 , 21.07526 , 20.1856 , 19.69214 , 250.998 , 292.7135 , 12.96717 , 58.16402 , 68.61534 , 0 , 7.753701 , 0.2088011 , 250.9868 , 2.470437 
00:04:12,251.997, 2.909009E-03 , 3.020214E-02 ,-4.380268E-02 , 20.93421 , 6.236853 , 5.446424E-03 , 19.72879 , 0.4331074 , 55.65194 , 18.05922 , 18.1518 , 21.46081 , 20.16603 , 18.16524 , 18.18787 , 21.44962 , 20.17503 , 19.69277 , 251.997 , 292.8788 , 12.80657 , 58.67331 , 68.7347 , 0 , 7.753701 , 0.2087683 , 264.3938 , 2.727868 
00:04:13,252.995, 2.931497E-03 , 3.067885E-02 ,-3.898316E-02 , 20.93098 , 6.192535 , 2.794511E-03 , 19.98057 , 0.4673342 , 55.70175 , 17.984 , 18.0856 , 21.69638 , 20.27134 , 18.32487 , 18.15555 , 21.57496 , 19.83855 , 19.59728 , 252.995 , 293.1306 , 13.30869 , 60.98588 , 68.85729 , 0 , 7.753701 , 0.2087428 , 288.4104 , 3.003718 
00:04:14,254.009, 2.958096E-03 , 3.083355E-02 ,-7.867983E-02 , 20.92717 , 6.218866 , 2.987108E-03 , 20.12811 , 0.4456601 , 55.64344 , 18.08877 , 18.12503 , 21.83467 , 20.31508 , 18.23564 , 18.15429 , 21.76041 , 19.90271 , 19.90491 , 254.009 , 293.2781 , 12.99968 , 62.02882 , 68.9828 , 0 , 7.753701 , 0.2087249 , 279.149 , 3.291472 
00:04:15,254.992, 2.909492E-03 , 3.049575E-02 ,-3.275745E-02 , 20.92234 , 6.200784 , 3.65379E-03 , 20.15549 , 0.418986 , 55.72291 , 18.48205 , 18.58802 , 21.92948 , 20.58574 , 18.35324 , 18.93327 , 22.23085 , 20.77042 , 20.76822 , 254.992 , 293.3055 , 12.60523 , 73.28762 , 69.12398 , 0 , 7.753701 , 0.2087249 , 270.6535 , 3.561701 
00:04:16,256.006, 2.945038E-03 , 3.055415E-02 ,-0.1037697 , 20.91954 , 6.194627 , 2.987108E-03 , 20.29121 , 0.3979607 , 55.75637 , 18.60678 , 18.87975 , 22.04699 , 20.87009 , 18.63604 , 19.15725 , 22.20665 , 20.69662 , 20.89946 , 256.006 , 293.4412 , 12.28773 , 75.43678 , 69.27236 , 0 , 7.753701 , 0.2087175 , 267.1781 , 3.834383 
00:04:17,256.989, 2.837192E-03 , 3.019899E-02 ,-8.385941E-02 , 20.91536 , 6.169525 , 3.71305E-03 , 20.61336 , 0.426957 , 55.76754 , 18.57981 , 19.20016 , 22.31468 , 20.99166 , 19.01077 , 19.62422 , 22.44956 , 21.05479 , 21.16507 , 256.989 , 293.7634 , 12.7345 , 85.43312 , 69.43293 , 0 , 7.753701 , 0.2087175 , 265.1788 , 4.096037 
00:04:18,257.987, 2.865725E-03 , 4.097709E-02 ,-4.661099E-02 , 20.9129 , 6.147958 , 5.039008E-03 , 20.69824 , 0.4210956 , 55.82183 , 18.58577 , 19.23093 , 22.49599 , 21.11486 , 19.40686 , 19.6842 , 22.46685 , 21.01118 , 20.93025 , 257.987 , 293.8482 , 12.64861 , 86.4666 , 69.59641 , 0 , 7.753701 , 0.2087003 , 271.7254 , 4.363949 
00:04:19,259.001, 2.865725E-03 , 4.091869E-02 ,-0.1211605 , 20.90821 , 6.247467 , 3.801942E-03 , 20.89511 , 0.4019355 , 55.78989 , 18.41752 , 19.10803 , 22.64762 , 21.1023 , 19.75284 , 19.54316 , 22.55326 , 20.80517 , 20.57772 , 259.001 , 294.0451 , 12.36164 , 83.20055 , 69.75508 , 0 , 7.753701 , 0.2086537 , 288.7034 , 4.648088 
00:04:20,260, 2.830663E-03 , 0.0410576 ,-1.686172E-02 , 20.90432 , 6.125716 , 2.416724E-03 , 20.9893 , 0.3991346 , 55.78044 , 18.39217 , 18.93595 , 22.84715 , 21.30435 , 19.92375 , 19.4682 , 22.78414 , 20.80007 , 20.47347 , 260 , 294.1393 , 12.32047 , 84.14737 , 69.91177 , 3.478638 , 7.753701 , 0.2086188 , 304.7775 , 4.94453 
00:04:21,260.998, 2.883136E-03 , 4.095657E-02 ,-4.753772E-02 , 20.89926 , 6.404228 , 6.261258E-03 , 21.14389 , 0.382569 , 55.90704 , 18.46604 , 18.80232 , 23.25546 , 21.75601 , 20.01992 , 19.50836 , 23.08699 , 21.20921 , 20.61254 , 260.998 , 294.2939 , 12.06526 , 87.55099 , 70.0731 , 15.25044 , 15.25044 , 0.2085807 , 305.7775 , 5.249193 
00:04:22,261.996, 2.905382E-03 , 5.173152E-02 ,-7.409526E-02 , 20.89796 , 6.371043 , 5.624207E-03 , 21.27343 , 0.4158331 , 55.88844 , 18.90734 , 19.00205 , 23.20272 , 21.94855 , 19.98961 , 19.74856 , 23.25216 , 21.38589 , 20.71278 , 261.996 , 294.4234 , 12.58162 , 95.59291 , 70.24744 , 14.50479 , 15.25044 , 0.2085397 , 339.2674 , 5.571075 
00:04:23,262.995, 2.924726E-03 , 5.181992E-02 ,-8.949778E-04 , 20.8955 , 6.146461 , 2.172274E-03 , 21.30017 , 0.414085 , 55.88195 , 19.41678 , 19.47082 , 23.4114 , 22.26526 , 19.93077 , 19.65351 , 23.20488 , 20.98952 , 20.66537 , 262.995 , 294.4502 , 12.55572 , 97.9799 , 70.42468 , 21.16845 , 21.16845 , 0.208508 , 354.2972 , 5.917509 
00:04:24,263.993, 2.896435E-03 , 5.202355E-02 ,-6.867547E-02 , 20.8935 , 6.206358 , 1.535222E-03 , 21.48952 , 0.4268969 , 55.86461 , 19.80035 , 19.76213 , 23.94385 , 22.67466 , 19.85217 , 19.56587 , 23.33765 , 20.74213 , 20.62281 , 263.993 , 294.6395 , 12.75258 , 103.4161 , 70.60986 , 28.17968 , 28.17968 , 0.208508 , 359.1425 , 6.273521 
00:04:25,265.007, 2.896193E-03 , 5.163208E-02 ,-3.771709E-02 , 20.89137 , 6.13358 , 1.342625E-03 , 21.60466 , 0.4314338 , 55.81179 , 20.00811 , 19.8909 , 23.97784 , 22.7065 , 19.9089 , 19.46695 , 23.44123 , 20.76284 , 20.56237 , 265.007 , 294.7547 , 12.82267 , 105.2502 , 70.7996 , 36.51712 , 36.51712 , 0.2084124 , 409.6379 , 6.663284 
00:04:26,265.99, 2.922792E-03 , 6.220656E-02 ,-3.611217E-02 , 20.88955 , 6.315907 , 4.898264E-03 , 21.99975 , 0.4002996 , 55.99765 , 20.56597 , 20.27327 , 24.15871 , 22.90573 , 20.31147 , 19.9577 , 23.92087 , 21.71408 , 21.08175 , 265.99 , 295.1497 , 12.35961 , 113.6602 , 70.99657 , 37.15133 , 37.15133 , 0.2084124 , 394.5341 , 7.058535 
00:04:27,266.988, 2.912636E-03 , 6.268169E-02 ,-7.144256E-02 , 20.88835 , 6.319519 , 4.490847E-03 , 22.13621 , 0.3923744 , 55.9664 , 20.95942 , 20.58991 , 24.32414 , 23.1926 , 20.42558 , 20.07865 , 24.16244 , 22.02146 , 21.29925 , 266.988 , 295.2862 , 12.23948 , 118.8549 , 71.20388 , 46.77635 , 46.77635 , 0.2083898 , 401.074 , 7.45555 
00:04:28,267.987, 2.981793E-03 , 6.276535E-02 ,-0.054337 , 20.88507 , 6.202138 , 2.631544E-03 , 22.29725 , 0.3951238 , 55.98779 , 21.17917 , 20.87528 , 24.44002 , 23.64544 , 20.48113 , 20.44955 , 24.78104 , 22.86158 , 21.62714 , 267.987 , 295.4472 , 12.28563 , 128.916 , 71.42715 , 64.57778 , 64.57778 , 0.2083602 , 416.7149 , 7.864033 
00:04:29,269.001, 2.944071E-03 , 6.242281E-02 ,-8.889651E-02 , 20.88252 , 6.231596 , 3.446377E-03 , 22.51531 , 0.3801481 , 56.05793 , 21.44463 , 21.11604 , 24.83021 , 24.1146 , 20.70621 , 20.55989 , 25.19796 , 23.43199 , 22.03182 , 269.001 , 295.6653 , 12.05501 , 135.3328 , 71.66306 , 80.76727 , 80.76727 , 0.2083039 , 435.6482 , 8.296184 
00:04:30,269.999, 2.898369E-03 , 7.314252E-02 ,-8.726346E-02 , 20.88073 , 6.186163 , 3.71305E-03 , 22.86824 , 0.3899387 , 56.10595 , 21.88797 , 21.22639 , 25.19127 , 24.63739 , 21.27153 , 20.69949 , 26.23094 , 24.0382 , 22.31069 , 269.999 , 296.0182 , 12.21655 , 148.8476 , 71.9166 , 93.50155 , 93.50155 , 0.2083039 , 430.1426 , 8.728207 
00:04:31,270.998, 2.824134E-03 , 7.306517E-02 ,-2.843882E-02 , 20.87996 , 6.193761 , 2.446354E-03 , 23.06215 , 0.3841679 , 56.17479 , 21.76727 , 21.15735 , 25.18976 , 24.59328 , 21.86848 , 20.59664 , 26.65726 , 23.9604 , 22.22835 , 270.998 , 296.2122 , 12.12978 , 149.2156 , 72.16865 , 105.1635 , 105.1635 , 0.2082923 , 429.6049 , 9.157647 
00:04:32,271.996, 2.914087E-03 , 7.361449E-02 ,-0.1052915 , 20.87999 , 6.216781 , 4.431586E-03 , 23.49837 , 0.3810408 , 56.26987 , 21.54709 , 20.93942 , 25.2887 , 24.6857 , 22.41298 , 20.50694 , 27.0091 , 24.49717 , 22.61308 , 271.996 , 296.6484 , 12.08921 , 152.7727 , 72.42424 , 124.4259 , 124.4259 , 0.2082933 , 427.0845 , 9.585142 
