Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
00:03:14,194.011,-2.653841E-05 , 1.957873E-02 ,-3.851276E-02 , 20.94389 , 6.232042 , 2.135236E-03 , 16.44984 , 0.45661 , 59.61578 , 16.11734 , 15.99504 , 16.51769 , 16.42274 , 16.11955 , 15.91129 , 15.84579 , 15.90004 , 15.72808 , 194.011 , 289.5999 , 13.07564 , 11.89598 , 68.696 , 4.227981 , 21.8597 , 0.2093322 , 66.87568 , 1.376849 
00:03:15,194.994,-5.742936E-06 , 1.957873E-02 ,-7.831166E-02 , 20.94404 , 6.219219 , 4.35751E-03 , 16.46206 , 0.4385462 , 59.564 , 16.12274 , 15.98679 , 16.52087 , 16.38056 , 16.10005 , 15.93255 , 15.94842 , 15.90082 , 15.72886 , 194.994 , 289.6121 , 12.81466 , 11.85945 , 68.72134 , 6.286012 , 21.8597 , 0.2093059 , 79.48976 , 1.448788 
00:03:16,195.992, 1.481073E-05 , 1.975237E-02 ,-0.0369636 , 20.94387 , 6.192745 , 3.142667E-03 , 16.53544 , 0.433253 , 59.58277 , 16.06944 , 15.9879 , 16.54448 , 16.36581 , 16.11924 , 15.94953 , 15.96982 , 15.89972 , 15.76614 , 195.992 , 289.6855 , 12.7387 , 11.9427 , 68.7471 , 7.291106 , 21.8597 , 0.2093059 , 78.7559 , 1.527753 
00:03:17,196.99, 1.166723E-05 , 0.0196545 ,-0.1326526 , 20.94302 , 6.209214 , 4.261212E-03 , 16.56537 , 0.443289 , 59.60302 , 16.06986 , 15.93631 , 16.51319 , 16.38431 , 16.06525 , 15.94092 , 15.96804 , 15.87745 , 15.74166 , 196.99 , 289.7154 , 12.88606 , 11.5285 , 68.77179 , 11.75111 , 21.8597 , 0.2093009 , 82.411 , 1.608175 
00:03:18,197.989, 1.311808E-05 , 1.952822E-02 ,-8.322817E-02 , 20.9434 , 6.263895 , 2.535246E-03 , 16.53111 , 0.4192453 , 59.56768 , 16.05588 , 15.9179 , 16.59896 , 16.45183 , 16.10126 , 15.9904 , 15.988 , 16.00165 , 15.80019 , 197.989 , 289.6811 , 12.53098 , 12.46504 , 68.7984 , 15.38481 , 21.8597 , 0.2093014 , 79.18652 , 1.688893 
00:03:19,198.987,-1.68661E-05 , 1.964187E-02 ,-4.211984E-02 , 20.94275 , 6.253105 , 4.431586E-03 , 16.57262 , 0.4490203 , 59.59254 , 15.90962 , 15.85759 , 16.62461 , 16.50699 , 16.07712 , 16.02732 , 16.01606 , 16.11106 , 15.95943 , 198.987 , 289.7226 , 12.96926 , 13.48168 , 68.82703 , 15.3732 , 21.8597 , 0.2092933 , 85.74193 , 1.771192 
00:03:20,199.986, 9.732767E-06 , 1.968133E-02 ,-0.1297663 , 20.94292 , 6.240475 , 3.446377E-03 , 16.53728 , 0.4264573 , 59.61528 , 15.99877 , 15.88569 , 16.84714 , 16.60973 , 16.13914 , 16.08492 , 16.15058 , 16.18452 , 16.06444 , 199.986 , 289.6873 , 12.63844 , 15.84311 , 68.86057 , 23.04165 , 23.04165 , 0.2092813 , 89.67566 , 1.858812 
00:03:21,201, 8.523728E-06 , 1.963398E-02 ,-2.981641E-02 , 20.94244 , 6.240053 , 4.120468E-03 , 16.6071 , 0.3914278 , 59.59326 , 15.98268 , 15.90132 , 16.94643 , 16.61171 , 16.12084 , 16.10276 , 16.15478 , 16.23611 , 16.08229 , 201 , 289.7571 , 12.10972 , 15.69205 , 68.89407 , 21.29258 , 23.04165 , 0.2092639 , 94.98369 , 1.952435 
00:03:22,201.998, 4.672937E-05 , 1.988338E-02 ,-0.0660609 , 20.94383 , 6.215482 , 2.535246E-03 , 16.63719 , 0.4374865 , 59.54774 , 16.00597 , 15.92664 , 16.99881 , 16.68015 , 16.06924 , 16.12144 , 16.21864 , 16.14634 , 16.0626 , 201.998 , 289.7872 , 12.80304 , 16.8732 , 68.92933 , 19.51498 , 23.04165 , 0.2092544 , 105.6095 , 2.052532 
00:03:23,202.996, 4.576214E-05 , 1.983919E-02 ,-6.536603E-02 , 20.94375 , 6.233565 , 1.898194E-03 , 16.66871 , 0.4108971 , 59.58275 , 16.00356 , 15.99452 , 17.0281 , 16.71387 , 16.02607 , 16.13028 , 16.30438 , 16.2072 , 16.11663 , 202.996 , 289.8187 , 12.40854 , 17.24512 , 68.96513 , 20.42863 , 23.04165 , 0.2092475 , 105.7928 , 2.158022 
00:03:24,204.01, 6.347457E-06 , 1.973658E-02 ,-7.740966E-03 , 20.94361 , 6.237474 , 3.71305E-03 , 16.72677 , 0.4320308 , 59.59758 , 16.0006 , 16.02551 , 17.00267 , 16.62501 , 15.99156 , 16.22692 , 16.44858 , 16.37168 , 16.33315 , 204.01 , 289.8768 , 12.72492 , 19.23873 , 69.00549 , 20.34788 , 23.04165 , 0.209242 , 111.5191 , 2.268198 
00:03:25,204.993, 2.109774E-05 , 1.977447E-02 ,-0.1259898 , 20.94403 , 6.234538 , 3.350079E-03 , 16.75096 , 0.4235 , 59.59708 , 16.00452 , 16.03164 , 17.1376 , 16.68552 , 16.0226 , 16.3485 , 16.4571 , 16.47738 , 16.46374 , 204.993 , 289.901 , 12.59919 , 20.90345 , 69.04774 , 20.22597 , 23.04165 , 0.209242 , 110.2153 , 2.377181 
00:03:26,205.992, 6.589264E-06 , 1.952348E-02 ,-0.0817231 , 20.94045 , 6.219768 , 2.690805E-03 , 16.84474 , 0.4141005 , 59.5563 , 16.03271 , 16.0554 , 17.20204 , 16.78373 , 15.97626 , 16.43328 , 16.44914 , 16.57119 , 16.68198 , 205.992 , 289.9948 , 12.4606 , 22.36181 , 69.09336 , 19.04457 , 23.04165 , 0.2092418 , 108.9223 , 2.486641 
00:03:27,206.99, 1.843785E-05 , 1.956295E-02 ,-6.188525E-02 , 20.93886 , 6.231123 , 4.261212E-03 , 16.88103 , 0.4018132 , 59.61543 , 16.09153 , 16.13469 , 17.15449 , 16.83809 , 16.0124 , 16.45354 , 16.55993 , 16.69339 , 16.84251 , 206.99 , 290.031 , 12.27511 , 23.80931 , 69.14156 , 21.63485 , 23.04165 , 0.2092346 , 110.8314 , 2.596298 
00:03:28,207.988,-3.064915E-05 , 1.968765E-02 ,-0.0991687 , 20.93704 , 6.250793 , 3.461193E-03 , 16.92977 , 0.4207401 , 59.62534 , 16.13828 , 16.19472 , 17.13099 , 16.97953 , 15.99109 , 16.61329 , 16.7309 , 16.95244 , 17.16268 , 207.988 , 290.0798 , 12.56194 , 27.77553 , 69.19739 , 15.45762 , 23.04165 , 0.2092247 , 118.7947 , 2.710881 
00:03:29,208.987, 4.654802E-06 , 1.964818E-02 ,-8.172042E-03 , 20.9367 , 6.22652 , 2.801918E-03 , 16.9443 , 0.4296071 , 59.54741 , 16.10745 , 16.16168 , 17.11825 , 16.98484 , 15.97612 , 16.65714 , 16.83354 , 16.98724 , 17.19969 , 208.987 , 290.0943 , 12.69394 , 28.47538 , 69.25426 , 21.47938 , 23.04165 , 0.2092164 , 123.8919 , 2.832103 
00:03:30,209.985, 7.07288E-06 , 0.0199339 ,-9.393359E-02 , 20.93542 , 6.150433 , 3.075998E-03 , 17.04068 , 0.4998213 , 59.61032 , 16.10893 , 16.15431 , 17.13797 , 17.05893 , 15.91654 , 16.62249 , 16.92551 , 17.05893 , 17.16506 , 209.985 , 290.1907 , 13.69431 , 31.11954 , 69.31588 , 21.71541 , 23.04165 , 0.2092055 , 139.6113 , 2.963591 
00:03:31,210.999, 1.215085E-05 , 1.954243E-02 ,-9.542508E-02 , 20.93279 , 6.218133 , 3.16489E-03 , 17.10075 , 0.4568171 , 59.59995 , 16.03773 , 16.13734 , 17.24538 , 17.29973 , 15.95177 , 16.53768 , 16.89049 , 17.07809 , 17.2183 , 210.999 , 290.2508 , 13.09329 , 30.53906 , 69.37688 , 23.87835 , 23.87835 , 0.2091819 , 146.2981 , 3.108546 
00:03:32,211.998,-2.339491E-05 , 1.961977E-02 ,-3.784315E-02 , 20.93229 , 6.230578 , 1.801895E-03 , 17.09038 , 0.4014741 , 59.55058 , 16.04322 , 16.14061 , 17.51759 , 17.56952 , 15.946 , 16.58852 , 16.91182 , 17.25768 , 17.37981 , 211.998 , 290.2404 , 12.27436 , 31.49999 , 69.43842 , 28.67994 , 28.67994 , 0.2091815 , 137.2307 , 3.25017 
00:03:33,212.996, 2.496666E-05 , 1.952822E-02 ,-8.463436E-02 , 20.93234 , 6.23874 , 2.616729E-03 , 17.17104 , 0.405733 , 59.58092 , 16.01311 , 16.17598 , 17.754 , 17.79469 , 15.96773 , 16.69171 , 16.91344 , 17.45363 , 17.4785 , 212.996 , 290.321 , 12.341 , 34.33533 , 69.50498 , 25.51421 , 28.67994 , 0.2091774 , 139.963 , 3.388489 
00:03:34,213.994, 4.552033E-05 , 1.974132E-02 ,-4.550768E-02 , 20.93153 , 6.274463 , 3.261188E-03 , 17.19049 , 0.3750196 , 59.56672 , 16.18641 , 16.19102 , 18.08069 , 17.91796 , 16.02797 , 16.69992 , 16.92368 , 17.42776 , 17.4797 , 213.994 , 290.3405 , 11.86511 , 35.01299 , 69.57236 , 28.47817 , 28.67994 , 0.2091863 , 129.4007 , 3.522902 
00:03:35,214.993,-2.871468E-05 , 1.970186E-02 ,-0.0370065 , 20.93033 , 6.232288 , 3.075998E-03 , 17.34337 , 0.348823 , 59.601 , 16.32119 , 16.22179 , 18.40034 , 18.09999 , 16.06778 , 16.65141 , 16.91388 , 17.37726 , 17.55114 , 214.993 , 290.4934 , 11.44621 , 35.62757 , 69.6405 , 27.15356 , 28.67994 , 0.2091863 , 125.6255 , 3.650287 
00:03:36,215.991,-4.539943E-05 , 1.988338E-02 ,-8.719722E-02 , 20.92889 , 6.239985 , 3.535269E-03 , 17.36663 , 0.3693469 , 59.59087 , 16.27219 , 16.19307 , 18.60425 , 18.26789 , 16.04367 , 16.57993 , 16.89863 , 17.34858 , 17.51122 , 215.991 , 290.5166 , 11.7786 , 36.98888 , 69.71069 , 29.58503 , 29.58503 , 0.2091875 , 128.7804 , 3.777235 
00:03:37,216.99,-1.348079E-05 , 1.960557E-02 ,-2.900501E-02 , 20.92859 , 6.252242 , 2.172274E-03 , 17.41705 , 0.3744503 , 59.56758 , 16.23912 , 16.21884 , 18.81261 , 18.41322 , 16.12828 , 16.45635 , 16.90632 , 17.35387 , 17.57305 , 216.99 , 290.567 , 11.86073 , 38.34472 , 69.78301 , 22.64825 , 29.58503 , 0.2091725 , 136.4828 , 3.909735 
00:03:38,217.988, 8.040111E-06 , 2.001914E-02 ,-0.1127711 , 20.92764 , 6.2866 , 4.290842E-03 , 17.57328 , 0.381348 , 59.57657 , 16.1986 , 16.27771 , 18.74515 , 18.41105 , 16.08775 , 16.44736 , 16.93806 , 17.69058 , 17.74932 , 217.988 , 290.7233 , 11.97269 , 39.98114 , 69.85785 , 22.61654 , 29.58503 , 0.2091814 , 133.2815 , 4.044348 
00:03:39,218.986, 1.98887E-05 , 1.963082E-02 ,-6.553474E-02 , 20.92695 , 6.224527 , 3.527861E-03 , 17.54789 , 0.3904399 , 59.5237 , 16.13942 , 16.35206 , 18.63867 , 18.45138 , 16.11673 , 16.51266 , 16.98527 , 18.01778 , 18.01336 , 218.986 , 290.6979 , 12.11404 , 42.46849 , 69.93684 , 23.74711 , 29.58503 , 0.2091816 , 134.5371 , 4.177988 
00:03:40,220, 1.529435E-05 , 1.962135E-02 ,-6.084128E-02 , 20.9264 , 6.230007 , 3.424155E-03 , 17.57817 , 0.3373091 , 59.55236 , 16.09946 , 16.44562 , 18.5221 , 18.49285 , 16.12436 , 16.49319 , 16.97926 , 18.00736 , 18.00055 , 220 , 290.7282 , 11.26026 , 39.29951 , 70.01037 , 21.59399 , 29.58503 , 0.2091835 , 124.5333 , 4.309337 
00:03:41,220.999, 2.037231E-05 , 1.969238E-02 ,-0.1246599 , 20.92638 , 6.219467 , 1.624113E-03 , 17.63313 , 0.3659043 , 59.56174 , 16.10251 , 16.40108 , 18.58162 , 18.48907 , 16.10933 , 16.48037 , 17.12252 , 18.22041 , 17.97192 , 220.999 , 290.7831 , 11.72896 , 41.8243 , 70.08705 , 39.48433 , 39.48433 , 0.2091845 , 129.2224 , 4.436087 
00:03:42,221.997,-4.533897E-06 , 1.979972E-02 ,-2.156162E-02 , 20.92566 , 6.229416 , 3.083406E-03 , 17.66101 , 0.3728754 , 59.5911 , 16.18926 , 16.39727 , 18.69518 , 18.58683 , 16.09187 , 16.44042 , 17.19334 , 18.28433 , 17.9637 , 221.997 , 290.811 , 11.84072 , 43.26657 , 70.16579 , 49.2545 , 49.2545 , 0.2091769 , 133.7899 , 4.56733 
00:03:43,223.011, 2.811016E-05 , 1.989759E-02 ,-8.415419E-02 , 20.92467 , 6.235203 , 3.89824E-03 , 17.63284 , 0.3862178 , 59.61845 , 16.20845 , 16.43693 , 18.73474 , 18.65122 , 16.12711 , 16.44596 , 17.19445 , 18.35997 , 18.1117 , 223.011 , 290.7828 , 12.05012 , 45.2934 , 70.24905 , 58.02614 , 58.02614 , 0.2091583 , 145.1566 , 4.708757 
00:03:44,223.994, 1.335988E-05 , 0.019956 ,-5.401435E-02 , 20.92384 , 6.203388 , 4.083429E-03 , 17.65574 , 0.3702968 , 59.61209 , 16.33097 , 16.42373 , 18.82071 , 18.64247 , 16.12958 , 16.43497 , 17.10664 , 18.2338 , 18.09834 , 223.994 , 290.8058 , 11.79961 , 44.20621 , 70.32713 , 59.68454 , 59.68454 , 0.2091317 , 154.7841 , 4.856179 
00:03:45,224.992,-4.926835E-05 , 1.958504E-02 ,-3.023867E-02 , 20.92275 , 6.252349 , 1.994492E-03 , 17.69507 , 0.3864642 , 59.5609 , 16.70516 , 16.48799 , 18.76765 , 18.52611 , 16.1555 , 16.45185 , 17.05551 , 18.03401 , 17.88932 , 224.992 , 290.8451 , 12.05526 , 44.72334 , 70.40677 , 65.56123 , 65.56123 , 0.2091317 , 158.1539 , 5.012335 
00:03:46,225.991,-3.741976E-05 , 1.923619E-02 ,-0.1098982 , 20.92123 , 6.254653 , 2.898217E-03 , 17.68611 , 0.3954829 , 59.59152 , 16.79112 , 16.53783 , 18.66379 , 18.44265 , 16.19393 , 16.41559 , 17.04876 , 18.01365 , 17.78315 , 225.991 , 290.8361 , 12.19492 , 44.70052 , 70.48583 , 79.02152 , 79.02152 , 0.2091105 , 170.3978 , 5.176445 
00:03:47,226.989,-5.628078E-05 , 1.946192E-02 ,-5.968126E-02 , 20.92039 , 6.237611 , 4.231581E-03 , 17.69856 , 0.3874686 , 59.58377 , 16.84874 , 16.49609 , 18.71688 , 18.58829 , 16.18833 , 16.64524 , 17.2217 , 18.27438 , 18.0329 , 226.989 , 290.8486 , 12.07099 , 47.54194 , 70.5695 , 82.24364 , 82.24364 , 0.2090901 , 178.6747 , 5.350633 
00:03:48,227.988,-5.501128E-06 , 1.932932E-02 ,-8.666368E-02 , 20.92035 , 6.23502 , 3.89824E-03 , 17.72547 , 0.388208 , 59.62077 , 16.8213 , 16.60194 , 18.7031 , 18.69851 , 16.26507 , 16.83272 , 17.4227 , 18.37341 , 18.256 , 227.988 , 290.8755 , 12.08306 , 50.41623 , 70.65792 , 79.91632 , 82.24364 , 0.2090834 , 182.1893 , 5.530886 
00:03:49,228.986, 5.761072E-05 , 1.989601E-02 ,-0.1035426 , 20.91994 , 6.26193 , 3.987131E-03 , 17.71815 , 0.3866712 , 59.65979 , 16.7373 , 16.54945 , 18.79954 , 18.79733 , 16.37761 , 17.11933 , 17.70453 , 18.54679 , 18.48147 , 228.986 , 290.8682 , 12.05897 , 53.65942 , 70.75154 , 86.21267 , 86.21267 , 0.2091238 , 162.2889 , 5.702778 
00:03:50,230, 8.300054E-05 , 2.025591E-02 ,-4.264695E-02 , 20.92083 , 6.312867 , 5.224198E-03 , 17.92439 , 0.4042729 , 59.66785 , 16.72663 , 16.548 , 19.02596 , 18.92905 , 16.45526 , 17.21038 , 17.84983 , 18.67393 , 18.56337 , 230 , 291.0744 , 12.33475 , 57.45559 , 70.85296 , 89.67567 , 89.67567 , 0.2091239 , 154.4605 , 5.863371 
00:03:51,230.998, 8.614404E-05 , 2.035378E-02 ,-9.658058E-02 , 20.92095 , 6.252532 , 5.076046E-03 , 17.9416 , 0.3761233 , 59.69116 , 16.74165 , 16.46125 , 19.16947 , 18.98228 , 16.34361 , 17.0649 , 17.79707 , 18.40467 , 18.33235 , 230.998 , 291.0916 , 11.89792 , 53.43482 , 70.94462 , 92.84395 , 92.84395 , 0.2091146 , 153.1421 , 6.016865 
00:03:52,231.997, 1.747062E-05 , 1.978867E-02 ,-8.778438E-02 , 20.91945 , 6.234788 , 2.668582E-03 , 18.01226 , 0.3869851 , 59.68256 , 16.77609 , 16.44813 , 19.21964 , 18.91734 , 16.50252 , 16.92759 , 17.73665 , 18.14093 , 18.1251 , 231.997 , 291.1623 , 12.06996 , 52.71635 , 71.03432 , 100.4344 , 100.4344 , 0.2091072 , 158.9017 , 6.172729 
00:03:53,233.011,-2.992372E-05 , 1.953769E-02 ,-3.087754E-02 , 20.92034 , 6.238275 , 6.240898E-04 , 18.0065 , 0.3872248 , 59.6859 , 16.7342 , 16.40622 , 19.20506 , 18.8553 , 16.78617 , 16.87667 , 17.85977 , 18.03135 , 17.90948 , 233.011 , 291.1565 , 12.07357 , 52.3525 , 71.12397 , 102.3368 , 102.3368 , 0.2091034 , 161.3708 , 6.335109 
00:03:54,233.994,-4.660846E-05 , 1.950612E-02 ,-0.1116673 , 20.92036 , 6.211216 , 2.43154E-03 , 18.09042 , 0.4038562 , 59.71232 , 16.6103 , 16.50614 , 19.18059 , 18.95037 , 16.97211 , 16.80477 , 18.19423 , 18.3479 , 18.06557 , 233.994 , 291.2404 , 12.33191 , 56.35872 , 71.2174 , 108.4871 , 108.4871 , 0.2091002 , 166.195 , 6.496108 
00:03:55,234.992,-2.363672E-05 , 1.932775E-02 ,-3.578571E-02 , 20.92069 , 6.239598 , 4.898264E-03 , 18.15469 , 0.3682021 , 59.75506 , 16.7062 , 16.61587 , 19.23118 , 19.05522 , 17.13799 , 17.00698 , 18.62649 , 18.55659 , 18.19537 , 234.992 , 291.3047 , 11.77627 , 58.10147 , 71.31467 , 110.408 , 110.408 , 0.2091002 , 158.4784 , 6.65812 
00:03:56,235.99,-2.532937E-05 , 1.950928E-02 ,-3.044336E-02 , 20.92055 , 6.268616 , 3.987131E-03 , 18.2172 , 0.4156036 , 59.79591 , 16.60363 , 16.64898 , 19.05 , 19.00256 , 17.30686 , 17.20498 , 19.00035 , 18.85819 , 18.22382 , 235.99 , 291.3672 , 12.5127 , 64.05619 , 71.42192 , 109.0424 , 110.408 , 0.2090898 , 173.872 , 6.823963 
00:03:57,236.989,-2.242768E-05 , 1.964503E-02 ,-7.688713E-02 , 20.92065 , 6.252731 , 3.987131E-03 , 18.25784 , 0.4291481 , 59.79177 , 16.56764 , 16.65355 , 18.91682 , 19.00712 , 17.56451 , 17.26169 , 19.05456 , 19.27777 , 18.36402 , 236.989 , 291.4078 , 12.71585 , 67.46095 , 71.53453 , 110.8435 , 110.8435 , 0.2090844 , 179.1615 , 7.000302 
00:03:58,237.987,-2.847287E-05 , 1.966397E-02 ,-3.506224E-02 , 20.91989 , 6.237785 , 4.083429E-03 , 18.36049 , 0.4117447 , 59.7862 , 16.47598 , 16.77666 , 18.8458 , 19.21799 , 17.81639 , 17.57682 , 19.16615 , 19.58342 , 18.6179 , 237.987 , 291.5105 , 12.45753 , 70.33289 , 71.65125 , 118.3964 , 118.3964 , 0.2090889 , 173.2171 , 7.176139 
00:03:59,238.986,-7.320733E-05 , 0.0192946 ,-0.1178327 , 20.91803 , 6.253459 , 4.713074E-03 , 18.41221 , 0.4054651 , 59.77495 , 16.40556 , 16.93922 , 18.85464 , 19.33952 , 17.79799 , 17.62637 , 19.14795 , 19.53583 , 18.67861 , 238.986 , 291.5622 , 12.36327 , 70.53471 , 71.76747 , 124.2993 , 124.2993 , 0.2090915 , 170.5929 , 7.347871 
00:04:00,240,-2.702203E-05 , 0.0196545 ,-7.507919E-02 , 20.91537 , 6.254513 , 4.438994E-03 , 18.56431 , 0.5332758 , 59.80865 , 16.42689 , 17.03056 , 18.87352 , 19.40582 , 17.65209 , 17.6182 , 18.99986 , 19.96042 , 19.00888 , 240 , 291.7143 , 14.18227 , 83.10943 , 71.90715 , 139.6031 , 139.6031 , 0.20907 , 208.2577 , 7.539949 
00:04:01,240.998,-4.322315E-05 , 1.952822E-02 ,-6.282318E-02 , 20.91325 , 6.249018 , 3.987131E-03 , 18.62235 , 0.6196584 , 59.79035 , 16.43067 , 17.14969 , 18.9676 , 19.53826 , 17.60615 , 17.77998 , 19.07812 , 20.16258 , 19.38698 , 240.998 , 291.7724 , 15.28936 , 93.74979 , 72.06223 , 141.5984 , 141.5984 , 0.2090497 , 236.7588 , 7.762013 
00:04:02,241.996,-8.433049E-05 , 1.927881E-02 ,-0.1089855 , 20.91121 , 6.227594 , 3.446377E-03 , 18.67775 , 0.4739298 , 59.80878 , 16.44323 , 17.21199 , 19.11546 , 19.83028 , 17.4673 , 17.77908 , 18.93948 , 20.41163 , 19.51898 , 241.996 , 291.8278 , 13.37246 , 83.9839 , 72.19875 , 137.1674 , 141.5984 , 0.2090394 , 212.5411 , 7.986214 
00:04:03,243.01,-7.24819E-05 , 1.939562E-02 , 1.109319E-02 , 20.91054 , 6.243942 , 3.261188E-03 , 18.66904 , 0.4801829 , 59.81139 , 16.42547 , 17.16255 , 19.21267 , 19.8508 , 17.39762 , 17.64625 , 18.96461 , 20.1956 , 19.31874 , 243.01 , 291.819 , 13.46019 , 82.76289 , 72.33408 , 137.9596 , 141.5984 , 0.2090373 , 214.6976 , 8.202822 
00:04:04,243.993, 9.243104E-05 , 0.0199702 ,-8.915744E-02 , 20.91458 , 6.282919 , 4.78715E-03 , 18.78217 , 0.5039076 , 59.88233 , 16.45276 , 17.19903 , 19.47242 , 20.06299 , 17.26683 , 17.56946 , 19.01445 , 20.19377 , 19.39338 , 243.993 , 291.9322 , 13.79137 , 86.27511 , 72.47025 , 133.8597 , 141.5984 , 0.2090373 , 219.673 , 8.416315 
00:04:05,244.992, 8.952935E-05 , 2.016278E-02 ,-5.783065E-02 , 20.91571 , 6.20262 , 4.261212E-03 , 18.77967 , 0.4864107 , 59.84935 , 16.47072 , 17.14236 , 19.55116 , 20.03808 , 17.25309 , 17.50158 , 19.14067 , 20.36023 , 19.56255 , 244.992 , 291.9297 , 13.54976 , 86.06345 , 72.60707 , 124.7734 , 141.5984 , 0.2090465 , 198.8275 , 8.625358 
00:04:06,245.99,-8.094518E-05 , 1.941772E-02 ,-2.021906E-02 , 20.91459 , 6.203004 , 2.024122E-03 , 18.76846 , 0.4518786 , 59.8792 , 16.50466 , 17.37744 , 19.69984 , 20.15069 , 17.17848 , 17.65076 , 19.35266 , 20.97725 , 19.81046 , 245.99 , 291.9185 , 13.05968 , 88.28162 , 72.74648 , 128.685 , 141.5984 , 0.2090573 , 186.1895 , 8.817481 
00:04:07,246.988,-1.085113E-04 , 1.933564E-02 ,-0.1076353 , 20.91366 , 6.262079 , 4.720481E-03 , 18.84254 , 0.4586291 , 59.8813 , 16.78261 , 17.74095 , 19.73123 , 20.32384 , 17.11266 , 18.09092 , 19.39306 , 21.36657 , 20.14367 , 246.988 , 291.9926 , 13.15854 , 95.25639 , 72.89687 , 136.7834 , 141.5984 , 0.2090548 , 188.931 , 9.004666 
00:04:08,247.987, 2.786835E-05 , 1.960557E-02 ,-5.042181E-02 , 20.91292 , 6.241483 , 2.994515E-03 , 19.02766 , 0.4317245 , 59.87693 , 17.08771 , 18.00506 , 20.05799 , 20.52428 , 17.13967 , 18.49736 , 19.12916 , 20.99732 , 20.12118 , 247.987 , 292.1776 , 12.77079 , 95.09679 , 73.04582 , 133.4426 , 141.5984 , 0.209043 , 189.2634 , 9.193573 
00:04:09,248.985, 2.593389E-05 , 1.974763E-02 ,-9.516057E-02 , 20.91254 , 6.182733 , 4.935301E-03 , 19.14129 , 0.4942544 , 59.87389 , 17.07738 , 18.07372 , 20.0973 , 20.56356 , 17.09765 , 18.5704 , 19.03979 , 20.87215 , 20.1243 , 248.985 , 292.2913 , 13.66703 , 101.5873 , 73.20461 , 134.7581 , 141.5984 , 0.2090442 , 201.8083 , 9.388718 
00:04:10,249.999, 5.567626E-05 , 1.992285E-02 ,-6.774469E-02 , 20.91222 , 6.196047 , 3.172297E-03 , 19.18365 , 0.4867646 , 59.85146 , 17.043 , 18.03275 , 20.11702 , 20.31299 , 17.0137 , 18.36237 , 18.82267 , 20.5249 , 19.77219 , 249.999 , 292.3336 , 13.56407 , 95.83041 , 73.35435 , 123.5737 , 141.5984 , 0.2089627 , 244.4998 , 9.614994 
00:04:11,251.013,-4.564123E-05 , 1.964818E-02 ,-3.546234E-02 , 20.91118 , 6.236998 , 2.009307E-03 , 19.1924 , 0.4518577 , 59.9475 , 17.0291 , 17.99843 , 20.00195 , 20.07856 , 16.93641 , 18.8202 , 19.00981 , 20.56962 , 19.73812 , 251.013 , 292.3424 , 13.06886 , 92.90112 , 73.49759 , 129.6993 , 141.5984 , 0.2089345 , 250.7635 , 9.866095 
00:04:12,251.996, 0.0000107 , 1.968765E-02 ,-0.1289702 , 20.91064 , 6.259342 , 1.713004E-03 , 19.14235 , 0.4670419 , 59.94925 , 17.0626 , 18.0341 , 20.08476 , 20.05556 , 17.15989 , 19.24605 , 19.05667 , 20.64798 , 19.85935 , 251.996 , 292.2924 , 13.28549 , 97.75553 , 73.64355 , 130.4057 , 141.5984 , 0.2089308 , 256.9232 , 10.11562 
00:04:13,252.994, 9.974575E-06 , 1.989601E-02 ,-0.0789746 , 20.91109 , 6.234643 , 3.527861E-03 , 19.118 , 0.444721 , 60.03958 , 17.25525 , 18.03679 , 20.31501 , 20.28801 , 17.32525 , 19.45406 , 18.93982 , 20.7362 , 19.99504 , 252.994 , 292.268 , 12.9636 , 98.97075 , 73.79253 , 136.1835 , 141.5984 , 0.2089212 , 254.9203 , 10.37103 
00:04:14,253.993, 2.738474E-05 , 1.987391E-02 ,-5.404747E-02 , 20.91135 , 6.217011 , 3.89824E-03 , 19.22914 , 0.4374503 , 60.02715 , 17.28075 , 18.01036 , 20.46659 , 20.32482 , 17.37802 , 19.40745 , 19.02394 , 20.49596 , 19.88765 , 253.993 , 292.3792 , 12.85963 , 97.9216 , 73.93855 , 142.1488 , 142.1488 , 0.2089212 , 252.8863 , 10.62468 
