Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
00:03:25,204.987, 1.287627E-05 , 4.102287E-02 ,-0.1210514 , 20.94832 , 6.318567 , 2.713027E-03 , 20.6591 , 0.5903021 , 45.34885 , 20.40903 , 19.81628 , 21.21079 , 20.36165 , 19.18953 , 19.38808 , 20.30087 , 19.34286 , 19.39249 , 204.987 , 293.8091 , 14.97479 , 29.92148 , 69.85606 , 18.89869 , 50.23199 , 0.2091527 , 142.5455 , 1.867558 
00:03:26,206.001,-1.68661E-05 , 4.115862E-02 ,-1.933475E-02 , 20.94567 , 6.345642 , 4.809373E-03 , 20.74652 , 0.4425758 , 45.3109 , 20.60241 , 19.86777 , 21.55241 , 20.55963 , 19.27708 , 19.46201 , 20.42669 , 19.37635 , 19.47101 , 206.001 , 293.8965 , 12.96827 , 29.60349 , 69.91125 , 17.7769 , 50.23199 , 0.2091563 , 121.5357 , 2.001448 
00:03:27,207,-2.895649E-05 , 4.107812E-02 ,-6.931911E-02 , 20.94503 , 6.353224 , 5.157529E-03 , 20.90247 , 0.4479084 , 45.39329 , 20.82814 , 19.99906 , 21.91067 , 20.78317 , 19.30937 , 19.52352 , 20.53992 , 19.44687 , 19.53932 , 207 , 294.0525 , 13.04963 , 33.81037 , 69.97338 , 18.57137 , 50.23199 , 0.209158 , 109.1015 , 2.116651 
00:03:28,207.998, 2.545028E-05 , 4.114284E-02 ,-5.788808E-02 , 20.94511 , 6.339727 , 4.261212E-03 , 20.96132 , 0.4313252 , 45.41572 , 20.85321 , 20.00854 , 22.05049 , 20.89157 , 19.35471 , 19.54642 , 20.51782 , 19.49459 , 19.66147 , 207.998 , 294.1113 , 12.80706 , 34.71329 , 70.03673 , 12.82255 , 50.23199 , 0.2091542 , 109.1828 , 2.225574 
00:03:29,208.996, 1.269492E-06 , 4.114126E-02 ,-2.829489E-02 , 20.94491 , 6.38659 , 5.446424E-03 , 21.07516 , 0.3987516 , 45.40588 , 20.88136 , 20.05012 , 22.40924 , 21.05038 , 19.43032 , 19.60382 , 20.6833 , 19.54519 , 19.71886 , 208.996 , 294.2252 , 12.31635 , 36.31601 , 70.10268 , 14.813 , 50.23199 , 0.2091582 , 103.0135 , 2.33146 
00:03:30,210.01,-1.019825E-04 , 4.044671E-02 ,-0.1002677 , 20.94519 , 6.350421 , 3.994539E-03 , 21.22599 , 0.438282 , 45.49391 , 20.80042 , 20.12011 , 22.62272 , 21.0324 , 19.4169 , 19.60842 , 20.81161 , 19.52958 , 19.80229 , 210.01 , 294.376 , 12.91573 , 39.21926 , 70.17479 , 17.3899 , 50.23199 , 0.2091498 , 111.7194 , 2.440329 
00:03:31,210.993,-5.434631E-05 , 4.077663E-02 ,-6.169961E-02 , 20.94408 , 6.381107 , 3.446377E-03 , 21.24059 , 0.3941473 , 45.49491 , 20.79024 , 20.15493 , 22.68896 , 21.07838 , 19.36149 , 19.61404 , 20.8398 , 19.55762 , 19.76289 , 210.993 , 294.3906 , 12.24848 , 37.49797 , 70.24096 , 16.88354 , 50.23199 , 0.2091498 , 106.5584 , 2.547613 
00:03:32,211.992, 6.172145E-05 , 4.124544E-02 ,-1.949679E-02 , 20.94445 , 6.420402 , 3.935278E-03 , 21.31961 , 0.4495467 , 45.50855 , 20.8515 , 20.3064 , 22.73215 , 21.01815 , 19.41825 , 19.60094 , 20.87389 , 19.58514 , 19.7226 , 211.992 , 294.4696 , 13.08274 , 40.86129 , 70.31407 , 12.83252 , 50.23199 , 0.2091549 , 111.3111 , 2.65644 
00:03:33,212.99, 3.512259E-05 , 4.130227E-02 ,-0.0732841 , 20.94398 , 6.392996 , 4.527885E-03 , 21.37594 , 0.4154978 , 45.54383 , 20.79956 , 20.3402 , 22.77026 , 20.96181 , 19.39582 , 19.62355 , 20.84471 , 19.58293 , 19.69338 , 212.99 , 294.5259 , 12.57874 , 38.98642 , 70.38303 , 6.690683 , 50.23199 , 0.2091509 , 108.9354 , 2.766343 
00:03:34,213.988, 1.166723E-05 , 4.130385E-02 ,-3.978788E-02 , 20.94125 , 6.375281 , 4.394548E-03 , 21.42381 , 0.4704433 , 45.57533 , 20.69658 , 20.31816 , 23.02028 , 21.08164 , 19.4166 , 19.56768 , 20.9352 , 19.6037 , 19.66692 , 213.988 , 294.5738 , 13.38572 , 42.42915 , 70.45794 , 10.84861 , 50.23199 , 0.209142 , 120.999 , 2.88108 
00:03:35,214.987,-2.00096E-05 , 4.076873E-02 ,-0.1110651 , 20.94074 , 6.410689 , 4.350102E-03 , 21.43627 , 0.4548368 , 45.57657 , 20.70225 , 20.31943 , 23.23269 , 21.13685 , 19.44488 , 19.58016 , 21.03098 , 19.59817 , 19.66139 , 214.987 , 294.5863 , 13.1621 , 42.98383 , 70.53339 , 5.839379 , 50.23199 , 0.2091292 , 125.6437 , 3.004277 
00:03:36,216.001, 1.311808E-05 , 4.092658E-02 ,-7.122142E-02 , 20.93743 , 6.373808 , 3.083406E-03 , 21.45172 , 0.4081416 , 45.56527 , 20.79205 , 20.33489 , 23.09978 , 21.13873 , 19.43334 , 19.55722 , 21.13653 , 19.62044 , 19.69248 , 216.001 , 294.6017 , 12.4685 , 41.01211 , 70.60564 , 5.806962 , 50.23199 , 0.2091014 , 132.222 , 3.135016 
00:03:37,216.999, 1.916327E-05 , 4.114126E-02 ,-3.805881E-02 , 20.93559 , 6.393794 , 5.624207E-03 , 21.54786 , 0.3794059 , 45.5428 , 20.93561 , 20.41756 , 23.16208 , 21.12702 , 19.46205 , 19.61974 , 21.26206 , 19.65594 , 19.65374 , 216.999 , 294.6979 , 12.02352 , 40.9528 , 70.67609 , 8.846439 , 50.23199 , 0.2090935 , 131.0276 , 3.266376 
00:03:38,217.998, 7.314688E-06 , 4.143171E-02 ,-0.1222555 , 20.93286 , 6.309547 , 3.083406E-03 , 21.58202 , 0.3999955 , 45.5828 , 20.99236 , 20.44495 , 23.41863 , 21.1544 , 19.44665 , 19.55252 , 21.28723 , 19.68336 , 19.66076 , 217.998 , 294.732 , 12.34617 , 43.0702 , 70.75004 , 5.998557 , 50.23199 , 0.2090853 , 138.6794 , 3.401096 
00:03:39,218.996,-8.64463E-06 , 4.109548E-02 ,-2.136717E-02 , 20.93069 , 6.376523 , 4.14269E-03 , 21.61433 , 0.3921751 , 45.57941 , 21.05167 , 20.41212 , 23.58341 , 21.23406 , 19.54207 , 19.56247 , 21.33074 , 19.69093 , 19.69993 , 218.996 , 294.7643 , 12.22555 , 44.0153 , 70.82511 , 6.013179 , 50.23199 , 0.2090741 , 142.7289 , 3.541519 
00:03:40,219.994,-4.032146E-05 , 4.096447E-02 ,-5.992312E-02 , 20.92819 , 6.267867 , 4.261212E-03 , 21.64226 , 0.4156532 , 45.65525 , 21.10898 , 20.46047 , 23.98626 , 21.23045 , 19.51603 , 19.58826 , 21.33631 , 19.71671 , 19.70771 , 219.994 , 294.7923 , 12.58678 , 46.95494 , 70.90506 , 32.23487 , 50.23199 , 0.2090477 , 149.2408 , 3.687212 
00:03:41,220.993, 4.866383E-05 , 4.135278E-02 ,-5.938505E-02 , 20.92893 , 6.247602 , 4.164913E-03 , 21.75291 , 0.423801 , 45.55847 , 21.17693 , 20.53287 , 24.12354 , 21.34114 , 19.51866 , 19.61791 , 21.33453 , 19.64731 , 19.69454 , 220.993 , 294.9029 , 12.71193 , 48.43105 , 70.98719 , 44.98243 , 50.23199 , 0.2090477 , 150.931 , 3.837147 
00:03:42,221.991, 2.158135E-05 , 4.111758E-02 ,-2.260607E-02 , 20.92855 , 6.456872 , 2.535246E-03 , 21.78541 , 0.4111585 , 45.54375 , 21.22047 , 20.46168 , 24.30615 , 21.70656 , 19.56926 , 19.60307 , 21.39384 , 19.68871 , 19.6797 , 221.991 , 294.9354 , 12.52158 , 49.6303 , 71.07081 , 51.38557 , 51.38557 , 0.2090445 , 150.3451 , 3.987484 
00:03:43,222.99, 3.68757E-06 , 4.111758E-02 ,-0.0963368 , 20.92872 , 6.41652 , 1.535222E-03 , 21.87629 , 0.3950592 , 45.41875 , 21.18993 , 20.48511 , 24.44398 , 21.7637 , 19.50688 , 19.59031 , 21.4554 , 19.68735 , 19.74817 , 222.99 , 295.0263 , 12.27588 , 49.3528 , 71.15334 , 49.48805 , 51.38557 , 0.2090394 , 149.4572 , 4.137236 
00:03:44,223.988, 5.380226E-06 , 5.193515E-02 ,-4.510282E-02 , 20.92834 , 6.334567 , 3.305634E-03 , 22.0137 , 0.425985 , 45.61559 , 21.21498 , 20.47179 , 24.41279 , 21.85181 , 19.50954 , 19.59978 , 21.44008 , 19.80486 , 19.71243 , 223.988 , 295.1637 , 12.75028 , 51.6865 , 71.23943 , 36.99847 , 51.38557 , 0.2090436 , 153.133 , 4.288229 
00:03:45,224.986, 2.037231E-05 , 5.160524E-02 ,-0.1007643 , 20.92874 , 6.433362 , 3.987131E-03 , 22.1222 , 0.4445865 , 45.63608 , 21.26724 , 20.47011 , 24.58155 , 22.14016 , 19.55509 , 19.73555 , 21.72397 , 20.11402 , 19.83018 , 224.986 , 295.2722 , 13.02808 , 57.16722 , 71.33482 , 38.32494 , 51.38557 , 0.2090414 , 157.5481 , 4.443257 
00:03:46,226, 4.068417E-05 , 5.185465E-02 ,-7.607073E-02 , 20.9279 , 6.34882 , 5.839027E-03 , 22.15383 , 0.4024295 , 45.64537 , 21.2068 , 20.51098 , 24.55277 , 22.13147 , 19.5914 , 19.78748 , 22.03248 , 20.27667 , 19.9115 , 226 , 295.3038 , 12.39568 , 56.12129 , 71.42902 , 42.46601 , 51.38557 , 0.2090313 , 154.6845 , 4.60156 
00:03:47,226.999, 8.765535E-06 , 5.157052E-02 ,-4.491862E-02 , 20.92841 , 6.369664 , 4.261212E-03 , 22.1833 , 0.4416522 , 45.62571 , 21.11924 , 20.45715 , 24.49915 , 22.10925 , 19.62555 , 19.7472 , 22.10687 , 20.29481 , 19.93204 , 226.999 , 295.3333 , 12.98636 , 58.4459 , 71.52531 , 38.8678 , 51.38557 , 0.2090114 , 160.3179 , 4.758903 
00:03:48,227.997, 3.971694E-05 , 5.227454E-02 ,-0.1180491 , 20.92801 , 6.313545 , 4.987154E-03 , 22.26543 , 0.4449275 , 45.63346 , 21.05043 , 20.45146 , 24.43277 , 22.09221 , 19.76172 , 19.73692 , 22.52401 , 20.53023 , 19.96677 , 227.997 , 295.4154 , 13.03624 , 60.70189 , 71.6248 , 42.2052 , 51.38557 , 0.2089954 , 169.7261 , 4.923594 
00:03:49,229.011, 2.786835E-05 , 5.182939E-02 ,-3.651513E-02 , 20.92712 , 6.321403 , 3.89824E-03 , 22.29771 , 0.4305643 , 45.5676 , 20.89373 , 20.40723 , 24.36403 , 22.03907 , 19.74687 , 19.66344 , 22.63488 , 20.39824 , 19.90231 , 229.011 , 295.4477 , 12.82479 , 58.18354 , 71.72044 , 54.26757 , 54.26757 , 0.2089687 , 180.2138 , 5.101015 
00:03:50,229.994, 9.974575E-06 , 5.171258E-02 ,-0.0641064 , 20.92584 , 6.362853 , 3.809349E-03 , 22.39013 , 0.4547382 , 45.74008 , 21.16189 , 20.43446 , 24.64699 , 22.05966 , 19.87572 , 19.71108 , 22.67561 , 20.3331 , 19.89814 , 229.994 , 295.5401 , 13.18196 , 62.14481 , 71.81945 , 58.43437 , 58.43437 , 0.2089687 , 185.2608 , 5.280646 
00:03:51,230.992,-3.064915E-05 , 5.181519E-02 ,-0.1278006 , 20.92458 , 6.352551 , 3.283411E-03 , 22.45202 , 0.4098741 , 45.64429 , 21.27781 , 20.45131 , 24.70655 , 22.00901 , 19.91959 , 19.71894 , 22.63178 , 20.24637 , 19.86539 , 230.992 , 295.602 , 12.51613 , 59.08323 , 71.91365 , 74.77265 , 74.77265 , 0.2089484 , 185.6688 , 5.46574 
00:03:52,231.991,-2.774745E-05 , 5.187359E-02 ,-9.36757E-03 , 20.92306 , 6.371367 , 5.350126E-03 , 22.50643 , 0.4581165 , 45.733 , 21.31889 , 20.47663 , 24.79685 , 22.22769 , 20.03273 , 19.78489 , 22.70651 , 20.36187 , 19.87051 , 231.991 , 295.6564 , 13.23344 , 64.8344 , 72.01751 , 86.03185 , 86.03185 , 0.2089328 , 204.6079 , 5.660682 
00:03:53,232.989, 9.025478E-05 , 5.229506E-02 ,-8.071677E-02 , 20.92226 , 6.343427 , 5.994585E-03 , 22.51049 , 0.411769 , 45.84317 , 21.18993 , 20.39274 , 25.08332 , 22.48795 , 20.217 , 19.9038 , 22.96445 , 20.46271 , 19.9264 , 232.989 , 295.6605 , 12.54627 , 64.62704 , 72.12005 , 99.47283 , 99.47283 , 0.2089161 , 202.6077 , 5.863883 
00:03:54,233.988, 6.510677E-05 , 5.220823E-02 ,-5.978706E-02 , 20.92144 , 6.398438 , 2.987108E-03 , 22.53981 , 0.5077996 , 45.82554 , 21.19471 , 20.39293 , 24.94678 , 22.45662 , 20.26457 , 19.9558 , 22.89266 , 20.42893 , 19.89039 , 233.988 , 295.6898 , 13.93334 , 71.08122 , 72.23335 , 124.7659 , 124.7659 , 0.2089078 , 229.6333 , 6.079789 
00:03:55,234.986, 2.496666E-05 , 5.169522E-02 ,-2.578946E-02 , 20.92032 , 6.33395 , 2.261165E-03 , 22.73039 , 0.5195972 , 45.88046 , 21.37893 , 20.46237 , 25.13909 , 22.87876 , 20.397 , 20.05906 , 23.23606 , 20.80476 , 20.15605 , 234.986 , 295.8804 , 14.09881 , 78.92697 , 72.35949 , 142.2362 , 142.2362 , 0.2088941 , 239.8356 , 6.314051 
00:03:56,236, 1.456892E-05 , 5.147107E-02 ,-9.252598E-02 , 20.91768 , 6.286999 , 2.483393E-03 , 22.76725 , 0.5206614 , 45.87204 , 21.28743 , 20.40475 , 25.40665 , 23.2167 , 20.44534 , 20.11623 , 23.51988 , 21.40448 , 20.2516 , 236 , 295.9172 , 14.11412 , 84.20781 , 72.496 , 119.6081 , 142.2362 , 0.2088584 , 246.8982 , 6.560827 
00:03:57,236.998,-5.676439E-05 , 5.150896E-02 ,-4.715502E-02 , 20.91736 , 6.400916 , 5.720505E-03 , 22.98264 , 0.5514392 , 46.02625 , 21.46701 , 20.57109 , 25.82769 , 23.66318 , 20.53272 , 20.26462 , 23.75085 , 21.75954 , 20.26021 , 236.998 , 296.1326 , 14.53058 , 93.73045 , 72.64591 , 122.2487 , 142.2362 , 0.2088604 , 252.876 , 6.810215 
00:03:58,237.997, 5.253276E-05 , 0.062718 ,-0.0952833 , 20.91685 , 6.381272 , 3.37971E-03 , 23.1745 , 0.5225094 , 46.0206 , 21.61643 , 20.65291 , 26.12199 , 23.6461 , 20.57195 , 20.31065 , 23.78976 , 21.60965 , 20.27447 , 237.997 , 296.3245 , 14.14887 , 92.88995 , 72.79319 , 107.0672 , 142.2362 , 0.2088542 , 249.5286 , 7.061164 
00:03:59,239.011, 3.439717E-05 , 6.256173E-02 ,-7.944738E-02 , 20.91727 , 6.33454 , 2.809325E-03 , 23.196 , 0.5423272 , 45.83424 , 22.03164 , 20.63627 , 26.43915 , 23.72596 , 20.55513 , 20.28263 , 23.75525 , 21.31623 , 20.10465 , 239.011 , 296.346 , 14.41522 , 95.503 , 72.946 , 104.9369 , 142.2362 , 0.2088507 , 256.6227 , 7.317784 
00:03:60,239.994, 1.269492E-06 , 6.238335E-02 ,-3.232876E-02 , 20.91705 , 6.341139 , 3.574169E-04 , 23.29018 , 0.5062926 , 45.91565 , 22.35743 , 20.76889 , 26.49032 , 23.74836 , 20.59559 , 20.25533 , 23.78423 , 21.23264 , 20.16294 , 239.994 , 296.4402 , 13.9303 , 94.08703 , 73.09043 , 108.2366 , 142.2362 , 0.2088507 , 247.3545 , 7.565489 
00:04:01,240.992, 3.101186E-05 , 6.308106E-02 ,-0.1095679 , 20.91695 , 6.304444 , 2.624136E-03 , 23.43394 , 0.4628586 , 45.89589 , 22.37543 , 20.84547 , 26.92009 , 24.01318 , 20.77572 , 20.22819 , 23.70118 , 21.09763 , 20.32975 , 240.992 , 296.584 , 13.3226 , 92.77302 , 73.2335 , 105.9425 , 142.2362 , 0.2088337 , 245.5196 , 7.811434 
00:04:02,241.99, 1.601977E-05 , 6.250016E-02 ,-3.102814E-02 , 20.91604 , 6.316351 , 2.535246E-03 , 23.52654 , 0.4683954 , 46.04882 , 22.61435 , 20.92253 , 26.94761 , 24.08103 , 20.77165 , 20.25589 , 23.61861 , 21.01723 , 20.35506 , 241.99 , 296.6765 , 13.40414 , 94.26245 , 73.37791 , 111.1259 , 142.2362 , 0.2088269 , 239.1156 , 8.053267 
00:04:03,242.989, 1.601977E-05 , 6.234389E-02 ,-5.873022E-02 , 20.91405 , 6.331872 , 3.350079E-03 , 23.73689 , 0.4997093 , 46.04797 , 22.73274 , 20.80473 , 27.10124 , 24.03314 , 20.708 , 20.16282 , 23.2809 , 20.85209 , 20.262 , 242.989 , 296.8869 , 13.84986 , 95.19304 , 73.52283 , 109.0093 , 142.2362 , 0.2088035 , 259.3149 , 8.302231 
00:04:04,243.987, 2.206497E-05 , 6.238335E-02 ,-6.914587E-02 , 20.91245 , 6.270017 , 2.261165E-03 , 23.70766 , 0.5193779 , 46.14069 , 22.98667 , 20.98264 , 27.35627 , 24.13199 , 20.8002 , 20.12449 , 23.15516 , 20.77542 , 20.45561 , 243.987 , 296.8577 , 14.1191 , 99.8513 , 73.6744 , 120.6422 , 142.2362 , 0.2087861 , 274.1313 , 8.56842 
00:04:05,245.001,-2.557118E-05 , 6.209133E-02 ,-3.167839E-03 , 20.90978 , 6.298649 , 1.350032E-03 , 23.72899 , 0.4767264 , 46.13718 , 23.3314 , 21.19083 , 27.58556 , 24.26526 , 21.06697 , 20.0399 , 23.02358 , 20.69328 , 20.495 , 245.001 , 296.879 , 13.52743 , 98.63947 , 73.8249 , 125.6515 , 142.2362 , 0.2087147 , 300.1108 , 8.859563 
00:04:06,246,-2.992372E-05 , 6.204397E-02 ,-0.1256686 , 20.90775 , 6.354459 , 5.350126E-03 , 23.89136 , 0.4874626 , 46.26588 , 23.39059 , 21.26134 , 27.97096 , 24.43669 , 21.42131 , 20.08349 , 22.9795 , 20.73464 , 20.54775 , 246 , 297.0414 , 13.68265 , 103.4166 , 73.98012 , 125.2739 , 142.2362 , 0.2086949 , 302.2837 , 9.160457 
00:04:07,246.998, 4.171186E-06 , 6.259646E-02 ,-5.187756E-02 , 20.90619 , 6.358154 , 3.89824E-03 , 24.01849 , 0.4634483 , 46.25631 , 23.52914 , 21.38459 , 28.37925 , 24.57729 , 21.49244 , 20.08511 , 22.73383 , 20.68431 , 20.50861 , 246.998 , 297.1685 , 13.34422 , 102.5587 , 74.13233 , 127.4474 , 142.2362 , 0.208687 , 299.1966 , 9.460596 
00:04:08,247.996, 4.527852E-05 , 6.276851E-02 ,-8.184844E-02 , 20.90451 , 6.402703 , 6.520524E-03 , 24.12971 , 0.4852531 , 46.27105 , 23.77291 , 21.74571 , 28.69781 , 25.06739 , 21.66704 , 20.23718 , 22.7732 , 21.13799 , 20.9264 , 247.996 , 297.2797 , 13.65708 , 113.5485 , 74.3021 , 134.5209 , 142.2362 , 0.2086617 , 319.645 , 9.769399 
00:04:09,249.01, 6.6074E-05 , 6.259488E-02 ,-9.065679E-02 , 20.90368 , 6.334435 , 2.994515E-03 , 24.21311 , 0.491097 , 46.24692 , 24.20634 , 22.17104 , 28.89027 , 25.32559 , 21.81115 , 20.39289 , 22.55772 , 21.46251 , 21.18109 , 249.01 , 297.3631 , 13.741 , 120.6695 , 74.48541 , 137.2951 , 142.2362 , 0.2086379 , 322.3885 , 10.09491 
00:04:10,249.993, 4.412993E-06 , 6.234705E-02 ,-3.514398E-02 , 20.90231 , 6.353327 , 3.187112E-03 , 24.39553 , 0.4606458 , 46.23906 , 24.25432 , 22.40789 , 29.27736 , 25.4921 , 22.07064 , 20.76528 , 22.65965 , 21.44294 , 21.1639 , 249.993 , 297.5455 , 13.31224 , 121.6965 , 74.66326 , 147.2744 , 147.2744 , 0.2086379 , 311.4526 , 10.40644 
00:04:11,250.992, 2.593389E-05 , 7.306202E-02 ,-0.1030334 , 20.90025 , 6.322267 , 3.809349E-03 , 24.58269 , 0.4919459 , 46.29743 , 24.38756 , 22.44022 , 29.76056 , 25.66792 , 22.47412 , 21.23682 , 22.77753 , 21.59012 , 21.19627 , 250.992 , 297.7327 , 13.76141 , 132.2604 , 74.86042 , 150.6607 , 150.6607 , 0.2086347 , 323.6646 , 10.72368 
00:04:12,251.99,-2.025141E-05 , 7.285523E-02 ,-7.694337E-02 , 20.89874 , 6.316243 , 2.690805E-03 , 24.80094 , 0.4693898 , 46.27578 , 24.69545 , 22.60288 , 29.92623 , 25.44444 , 22.60068 , 21.44223 , 22.71739 , 21.51212 , 21.22172 , 251.99 , 297.9509 , 13.44715 , 131.165 , 75.0537 , 150.228 , 150.6607 , 0.2086246 , 321.6125 , 11.04568 
00:04:13,252.988,-6.329321E-05 , 7.274947E-02 ,-3.312609E-02 , 20.89894 , 6.394193 , 3.268596E-03 , 24.96931 , 0.4790588 , 46.37528 , 25.02542 , 22.65016 , 30.04919 , 25.44243 , 22.80294 , 21.56183 , 22.69285 , 21.6539 , 21.31199 , 252.988 , 298.1193 , 13.58878 , 135.7879 , 75.25306 , 149.84 , 150.6607 , 0.2086003 , 337.5607 , 11.37461 
00:04:14,253.987, 2.786835E-05 , 7.307307E-02 ,-0.117777 , 20.89832 , 6.358766 , 3.809349E-03 , 25.04444 , 0.4467865 , 46.38949 , 24.99508 , 22.57265 , 30.35142 , 25.68102 , 23.14562 , 21.70452 , 22.76594 , 21.67994 , 21.3806 , 253.987 , 298.1944 , 13.12474 , 134.5025 , 75.44859 , 153.0186 , 153.0186 , 0.2085757 , 338.6313 , 11.71236 
00:04:15,255.001,-1.106271E-05 , 7.303202E-02 ,-1.680596E-02 , 20.89797 , 6.366595 , 0.0029797 , 25.16195 , 0.4831454 , 46.42583 , 25.08574 , 22.42295 , 30.51958 , 25.66403 , 23.43198 , 21.86973 , 22.86577 , 21.61337 , 21.36134 , 255.001 , 298.312 , 13.65102 , 141.6482 , 75.6575 , 157.5635 , 157.5635 , 0.208475 , 394.4971 , 12.08406 
00:04:16,255.999, 3.052824E-05 , 7.334141E-02 ,-5.019424E-02 , 20.89627 , 6.395267 , 5.350126E-03 , 25.26187 , 0.4771377 , 46.34321 , 25.02867 , 22.33659 , 30.98027 , 26.13806 , 23.53646 , 22.13204 , 23.25581 , 21.66853 , 21.29048 , 255.999 , 298.4119 , 13.56816 , 145.6744 , 75.86803 , 149.9904 , 157.5635 , 0.2084372 , 412.202 , 12.4866 
00:04:17,256.998, 1.553615E-05 , 7.314725E-02 ,-5.631605E-02 , 20.89559 , 6.408714 , 4.513069E-03 , 25.44315 , 0.4556335 , 46.47977 , 24.94991 , 22.27778 , 31.36327 , 26.4915 , 23.80554 , 22.3159 , 23.65748 , 21.79197 , 21.40498 , 256.998 , 298.5931 , 13.26291 , 147.6301 , 76.08009 , 162.024 , 162.024 , 0.2083928 , 425.2597 , 12.90491 
00:04:18,257.996, 4.116779E-05 , 8.421739E-02 ,-1.039891E-02 , 20.89325 , 6.373105 , 3.994539E-03 , 25.70858 , 0.4381118 , 46.44326 , 24.77607 , 22.11007 , 31.77423 , 26.92907 , 24.09848 , 22.46764 , 23.71239 , 21.8919 , 21.47799 , 257.996 , 298.8586 , 13.01117 , 148.3358 , 76.29115 , 160.8813 , 162.024 , 0.208374 , 426.3642 , 13.32987 
00:04:19,259.01,-1.37226E-05 , 8.372331E-02 ,-0.1041362 , 20.89151 , 6.352356 , 2.535246E-03 , 25.80259 , 0.4858731 , 46.51823 , 24.66595 , 22.11441 , 32.18172 , 27.31169 , 24.06239 , 22.55976 , 23.73247 , 22.09645 , 21.5724 , 259.01 , 298.9526 , 13.7042 , 159.6261 , 76.52292 , 166.9548 , 166.9548 , 0.2083505 , 461.3004 , 13.77992 
00:04:20,259.993, 5.059829E-05 , 8.389221E-02 ,-5.415924E-02 , 20.88696 , 6.385695 , 3.801942E-03 , 26.05475 , 0.4544846 , 46.56586 , 25.01271 , 22.43512 , 32.90195 , 28.0465 , 24.07497 , 22.57896 , 23.8168 , 22.4463 , 21.74695 , 259.993 , 299.2047 , 13.25974 , 162.989 , 76.75108 , 185.1903 , 185.1903 , 0.2083505 , 446.1803 , 14.22595 
00:04:21,260.991, 2.665932E-05 , 8.385275E-02 ,-0.1023161 , 20.88436 , 6.347591 , 4.898264E-03 , 26.16989 , 0.433737 , 46.65285 , 25.69948 , 22.86084 , 33.14978 , 28.35819 , 24.37875 , 22.68993 , 23.88041 , 22.62489 , 22.16839 , 260.991 , 299.3199 , 12.95603 , 167.6242 , 76.9883 , 185.9064 , 185.9064 , 0.2083377 , 441.9915 , 14.66914 
00:04:22,261.99,-2.726383E-05 , 8.411952E-02 ,-0.0852413 , 20.88238 , 6.328873 , 4.209359E-03 , 26.54803 , 0.459226 , 46.70764 , 26.46956 , 23.48703 , 33.74083 , 28.98989 , 24.58697 , 22.84905 , 24.01026 , 22.67831 , 22.48501 , 261.99 , 299.698 , 13.3397 , 183.3574 , 77.25002 , 204.418 , 204.418 , 0.20832 , 463.3257 , 15.12135 
00:04:23,262.988,-1.251355E-05 , 8.394588E-02 ,-4.251875E-02 , 20.88159 , 6.338902 , 3.994539E-03 , 26.75037 , 0.4678883 , 46.73494 , 26.72574 , 23.75074 , 33.90169 , 29.3348 , 24.59461 , 22.88601 , 24.08742 , 22.70832 , 22.46115 , 262.988 , 299.9004 , 13.46947 , 188.6846 , 77.51791 , 202.2995 , 204.418 , 0.2083159 , 470.0484 , 15.58711 
00:04:24,263.986,-2.94401E-05 , 8.364123E-02 ,-0.1032836 , 20.87906 , 6.314867 , 0.0040538 , 27.0536 , 0.6089022 , 46.83513 , 27.08717 , 24.1222 , 34.07618 , 30.03674 , 24.69428 , 22.91845 , 24.44303 , 22.92065 , 22.57679 , 263.986 , 300.2036 , 15.3735 , 223.932 , 77.8426 , 229.575 , 229.575 , 0.2083191 , 534.0394 , 16.08814 
00:04:25,265, 2.230677E-05 , 8.353231E-02 ,-3.584838E-02 , 20.87668 , 6.329772 , 2.261165E-03 , 27.2068 , 0.6387258 , 46.79663 , 27.29635 , 24.25573 , 34.46394 , 30.70018 , 24.61473 , 22.80047 , 24.98037 , 22.90836 , 22.5645 , 265 , 300.3568 , 15.74951 , 235.6377 , 78.18921 , 239.8108 , 239.8108 , 0.2083323 , 525.8531 , 16.62551 
