Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
00:03:49,228.99, 6.534857E-05 , 8.400902E-02 ,-9.257269E-02 , 20.86312 , 6.550775 , 3.62416E-03 , 25.41226 , 0.4310409 , 43.56438 , 29.03926 , 24.65666 , 33.34301 , 29.30939 , 23.72738 , 21.51797 , 22.29408 , 23.18405 , 24.76655 , 228.99 , 298.5623 , 12.89935 , 200.7961 , 73.64713 , 14.96221 , 14.96221 , 0.2080476 , 464.3132 , 7.063509 
00:03:50,229.989,-6.377682E-05 , 9.404839E-02 ,-7.841294E-02 , 20.85952 , 6.532238 , 4.179728E-03 , 25.84675 , 0.3883784 , 43.57061 , 29.57919 , 24.84691 , 33.77847 , 29.71765 , 23.78989 , 21.87311 , 22.66013 , 23.51389 , 24.85367 , 229.989 , 298.9967 , 12.25326 , 198.5126 , 73.96758 , 18.05379 , 18.05379 , 0.2079788 , 462.5629 , 7.52648 
00:03:51,230.987,-4.588304E-05 , 9.397104E-02 ,-3.244576E-02 , 20.85746 , 6.552361 , 5.350126E-03 , 26.24041 , 0.3940996 , 43.66308 , 29.58991 , 24.7522 , 33.95349 , 29.78859 , 24.29009 , 22.13123 , 22.79 , 23.56275 , 24.79479 , 230.987 , 299.3904 , 12.35131 , 202.8761 , 74.29204 , 28.63161 , 28.63161 , 0.2078633 , 521.2222 , 8.017389 
00:03:52,232.001,-2.146045E-05 , 9.416993E-02 ,-0.1018433 , 20.85521 , 6.543608 , 4.298249E-03 , 26.52955 , 0.3972361 , 43.67426 , 29.92048 , 25.09111 , 34.5092 , 30.50275 , 24.20065 , 22.70043 , 24.25681 , 24.0188 , 24.78402 , 232.001 , 299.6796 , 12.40635 , 216.2786 , 74.64171 , 51.57261 , 51.57261 , 0.2077668 , 548.2444 , 8.559613 
00:03:53,232.999,-1.057909E-05 , 0.1048707 ,-2.036919E-02 , 20.85363 , 6.56489 , 5.987178E-03 , 26.70057 , 0.4162954 , 43.77451 , 30.99168 , 25.57152 , 35.20721 , 31.22351 , 24.49314 , 23.00673 , 24.71969 , 24.30238 , 24.91915 , 232.999 , 299.8506 , 12.70411 , 234.6947 , 75.01396 , 58.44294 , 58.44294 , 0.2075999 , 632.3687 , 9.148731 
00:03:54,233.998,-1.874011E-06 , 0.1048707 ,-2.671595E-02 , 20.84766 , 6.572815 , 7.350173E-03 , 27.16477 , 0.399661 , 43.85048 , 31.48299 , 25.96904 , 36.21345 , 32.10212 , 24.82144 , 23.25935 , 25.37741 , 25.26996 , 25.51882 , 233.998 , 300.3148 , 12.45734 , 246.1664 , 75.40248 , 68.70408 , 68.70408 , 0.2075116 , 650.9288 , 9.789743 
00:03:55,234.996, 4.14096E-05 , 0.1052117 ,-7.185172E-02 , 20.84549 , 6.543507 , 7.305727E-03 , 27.59491 , 0.4122639 , 43.9 , 31.4815 , 25.90929 , 36.84842 , 32.68401 , 25.16978 , 23.42171 , 26.10869 , 25.65834 , 25.8713 , 234.996 , 300.7449 , 12.66129 , 259.1938 , 75.80895 , 83.12808 , 83.12808 , 0.2073534 , 716.2839 , 10.47198 
00:03:56,235.995,-1.813555E-07 , 0.1156299 ,-1.407081E-02 , 20.83971 , 6.536244 , 4.261212E-03 , 28.16904 , 0.4180025 , 43.97462 , 31.01301 , 25.76538 , 38.47292 , 33.81787 , 25.70712 , 23.59415 , 27.32378 , 26.94786 , 26.75756 , 235.995 , 301.319 , 12.76127 , 279.474 , 76.24644 , 109.3364 , 109.3364 , 0.2072495 , 771.8153 , 11.21528 
00:03:57,237.009, 1.674519E-05 , 0.1157609 ,-0.1181213 , 20.83549 , 6.548795 , 6.009401E-03 , 28.55239 , 0.4127872 , 44.04892 , 30.81136 , 25.90114 , 38.694 , 34.28352 , 25.99062 , 23.77485 , 27.83268 , 27.27569 , 27.19289 , 237.009 , 301.7024 , 12.68947 , 284.5669 , 76.69463 , 123.4625 , 123.4625 , 0.2070817 , 816.6445 , 12.02064 
00:03:58,237.991, 2.279039E-05 , 0.1159929 ,-6.923904E-02 , 20.82743 , 6.568786 , 4.35751E-03 , 29.25108 , 0.4173244 , 44.11456 , 31.04254 , 26.3976 , 38.8421 , 35.04921 , 26.36182 , 24.42527 , 28.77535 , 28.70378 , 28.06691 , 237.991 , 302.4011 , 12.77378 , 303.4645 , 77.15612 , 167.5911 , 167.5911 , 0.2070817 , 808.9786 , 12.81882 
00:03:59,238.99, 1.269492E-06 , 0.115562 ,-3.529339E-02 , 20.82168 , 6.520267 , 4.720481E-03 , 29.63228 , 0.4615644 , 44.20911 , 31.63266 , 27.02398 , 39.36317 , 35.60603 , 26.87183 , 24.92493 , 29.49836 , 29.28179 , 28.57152 , 238.99 , 302.7823 , 13.44226 , 335.0045 , 77.675 , 181.2845 , 181.2845 , 0.2069812 , 890.723 , 13.66782 
00:03:60,239.988,-2.895649E-05 , 0.1262675 ,-0.0889089 , 20.81475 , 6.519441 , 2.987108E-03 , 30.08461 , 0.4634717 , 44.31209 , 32.8652 , 28.08556 , 40.59995 , 36.67142 , 27.61822 , 25.54507 , 30.58644 , 30.75584 , 29.53104 , 239.988 , 303.2346 , 13.48007 , 365.2964 , 78.24018 , 199.9667 , 199.9667 , 0.2068504 , 948.4919 , 14.58559 
00:04:01,240.987,-6.160055E-05 , 0.1260149 ,-2.394219E-02 , 20.81118 , 6.523115 , 7.20388E-04 , 30.59002 , 0.4261949 , 44.30681 , 33.54723 , 28.80668 , 42.02154 , 37.60238 , 28.1183 , 26.03485 , 31.42149 , 31.10505 , 29.77351 , 240.987 , 303.74 , 12.93738 , 368.6201 , 78.80544 , 222.2236 , 222.2236 , 0.2067646 , 951.3701 , 15.53457 
00:04:02,242.001,-1.130452E-05 , 0.1261696 ,-3.883422E-02 , 20.80669 , 6.511243 , 2.513023E-03 , 31.57247 , 0.4403227 , 44.37479 , 34.0601 , 29.10533 , 43.12985 , 38.35955 , 29.44024 , 27.00621 , 32.48552 , 31.28496 , 29.82651 , 242.001 , 304.7225 , 13.17131 , 393.2542 , 79.41624 , 236.5384 , 236.5384 , 0.2064276 , 1123.559 , 16.58656 
00:04:03,242.999, 5.440684E-07 , 0.137014 ,-0.0633205 , 20.80198 , 6.523733 , 4.446401E-03 , 32.36631 , 0.552196 , 44.57025 , 34.19016 , 29.25823 , 44.07299 , 39.2332 , 29.94802 , 27.64029 , 32.75801 , 31.34163 , 29.87654 , 242.999 , 305.5163 , 14.76913 , 452.2069 , 80.11391 , 256.3184 , 256.3184 , 0.2061824 , 1369.572 , 17.83062 
00:04:04,243.997,-1.420621E-05 , 0.1372476 ,-1.450236E-02 , 20.7948 , 6.549233 , 5.527908E-03 , 33.28114 , 0.5521559 , 44.67234 , 34.94571 , 30.32315 , 44.96176 , 40.10107 , 30.18041 , 28.54153 , 34.26818 , 32.69375 , 30.62658 , 243.997 , 306.4312 , 14.79069 , 479.957 , 80.85261 , 256.4964 , 256.4964 , 0.2060359 , 1449.086 , 19.23713 
00:04:05,244.996,-8.886437E-06 , 0.1478932 ,-9.674405E-02 , 20.78792 , 6.562211 , 3.89824E-03 , 33.82735 , 0.5199937 , 44.69136 , 34.92717 , 30.56779 , 45.80456 , 40.67683 , 30.83316 , 28.9654 , 35.57988 , 33.12243 , 30.98253 , 244.996 , 306.9774 , 14.36624 , 481.3173 , 81.58588 , 235.9516 , 256.4964 , 0.2058165 , 1512.412 , 20.71641 
00:04:06,245.994,-1.952598E-05 , 0.147688 ,-7.901535E-02 , 20.77638 , 6.516526 , 3.987131E-03 , 34.52291 , 0.5061349 , 44.88352 , 34.66504 , 31.18311 , 46.91903 , 42.25628 , 32.29451 , 30.13942 , 37.83132 , 35.75578 , 32.97336 , 245.994 , 307.6729 , 14.18956 , 515.3271 , 82.37025 , 248.0027 , 256.4964 , 0.2058165 , 1490.435 , 22.21483 
00:04:07,247.008,-3.089095E-05 , 0.1583998 ,-0.0200706 , 20.76673 , 6.49575 , 3.083406E-03 , 35.59286 , 0.5002878 , 44.96286 , 35.71104 , 32.53467 , 47.92891 , 44.10091 , 33.04871 , 30.91303 , 40.00237 , 37.7932 , 34.89577 , 247.008 , 308.7429 , 14.13186 , 553.2932 , 83.2266 , 241.916 , 256.4964 , 0.2055998 , 1571.075 , 23.76701 
00:04:08,247.991,-1.323898E-05 , 0.1582056 ,-7.754435E-02 , 20.76081 , 6.51151 , 3.172297E-03 , 36.50772 , 0.4956513 , 45.05101 , 37.03505 , 33.65792 , 49.06599 , 45.70036 , 33.48465 , 31.65064 , 41.37662 , 39.27453 , 36.29421 , 247.991 , 309.6577 , 14.08705 , 584.0876 , 84.10165 , 262.2116 , 262.2116 , 0.2055998 , 1549.825 , 25.30093 
00:04:09,248.989, 4.697118E-05 , 0.1692315 ,-8.573838E-02 , 20.75005 , 6.548989 , 4.839003E-03 , 37.8721 , 0.4914528 , 45.16517 , 39.49342 , 36.40887 , 51.421 , 49.07838 , 34.33496 , 33.07656 , 42.00472 , 41.91845 , 39.39574 , 248.989 , 311.0221 , 14.05813 , 643.0317 , 85.08648 , 279.9672 , 279.9672 , 0.2055172 , 1572.017 , 26.85873 
00:04:10,249.988, 5.881976E-05 , 0.1695804 ,-2.498735E-02 , 20.74123 , 6.493627 , 1.994492E-03 , 38.80045 , 0.5442817 , 45.30165 , 41.51044 , 38.16299 , 53.00834 , 50.96956 , 34.60333 , 33.72771 , 42.67958 , 42.66623 , 40.52867 , 249.988 , 311.9504 , 14.8165 , 711.7698 , 86.18711 , 292.6864 , 292.6864 , 0.2054608 , 1670.761 , 28.47851 
00:04:11,250.986, 5.39836E-05 , 0.1802385 ,-6.391981E-02 , 20.72541 , 6.490186 , 1.246326E-03 , 40.54955 , 0.5210055 , 45.46144 , 43.4216 , 39.87765 , 54.04869 , 52.49035 , 34.71749 , 34.58641 , 43.64947 , 44.65078 , 42.22663 , 250.986 , 313.6996 , 14.53681 , 733.1979 , 87.31278 , 298.1468 , 298.1468 , 0.2053527 , 1688.177 , 30.1546 
00:04:12,252, 5.567626E-05 , 0.1802101 ,-2.980211E-02 , 20.71503 , 6.555921 , 4.438994E-03 , 41.67477 , 0.5052149 , 45.578 , 45.07446 , 41.02103 , 54.73354 , 52.9383 , 35.0322 , 34.87238 , 43.54935 , 44.09996 , 42.79054 , 252 , 314.8248 , 14.34048 , 735.0391 , 88.44542 , 330.3418 , 330.3418 , 0.2051706 , 1719.841 , 31.88248 
00:04:13,252.999,-1.08209E-05 , 0.1903316 ,-1.811849E-02 , 20.69826 , 6.539571 , 4.076022E-03 , 42.44946 , 0.5265837 , 45.86027 , 47.51085 , 43.21063 , 56.5556 , 54.01715 , 35.68945 , 35.18517 , 42.98936 , 44.36938 , 44.26992 , 252.999 , 315.5995 , 14.65861 , 781.3568 , 89.63405 , 347.7451 , 347.7451 , 0.2051043 , 1778.119 , 33.6297 
00:04:14,253.997,-8.602314E-05 , 0.1900885 ,-6.637878E-02 , 20.68821 , 6.518451 , 4.401955E-03 , 42.81364 , 0.4921189 , 45.88146 , 48.5924 , 43.79576 , 57.0131 , 54.12384 , 36.16961 , 35.13988 , 42.77161 , 44.24681 , 44.3904 , 253.997 , 315.9636 , 14.17897 , 762.6907 , 90.7714 , 372.7271 , 372.7271 , 0.2050204 , 1738.693 , 35.38459 
00:04:15,254.995,-5.652259E-05 , 0.2009723 ,-0.0155673 , 20.67514 , 6.564841 , 3.809349E-03 , 43.89377 , 0.5248377 , 46.20657 , 49.72744 , 44.19003 , 57.70926 , 55.14579 , 36.47509 , 35.77831 , 43.3099 , 44.93019 , 45.82258 , 254.995 , 317.0438 , 14.66774 , 808.7194 , 91.98081 , 395.3654 , 395.3654 , 0.2049688 , 1820.149 , 37.16045 
00:04:16,256.009, 1.601977E-05 , 0.2119604 ,-7.132699E-02 , 20.66656 , 6.589425 , 5.164937E-03 , 44.20064 , 0.5241638 , 46.33429 , 51.24809 , 45.38714 , 58.47442 , 55.5934 , 37.51118 , 37.56446 , 44.04801 , 46.02968 , 47.14615 , 256.009 , 317.3506 , 14.66541 , 840.2524 , 93.25432 , 406.2384 , 406.2384 , 0.2048565 , 1866.542 , 39.02962 
00:04:17,256.992, 1.916327E-05 , 0.222789 ,-7.677585E-02 , 20.64863 , 6.544421 , 5.527908E-03 , 44.893 , 0.4938363 , 46.49378 , 54.40576 , 48.20979 , 59.74002 , 56.57724 , 39.24224 , 39.91669 , 44.5416 , 46.94396 , 48.75179 , 256.992 , 318.043 , 14.25035 , 863.3255 , 94.51647 , 421.1398 , 421.1398 , 0.2048565 , 1798.344 , 40.83091 
00:04:18,257.991,-1.662429E-05 , 0.2331078 , 6.084693E-03 , 20.63288 , 6.558414 , 5.164937E-03 , 45.73467 , 0.4880387 , 46.61089 , 55.15072 , 48.87986 , 60.41089 , 56.95933 , 39.79266 , 40.23849 , 44.26778 , 46.88463 , 49.1839 , 257.991 , 318.8847 , 14.18518 , 867.9435 , 95.79134 , 442.6096 , 442.6096 , 0.2047368 , 1846.784 , 42.65164 
00:04:19,258.989, 4.412993E-06 , 0.2442268 ,-2.923282E-02 , 20.60837 , 6.544538 , 4.801965E-03 , 46.86477 , 0.4995563 , 46.89786 , 56.9419 , 50.64612 , 61.57888 , 58.03219 , 40.87037 , 40.62211 , 44.56387 , 47.32364 , 49.69712 , 258.989 , 320.0148 , 14.377 , 903.6437 , 97.11674 , 475.128 , 475.128 , 0.2044839 , 1985.257 , 44.56386 
00:04:20,259.987,-7.677399E-06 , 0.2544903 ,-3.369395E-02 , 20.59373 , 6.548389 , 1.438923E-03 , 47.2986 , 0.4846731 , 46.91254 , 58.06449 , 51.75432 , 62.48496 , 58.50533 , 41.35275 , 40.57922 , 44.63622 , 46.66093 , 49.28234 , 259.987 , 320.4486 , 14.17081 , 899.0128 , 98.4159 , 473.3449 , 475.128 , 0.2043363 , 2029.626 , 46.56726 
00:04:21,261.001,-9.182653E-05 , 0.265289 , 2.221253E-02 , 20.5718 , 6.506481 , 3.587122E-03 , 48.15345 , 0.4704809 , 47.17655 , 58.79404 , 52.90154 , 62.87862 , 58.9431 , 42.03865 , 40.83348 , 45.39976 , 47.04205 , 49.70679 , 261.001 , 321.3034 , 13.9804 , 900.6519 , 99.72157 , 521.2293 , 521.2293 , 0.2041555 , 2076.141 , 48.6489 
00:04:22,262,-3.23418E-05 , 0.2759976 ,-7.941402E-02 , 20.56067 , 6.527557 , 3.720458E-03 , 48.56399 , 0.4870775 , 47.34916 , 60.83967 , 54.52386 , 63.09142 , 59.37988 , 43.34705 , 41.48986 , 46.34295 , 47.96442 , 49.98251 , 262 , 321.714 , 14.23394 , 942.2119 , 101.071 , 558.9107 , 558.9107 , 0.2038991 , 2242.718 , 50.80615 
00:04:23,262.998,-2.194406E-05 , 0.2865784 ,-1.666441E-02 , 20.55014 , 6.504237 , 3.646383E-03 , 49.37609 , 0.5048035 , 47.5246 , 64.33624 , 57.4775 , 64.63388 , 61.3008 , 44.52025 , 42.81521 , 47.77822 , 49.78344 , 52.32498 , 262.998 , 322.5261 , 14.50891 , 1015.377 , 102.5437 , 590.3819 , 590.3819 , 0.2038124 , 2315.037 , 53.08044 
00:04:24,263.997,-2.363672E-05 , 0.2974307 ,-4.996458E-04 , 20.54188 , 6.532057 , 2.720435E-03 , 50.69529 , 0.4542184 , 47.81168 , 67.14458 , 60.62428 , 65.31067 , 62.96381 , 45.65163 , 45.16359 , 48.35616 , 52.71466 , 56.07356 , 263.997 , 323.8453 , 13.79089 , 1018.61 , 104.0045 , 619.1484 , 619.1484 , 0.2037177 , 2237.817 , 55.35464 
00:04:25,264.995,-1.638248E-05 , 0.3082246 ,-6.351256E-02 , 20.53624 , 6.534317 , 2.720435E-03 , 51.97584 , 0.4768906 , 47.97705 , 69.37378 , 63.08432 , 66.57777 , 64.45926 , 46.58315 , 46.57865 , 49.05707 , 52.72795 , 57.70181 , 264.995 , 325.1258 , 14.15879 , 1079.121 , 105.5638 , 660.6757 , 660.6757 , 0.203676 , 2309.457 , 57.6237 
00:04:26,266.009, 5.440684E-07 , 0.3297966 ,-2.928644E-02 , 20.52544 , 6.506824 , 2.172274E-03 , 53.42952 , 0.4577152 , 48.19133 , 71.53085 , 65.3288 , 68.49502 , 65.53451 , 47.51001 , 47.69749 , 49.11462 , 51.93451 , 57.76805 , 266.009 , 326.5795 , 13.90219 , 1081.298 , 107.1307 , 720.5568 , 720.5568 , 0.2036629 , 2252.765 , 59.93677 
00:04:27,266.992, 4.793841E-05 , 0.3403316 , 2.223326E-02 , 20.51799 , 6.544257 , 3.261188E-03 , 54.37516 , 0.4861164 , 48.39936 , 72.75399 , 66.57693 , 69.1301 , 66.4173 , 48.16776 , 48.26048 , 49.38644 , 52.243 , 58.62202 , 266.992 , 327.5252 , 14.34774 , 1133.353 , 108.7319 , 755.7033 , 755.7033 , 0.2036629 , 2307.102 , 62.17795 
00:04:28,267.99, 1.190904E-05 , 0.3612612 ,-4.566663E-02 , 20.50724 , 6.500062 , 3.038961E-03 , 55.42206 , 0.491062 , 48.68946 , 73.87515 , 68.05309 , 69.83596 , 67.74904 , 49.96483 , 50.66271 , 49.76883 , 55.70304 , 61.09159 , 267.99 , 328.5721 , 14.44357 , 1184.464 , 110.4385 , 820.1638 , 820.1638 , 0.2036571 , 2318.115 , 64.4859 
00:04:29,268.989,-2.968191E-05 , 0.3722224 , 2.984709E-03 , 20.50061 , 6.545865 , 5.809396E-03 , 56.18163 , 0.4833587 , 48.91428 , 74.2535 , 69.09456 , 70.15966 , 68.16252 , 51.71244 , 51.89944 , 50.2094 , 56.37916 , 61.92192 , 268.989 , 329.3316 , 14.34639 , 1195.662 , 112.1461 , 902.2501 , 902.2501 , 0.2036336 , 2297.954 , 66.79168 
00:04:30,269.987,-4.177231E-05 , 0.38295 , 3.166642E-02 , 20.49222 , 6.533625 , 5.587169E-03 , 57.38338 , 0.4811687 , 49.07867 , 75.30235 , 70.00587 , 71.77287 , 69.56622 , 52.78033 , 53.62009 , 51.42559 , 57.12889 , 63.30749 , 269.987 , 330.5334 , 14.33994 , 1224.96 , 113.8881 , 959.6055 , 959.6055 , 0.2035934 , 2308.724 , 69.09038 
00:04:31,271.001,-2.823106E-05 , 0.3932814 ,-6.149849E-02 , 20.48707 , 6.539638 , 5.172343E-03 , 58.04715 , 0.430814 , 49.12846 , 74.92095 , 69.99397 , 71.94476 , 69.81461 , 53.10704 , 54.28495 , 52.18801 , 57.63253 , 63.75981 , 271.001 , 331.1971 , 13.58249 , 1165.884 , 115.5114 , 951.3845 , 959.6055 , 0.2034546 , 2227.416 , 71.39022 
00:04:32,271.999,-6.111693E-05 , 0.4039711 ,-1.392306E-02 , 20.47584 , 6.516118 , 3.261188E-03 , 59.09692 , 0.5497299 , 49.42973 , 73.87731 , 69.6083 , 71.977 , 70.28632 , 54.09098 , 55.23093 , 52.47765 , 58.0684 , 64.54729 , 271.999 , 332.2469 , 15.36725 , 1323.168 , 117.4094 , 1044.546 , 1044.546 , 0.2034136 , 2533.795 , 73.76603 
00:04:33,272.998, 5.138417E-06 , 0.4041716 ,-4.482515E-03 , 20.46388 , 6.526369 , 6.46867E-03 , 59.38535 , 0.5662196 , 49.62254 , 74.41435 , 69.85255 , 73.0891 , 70.72523 , 55.08504 , 55.43425 , 52.46349 , 57.96667 , 64.27284 , 272.998 , 332.5353 , 15.60279 , 1352.725 , 119.3445 , 1256.594 , 1256.594 , 0.2033794 , 2577.201 , 76.31895 
00:04:34,273.996,-4.539943E-05 , 0.4255115 ,-5.556923E-02 , 20.4386 , 6.499974 , 3.535269E-03 , 59.77228 , 0.4822827 , 49.77988 , 74.1747 , 69.21916 , 74.64275 , 71.85015 , 55.49894 , 56.27823 , 52.79439 , 58.36899 , 64.69189 , 273.996 , 332.9223 , 14.40832 , 1260.645 , 121.0593 , 1367.468 , 1367.468 , 0.2033712 , 2381.242 , 78.79326 
00:04:35,274.995, 4.648756E-05 , 0.4258998 , 3.265987E-02 , 20.42385 , 6.540997 , 2.468577E-03 , 60.19518 , 0.44843 , 49.89655 , 74.49625 , 69.78346 , 75.02991 , 72.67904 , 56.30668 , 57.95889 , 53.83172 , 60.37275 , 66.04012 , 274.995 , 333.3452 , 13.90226 , 1241.369 , 122.7124 , 1405.014 , 1405.014 , 0.2033422 , 2297.984 , 81.13052 
00:04:36,276.009, 2.883559E-05 , 0.4364554 , 0.0285233 , 20.40578 , 6.536575 , 3.62416E-03 , 60.79812 , 0.4530258 , 50.07285 , 75.02996 , 70.44423 , 76.61099 , 74.39363 , 57.12099 , 59.03146 , 54.80502 , 61.51893 , 66.70551 , 276.009 , 333.9481 , 13.98595 , 1273.786 , 124.4338 , 1490.427 , 1490.427 , 0.2033223 , 2307.175 , 83.46535 
00:04:37,276.991, 2.182316E-05 , 0.4473503 ,-2.517251E-02 , 20.39427 , 6.550944 , 3.357487E-03 , 61.46483 , 0.4535801 , 50.11092 , 75.88126 , 71.66946 , 77.46447 , 75.56631 , 57.36512 , 59.76199 , 55.55449 , 62.51187 , 67.88117 , 276.991 , 334.6148 , 14.00847 , 1297.022 , 126.1247 , 1526.44 , 1526.44 , 0.2033223 , 2305.745 , 85.73028 
00:04:38,277.99,-2.992372E-05 , 0.457718 , 1.421343E-02 , 20.38015 , 6.544379 , 2.720435E-03 , 62.29491 , 0.4366678 , 50.24727 , 76.72951 , 72.79332 , 77.95411 , 76.40581 , 58.40031 , 60.67145 , 56.07035 , 62.31454 , 68.04716 , 277.99 , 335.4449 , 13.76186 , 1287.703 , 127.8016 , 1561.49 , 1561.49 , 0.2032083 , 2305.864 , 88.03376 
00:04:39,278.988, 1.456892E-05 , 0.4683682 ,-3.798136E-02 , 20.37148 , 6.549516 , 3.446377E-03 , 62.95911 , 0.4233487 , 50.27428 , 76.56169 , 72.97327 , 78.00501 , 76.31446 , 59.09605 , 60.96787 , 56.16314 , 61.88578 , 67.92313 , 278.988 , 336.1091 , 13.56377 , 1268.1 , 129.4134 , 1583.224 , 1583.224 , 0.2030804 , 2325.46 , 90.34483 
00:04:40,279.987,-1.517344E-05 , 0.4787249 ,-3.461067E-02 , 20.36202 , 6.507682 , 2.579691E-03 , 63.52503 , 0.4783335 , 50.53746 , 77.31259 , 74.389 , 78.28588 , 76.4315 , 60.29617 , 61.6175 , 56.07862 , 61.17926 , 67.65717 , 279.987 , 336.675 , 14.42985 , 1357.006 , 131.187 , 1683.008 , 1683.008 , 0.2029327 , 2542.889 , 92.77655 
00:04:41,281.001,-4.781751E-05 , 0.489473 , 5.082608E-02 , 20.35785 , 6.538467 , 4.898264E-03 , 63.64661 , 0.4373938 , 50.75206 , 78.9956 , 75.89465 , 78.44653 , 76.63365 , 61.38413 , 62.32174 , 56.2597 , 61.38413 , 68.08055 , 281.001 , 336.7966 , 13.80102 , 1315.277 , 132.8738 , 1688.201 , 1688.201 , 0.2027797 , 2502.831 , 95.33475 
00:04:42,281.999, 3.318813E-05 , 0.5116149 ,-2.074403E-02 , 20.35654 , 6.528458 , 5.424202E-03 , 64.10139 , 0.4677377 , 51.14532 , 80.48879 , 77.66953 , 78.75641 , 77.20804 , 63.01302 , 64.01377 , 57.94614 , 64.09264 , 69.99166 , 281.999 , 337.2514 , 14.28134 , 1400.591 , 134.6874 , 1674.607 , 1688.201 , 0.2027227 , 2604.288 , 97.88316 
00:04:43,282.997, 5.108191E-05 , 0.5222272 ,-4.604599E-02 , 20.35596 , 6.508171 , 3.261188E-03 , 64.91814 , 0.4402107 , 51.3525 , 81.37716 , 78.64092 , 79.39984 , 78.69119 , 63.69667 , 65.29691 , 60.45902 , 66.81781 , 71.7373 , 282.997 , 338.0681 , 13.8715 , 1394.753 , 136.4629 , 1753.695 , 1753.695 , 0.2026261 , 2569.32 , 100.4648 
00:04:44,283.996,-5.217005E-05 , 0.5324749 , 0.0550227 , 20.35361 , 6.528237 , 3.083406E-03 , 65.71003 , 0.4552991 , 51.55651 , 82.95627 , 79.48677 , 79.93516 , 79.44952 , 64.21931 , 65.75159 , 61.46862 , 67.3906 , 72.48895 , 283.996 , 338.86 , 14.12374 , 1437.576 , 138.3046 , 1717.986 , 1753.695 , 0.2025801 , 2621.585 , 103.0577 
00:04:45,285.01, 2.714293E-05 , 0.5538165 , 1.653252E-02 , 20.34959 , 6.536208 , 2.898217E-03 , 66.90652 , 0.424865 , 51.87474 , 84.50758 , 80.86227 , 79.58925 , 79.81887 , 66.37696 , 66.62631 , 62.53935 , 68.18414 , 73.0265 , 285.01 , 340.0565 , 13.66759 , 1410.154 , 140.0883 , 1792.517 , 1792.517 , 0.2025338 , 2549.295 , 105.6793 
00:04:46,285.993,-1.444802E-05 , 0.5539333 , 1.614648E-02 , 20.34482 , 6.535361 , 2.535246E-03 , 67.60376 , 0.4286479 , 52.03905 , 84.7651 , 81.21148 , 79.70218 , 80.04128 , 67.24494 , 66.50975 , 62.90218 , 67.90353 , 72.98647 , 285.993 , 340.7538 , 13.74237 , 1419.933 , 141.8133 , 1818.037 , 1818.037 , 0.2025338 , 2558.162 , 108.1897 
00:04:47,286.991,-3.645253E-05 , 0.5645157 , 5.425825E-02 , 20.33572 , 6.546342 , 4.927894E-03 , 68.40585 , 0.4732778 , 52.32638 , 85.72074 , 82.13608 , 81.34412 , 81.41189 , 67.34924 , 66.58768 , 63.91952 , 68.04047 , 73.49303 , 286.991 , 341.5558 , 14.45706 , 1510.494 , 143.7307 , 1809.782 , 1818.037 , 0.2025308 , 2686.254 , 110.8066 
00:04:48,287.989,-2.460395E-05 , 0.5751864 ,-2.655129E-02 , 20.33162 , 6.529222 , 4.261212E-03 , 68.78979 , 0.4253685 , 52.60244 , 85.39137 , 81.94475 , 82.46978 , 81.94261 , 66.98491 , 66.21242 , 65.15988 , 67.99361 , 73.21429 , 287.989 , 341.9398 , 13.71351 , 1434.927 , 145.4607 , 1847.099 , 1847.099 , 0.2025496 , 2526.773 , 113.4079 
00:04:49,288.988, 5.08401E-05 , 0.5754043 , 3.707221E-03 , 20.3282 , 6.495155 , 5.513093E-03 , 69.56847 , 0.4512705 , 52.83994 , 84.73679 , 81.20512 , 84.2246 , 83.04519 , 66.64572 , 65.96291 , 66.96944 , 69.03251 , 73.73232 , 288.988 , 342.7185 , 14.14094 , 1488.703 , 147.2807 , 1996.789 , 1996.789 , 0.2025433 , 2601.942 , 115.9697 
